Index,Team,G,Date,Site,Opponent,W/L,Tm,Opp,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF,oFG,oFGA,oFG%,o3P,o3PA,o3P%,oFT,oFTA,oFT%,oORB,oTRB,oAST,oSTL,oBLK,oTOV,oPF
5060,Manhattan,26,2015-02-21,@,Siena,W,80,74,24,54,0.444,7,22,0.318,25,36,0.694,12,37,15,6,8,18,28,22.0,62.0,0.355,3.0,13.0,0.231,27.0,37.0,0.73,15.0,33.0,9.0,9.0,5.0,13.0,23.0
5061,Manhattan,27,2015-02-23,@,Marist,W,67,54,21,45,0.467,3,14,0.214,22,31,0.71,8,39,15,9,2,16,19,19.0,55.0,0.345,4.0,21.0,0.19,12.0,22.0,0.545,9.0,31.0,13.0,6.0,3.0,14.0,23.0
5062,Manhattan,28,2015-02-27,@,Iona,L,75,79,26,60,0.433,7,18,0.389,16,19,0.842,8,30,16,10,2,11,24,25.0,54.0,0.463,8.0,22.0,0.364,21.0,26.0,0.808,8.0,34.0,18.0,6.0,3.0,15.0,23.0
5063,Manhattan,29,2015-03-01,,Quinnipiac,W,69,65,23,62,0.371,7,22,0.318,16,20,0.8,10,32,12,13,2,10,18,23.0,58.0,0.397,6.0,18.0,0.333,13.0,16.0,0.813,11.0,39.0,11.0,6.0,8.0,19.0,20.0
5064,Manhattan,30,2015-03-07,N,Marist,W,74,58,22,52,0.423,4,17,0.235,26,28,0.929,10,38,11,9,1,17,29,18.0,52.0,0.346,3.0,16.0,0.188,19.0,31.0,0.613,8.0,27.0,6.0,12.0,5.0,12.0,24.0
5065,Manhattan,31,2015-03-08,N,Saint Peter's,W,65,48,20,49,0.408,8,18,0.444,17,23,0.739,11,31,13,10,5,14,19,19.0,47.0,0.404,3.0,12.0,0.25,7.0,16.0,0.438,11.0,30.0,7.0,6.0,1.0,19.0,22.0
5066,Manhattan,32,2015-03-09,N,Iona,W,79,69,26,60,0.433,9,22,0.409,18,28,0.643,11,39,17,5,2,8,22,23.0,59.0,0.39,5.0,22.0,0.227,18.0,24.0,0.75,8.0,33.0,15.0,2.0,4.0,9.0,24.0
5067,Manhattan,33,2015-03-17,N,Hampton,L,64,74,23,62,0.371,6,25,0.24,12,21,0.571,7,34,15,5,3,17,25,26.0,53.0,0.491,3.0,7.0,0.429,19.0,34.0,0.559,6.0,37.0,20.0,6.0,3.0,14.0,19.0
5068,Marist,1,2014-11-14,@,Bucknell,L,72,75,24,57,0.421,12,28,0.429,12,12,1.0,3,26,12,5,5,7,22,25.0,60.0,0.417,7.0,20.0,0.35,18.0,24.0,0.75,13.0,40.0,15.0,4.0,2.0,6.0,11.0
5069,Marist,2,2014-11-22,,Army,L,62,76,22,51,0.431,4,14,0.286,14,20,0.7,8,36,7,6,2,21,25,24.0,65.0,0.369,4.0,18.0,0.222,24.0,31.0,0.774,16.0,37.0,13.0,13.0,4.0,11.0,20.0
5070,Marist,3,2014-11-24,N,Florida Gulf Coast,L,43,58,16,50,0.32,5,26,0.192,6,12,0.5,1,27,7,10,2,16,15,22.0,53.0,0.415,4.0,14.0,0.286,10.0,15.0,0.667,5.0,35.0,15.0,11.0,5.0,16.0,16.0
5071,Marist,4,2014-11-25,N,Hawaii,L,55,62,17,53,0.321,7,28,0.25,14,18,0.778,5,28,10,6,2,13,15,24.0,53.0,0.453,5.0,17.0,0.294,9.0,16.0,0.563,10.0,42.0,10.0,6.0,3.0,17.0,20.0
5072,Marist,5,2014-11-26,N,Fresno State,W,68,64,21,44,0.477,9,21,0.429,17,22,0.773,4,21,10,4,4,11,12,26.0,61.0,0.426,5.0,20.0,0.25,7.0,13.0,0.538,13.0,32.0,11.0,4.0,6.0,10.0,19.0
5073,Marist,6,2014-12-01,@,Boston College,L,61,79,18,38,0.474,6,14,0.429,19,24,0.792,2,19,7,2,3,15,21,27.0,57.0,0.474,8.0,20.0,0.4,17.0,26.0,0.654,14.0,31.0,16.0,10.0,5.0,8.0,17.0
5074,Marist,7,2014-12-04,,Monmouth,L,50,57,19,44,0.432,8,27,0.296,4,7,0.571,3,20,10,8,4,21,15,24.0,47.0,0.511,3.0,12.0,0.25,6.0,10.0,0.6,8.0,30.0,14.0,14.0,3.0,19.0,18.0
5075,Marist,8,2014-12-07,@,Manhattan,L,38,60,8,41,0.195,4,19,0.211,18,30,0.6,4,22,6,10,2,19,13,26.0,59.0,0.441,5.0,24.0,0.208,3.0,6.0,0.5,10.0,43.0,19.0,10.0,1.0,17.0,26.0
5076,Marist,9,2014-12-09,@,Pennsylvania,L,42,59,11,52,0.212,4,28,0.143,16,17,0.941,9,29,6,7,7,21,13,22.0,53.0,0.415,6.0,15.0,0.4,9.0,13.0,0.692,10.0,41.0,16.0,9.0,2.0,20.0,19.0
5077,Marist,10,2014-12-13,@,VMI,L,77,92,28,59,0.475,5,17,0.294,16,24,0.667,4,34,8,7,0,16,17,30.0,75.0,0.4,19.0,55.0,0.345,13.0,18.0,0.722,14.0,42.0,24.0,8.0,3.0,12.0,24.0
5078,Marist,11,2014-12-20,,Saint Joseph's,L,58,75,19,42,0.452,6,17,0.353,14,19,0.737,5,23,13,5,0,17,18,28.0,50.0,0.56,7.0,18.0,0.389,12.0,19.0,0.632,7.0,29.0,14.0,6.0,3.0,11.0,21.0
5079,Marist,12,2014-12-28,@,Elon,L,64,69,20,53,0.377,10,28,0.357,14,23,0.609,5,26,12,11,1,19,22,23.0,51.0,0.451,4.0,11.0,0.364,19.0,28.0,0.679,10.0,39.0,9.0,7.0,2.0,20.0,21.0
5080,Marist,13,2015-01-02,,Rider,L,59,69,23,55,0.418,9,25,0.36,4,6,0.667,9,30,13,9,1,21,16,26.0,59.0,0.441,5.0,19.0,0.263,12.0,18.0,0.667,14.0,38.0,14.0,13.0,1.0,14.0,15.0
5081,Marist,14,2015-01-04,@,Saint Peter's,L,67,79,21,41,0.512,7,15,0.467,18,26,0.692,5,24,12,2,1,14,19,25.0,46.0,0.543,10.0,20.0,0.5,19.0,28.0,0.679,6.0,23.0,12.0,8.0,0.0,7.0,19.0
5082,Marist,15,2015-01-08,,Canisius,L,52,67,21,56,0.375,8,26,0.308,2,4,0.5,8,28,13,6,2,12,16,23.0,46.0,0.5,5.0,13.0,0.385,16.0,21.0,0.762,6.0,31.0,18.0,7.0,3.0,11.0,14.0
5083,Marist,16,2015-01-11,@,Quinnipiac,L,54,66,19,52,0.365,10,27,0.37,6,11,0.545,3,21,12,6,2,11,18,22.0,52.0,0.423,7.0,13.0,0.538,15.0,20.0,0.75,8.0,39.0,13.0,3.0,7.0,14.0,16.0
5084,Marist,17,2015-01-16,@,Fairfield,L,54,60,19,57,0.333,4,23,0.174,12,15,0.8,9,29,6,7,2,7,24,15.0,39.0,0.385,3.0,13.0,0.231,27.0,36.0,0.75,6.0,33.0,8.0,5.0,5.0,14.0,17.0
5085,Marist,18,2015-01-18,,Quinnipiac,L,71,72,23,51,0.451,8,20,0.4,17,24,0.708,5,24,13,3,1,8,21,26.0,58.0,0.448,3.0,18.0,0.167,17.0,21.0,0.81,16.0,41.0,12.0,5.0,1.0,11.0,20.0
5086,Marist,19,2015-01-23,@,Siena,L,60,69,20,59,0.339,10,29,0.345,10,15,0.667,14,32,11,10,4,13,27,21.0,46.0,0.457,7.0,12.0,0.583,20.0,32.0,0.625,13.0,36.0,10.0,7.0,3.0,15.0,17.0
5087,Marist,20,2015-01-25,,Fairfield,W,73,67,15,42,0.357,6,18,0.333,37,44,0.841,7,29,9,8,2,11,14,23.0,55.0,0.418,7.0,18.0,0.389,14.0,18.0,0.778,10.0,29.0,11.0,7.0,2.0,13.0,28.0
5088,Marist,21,2015-01-30,@,Niagara,W,65,61,22,51,0.431,6,23,0.261,15,17,0.882,7,24,13,9,2,11,14,23.0,52.0,0.442,6.0,14.0,0.429,9.0,12.0,0.75,9.0,33.0,10.0,4.0,3.0,16.0,18.0
5089,Marist,22,2015-02-01,@,Canisius,W,75,67,25,46,0.543,6,20,0.3,19,29,0.655,2,27,18,6,2,7,12,23.0,75.0,0.307,7.0,26.0,0.269,14.0,20.0,0.7,27.0,51.0,15.0,3.0,2.0,10.0,20.0
5090,Marist,23,2015-02-06,,Niagara,W,63,61,24,56,0.429,6,25,0.24,9,14,0.643,8,29,12,6,3,9,16,19.0,52.0,0.365,5.0,21.0,0.238,16.0,19.0,0.842,10.0,38.0,10.0,7.0,1.0,15.0,12.0
5091,Marist,24,2015-02-08,@,Iona,L,67,89,23,63,0.365,9,23,0.391,12,20,0.6,8,27,12,11,2,6,12,33.0,57.0,0.579,15.0,27.0,0.556,8.0,12.0,0.667,6.0,39.0,29.0,4.0,2.0,13.0,16.0
5092,Marist,25,2015-02-12,,Siena,L,64,66,23,44,0.523,5,19,0.263,13,15,0.867,6,23,9,5,5,18,12,27.0,56.0,0.482,5.0,14.0,0.357,7.0,11.0,0.636,8.0,23.0,14.0,12.0,0.0,13.0,16.0
5093,Marist,26,2015-02-16,@,Monmouth,L,65,69,23,57,0.404,10,29,0.345,9,14,0.643,8,26,12,10,6,9,11,26.0,52.0,0.5,10.0,17.0,0.588,7.0,10.0,0.7,9.0,37.0,16.0,5.0,8.0,17.0,14.0
5094,Marist,27,2015-02-20,,Iona,L,68,72,22,65,0.338,7,26,0.269,17,27,0.63,16,37,9,7,3,11,25,22.0,48.0,0.458,6.0,24.0,0.25,22.0,32.0,0.688,7.0,41.0,9.0,4.0,2.0,16.0,21.0
5095,Marist,28,2015-02-23,,Manhattan,L,54,67,19,55,0.345,4,21,0.19,12,22,0.545,9,31,13,6,3,14,23,21.0,45.0,0.467,3.0,14.0,0.214,22.0,31.0,0.71,8.0,39.0,15.0,9.0,2.0,16.0,19.0
5096,Marist,29,2015-02-27,,Saint Peter's,W,69,67,23,44,0.523,10,21,0.476,13,18,0.722,0,18,12,7,2,10,22,25.0,60.0,0.417,4.0,16.0,0.25,13.0,19.0,0.684,16.0,36.0,12.0,4.0,3.0,12.0,19.0
5097,Marist,30,2015-03-01,@,Rider,L,49,59,17,49,0.347,5,25,0.2,10,14,0.714,5,33,10,3,5,14,17,25.0,58.0,0.431,5.0,17.0,0.294,4.0,15.0,0.267,9.0,37.0,14.0,6.0,3.0,8.0,17.0
5098,Marist,31,2015-03-05,N,Quinnipiac,W,80,74,26,50,0.52,13,19,0.684,15,25,0.6,5,23,13,9,5,15,20,25.0,70.0,0.357,7.0,31.0,0.226,17.0,25.0,0.68,21.0,46.0,12.0,6.0,3.0,14.0,25.0
5099,Marist,32,2015-03-07,N,Manhattan,L,58,74,18,52,0.346,3,16,0.188,19,31,0.613,8,27,6,12,5,12,24,22.0,52.0,0.423,4.0,17.0,0.235,26.0,28.0,0.929,10.0,38.0,11.0,9.0,1.0,17.0,29.0
5100,Marquette,1,2014-11-14,,Tennessee-Martin,W,79,63,27,56,0.482,10,23,0.435,15,23,0.652,6,22,19,12,4,7,21,22.0,48.0,0.458,4.0,13.0,0.308,15.0,26.0,0.577,11.0,33.0,8.0,3.0,1.0,19.0,19.0
5101,Marquette,2,2014-11-18,@,Ohio State,L,63,74,23,50,0.46,8,23,0.348,9,13,0.692,4,20,17,6,1,16,12,32.0,49.0,0.653,8.0,15.0,0.533,2.0,4.0,0.5,1.0,25.0,23.0,7.0,3.0,18.0,17.0
5102,Marquette,3,2014-11-22,,Omaha,L,89,97,33,71,0.465,6,27,0.222,17,23,0.739,13,23,20,10,5,11,20,32.0,56.0,0.571,7.0,17.0,0.412,26.0,30.0,0.867,9.0,37.0,17.0,6.0,1.0,19.0,19.0
5103,Marquette,4,2014-11-24,,NJIT,W,62,57,18,51,0.353,3,10,0.3,23,34,0.676,14,33,12,9,1,12,18,19.0,51.0,0.373,4.0,15.0,0.267,15.0,19.0,0.789,17.0,36.0,7.0,5.0,6.0,17.0,27.0
5104,Marquette,5,2014-11-27,N,Georgia Tech,W,72,70,20,47,0.426,9,22,0.409,23,32,0.719,7,25,7,10,2,13,17,28.0,63.0,0.444,7.0,24.0,0.292,7.0,11.0,0.636,16.0,40.0,13.0,4.0,3.0,16.0,23.0
5105,Marquette,6,2014-11-28,N,Michigan State,L,68,79,25,56,0.446,6,14,0.429,12,18,0.667,7,22,13,8,0,12,17,26.0,45.0,0.578,12.0,23.0,0.522,15.0,18.0,0.833,3.0,25.0,14.0,7.0,6.0,16.0,18.0
5106,Marquette,7,2014-11-30,N,Tennessee,W,67,59,23,43,0.535,6,14,0.429,15,23,0.652,4,18,12,9,1,9,10,26.0,60.0,0.433,3.0,20.0,0.15,4.0,6.0,0.667,16.0,36.0,9.0,5.0,3.0,15.0,24.0
5107,Marquette,8,2014-12-06,,Wisconsin,L,38,49,13,45,0.289,6,14,0.429,6,9,0.667,4,26,9,4,0,9,13,17.0,52.0,0.327,8.0,30.0,0.267,7.0,9.0,0.778,12.0,35.0,14.0,7.0,6.0,11.0,15.0
5108,Marquette,9,2014-12-16,,Arizona State,W,78,71,28,49,0.571,1,6,0.167,21,32,0.656,2,29,23,11,6,13,17,24.0,62.0,0.387,8.0,21.0,0.381,15.0,20.0,0.75,10.0,30.0,14.0,8.0,1.0,16.0,25.0
5109,Marquette,10,2014-12-19,,Alabama A&M,W,83,49,30,49,0.612,5,13,0.385,18,21,0.857,5,32,23,12,5,10,15,18.0,51.0,0.353,4.0,21.0,0.19,9.0,17.0,0.529,7.0,22.0,11.0,6.0,1.0,15.0,19.0
5110,Marquette,11,2014-12-22,,North Dakota,W,67,54,25,59,0.424,4,17,0.235,13,24,0.542,15,43,17,8,8,11,9,21.0,53.0,0.396,7.0,17.0,0.412,5.0,11.0,0.455,5.0,26.0,11.0,8.0,3.0,13.0,19.0
5111,Marquette,12,2014-12-28,,Morgan State,W,81,53,32,53,0.604,8,18,0.444,9,14,0.643,5,31,25,5,7,9,10,21.0,65.0,0.323,6.0,22.0,0.273,5.0,6.0,0.833,14.0,31.0,15.0,1.0,3.0,11.0,16.0
5112,Marquette,13,2014-12-31,@,DePaul,L,58,61,22,57,0.386,3,23,0.13,11,18,0.611,13,36,11,6,3,14,15,23.0,57.0,0.404,5.0,19.0,0.263,10.0,15.0,0.667,10.0,32.0,11.0,12.0,6.0,9.0,12.0
5113,Marquette,14,2015-01-03,,Providence,W,75,66,27,59,0.458,5,14,0.357,16,24,0.667,9,32,18,12,1,10,15,23.0,57.0,0.404,9.0,26.0,0.346,11.0,16.0,0.688,10.0,28.0,17.0,3.0,10.0,17.0,20.0
5114,Marquette,15,2015-01-06,@,Georgetown,L,59,65,23,50,0.46,5,17,0.294,8,12,0.667,4,19,10,9,2,15,21,19.0,47.0,0.404,4.0,18.0,0.222,23.0,28.0,0.821,13.0,31.0,13.0,7.0,5.0,15.0,12.0
5115,Marquette,16,2015-01-14,,Creighton,W,53,52,18,43,0.419,9,20,0.45,8,12,0.667,3,28,13,6,4,15,10,20.0,55.0,0.364,7.0,26.0,0.269,5.0,8.0,0.625,10.0,32.0,16.0,5.0,2.0,11.0,14.0
5116,Marquette,17,2015-01-17,@,Xavier,L,58,62,17,41,0.415,7,18,0.389,17,20,0.85,5,26,9,10,1,18,16,22.0,49.0,0.449,10.0,28.0,0.357,8.0,14.0,0.571,9.0,29.0,16.0,7.0,0.0,16.0,17.0
5117,Marquette,18,2015-01-21,@,St. John's (NY),L,57,60,19,60,0.317,8,26,0.308,11,15,0.733,13,35,13,6,3,13,13,22.0,60.0,0.367,6.0,23.0,0.261,10.0,13.0,0.769,13.0,36.0,16.0,11.0,13.0,12.0,16.0
5118,Marquette,19,2015-01-24,,Georgetown,L (1 OT),85,95,29,57,0.509,13,25,0.52,14,20,0.7,5,22,17,8,7,12,21,29.0,58.0,0.5,9.0,21.0,0.429,28.0,32.0,0.875,10.0,36.0,21.0,8.0,3.0,10.0,19.0
5119,Marquette,20,2015-01-28,,Seton Hall,L,70,80,28,66,0.424,9,29,0.31,5,11,0.455,10,30,26,8,2,8,16,29.0,58.0,0.5,13.0,26.0,0.5,9.0,13.0,0.692,10.0,34.0,23.0,2.0,3.0,14.0,13.0
5120,Marquette,21,2015-01-31,,Butler,L (1 OT),68,72,24,63,0.381,6,21,0.286,14,17,0.824,8,29,15,7,5,11,17,25.0,67.0,0.373,5.0,15.0,0.333,17.0,18.0,0.944,18.0,45.0,14.0,3.0,4.0,13.0,14.0
5121,Marquette,22,2015-02-04,@,Villanova,L,52,70,21,60,0.35,6,16,0.375,4,7,0.571,12,34,12,6,2,17,18,23.0,61.0,0.377,11.0,26.0,0.423,13.0,19.0,0.684,16.0,38.0,15.0,7.0,4.0,14.0,11.0
5122,Marquette,23,2015-02-07,@,Seton Hall,W,57,54,22,47,0.468,1,10,0.1,12,22,0.545,6,32,8,10,8,14,18,18.0,59.0,0.305,7.0,18.0,0.389,11.0,20.0,0.55,16.0,39.0,11.0,5.0,5.0,14.0,23.0
5123,Marquette,24,2015-02-10,,Xavier,L,44,64,18,52,0.346,3,15,0.2,5,12,0.417,9,29,12,7,6,13,19,21.0,55.0,0.382,6.0,15.0,0.4,16.0,21.0,0.762,11.0,38.0,15.0,8.0,4.0,12.0,18.0
5124,Marquette,25,2015-02-14,@,Creighton,L,70,77,23,58,0.397,9,20,0.45,15,23,0.652,10,25,14,7,1,8,17,28.0,51.0,0.549,8.0,17.0,0.471,13.0,20.0,0.65,12.0,40.0,18.0,5.0,2.0,16.0,19.0
5125,Marquette,26,2015-02-21,,Villanova,L,76,87,26,57,0.456,9,26,0.346,15,25,0.6,8,25,21,3,4,8,23,24.0,51.0,0.471,11.0,21.0,0.524,28.0,36.0,0.778,9.0,38.0,17.0,4.0,1.0,10.0,25.0
5126,Marquette,27,2015-02-25,@,Butler,L,52,73,20,40,0.5,3,11,0.273,9,14,0.643,4,16,10,3,5,11,18,27.0,53.0,0.509,6.0,10.0,0.6,13.0,20.0,0.65,10.0,27.0,16.0,6.0,2.0,5.0,18.0
5127,Marquette,28,2015-03-01,@,Providence,L,66,77,25,56,0.446,10,27,0.37,6,12,0.5,6,24,15,6,3,15,18,29.0,64.0,0.453,2.0,11.0,0.182,17.0,25.0,0.68,16.0,42.0,20.0,9.0,3.0,12.0,14.0
5128,Marquette,29,2015-03-04,,St. John's (NY),L,51,67,19,55,0.345,6,21,0.286,7,18,0.389,12,40,12,8,5,14,12,23.0,59.0,0.39,12.0,24.0,0.5,9.0,17.0,0.529,12.0,37.0,15.0,8.0,7.0,13.0,14.0
5129,Marquette,30,2015-03-07,,DePaul,W,58,48,17,52,0.327,5,22,0.227,19,26,0.731,14,41,11,4,5,11,9,21.0,64.0,0.328,3.0,18.0,0.167,3.0,6.0,0.5,11.0,36.0,12.0,7.0,5.0,11.0,20.0
5130,Marquette,31,2015-03-11,N,Seton Hall,W,78,56,29,51,0.569,13,22,0.591,7,16,0.438,8,31,23,4,4,11,14,20.0,50.0,0.4,5.0,21.0,0.238,11.0,14.0,0.786,6.0,22.0,14.0,2.0,6.0,10.0,21.0
5131,Marquette,32,2015-03-12,N,Villanova,L,49,84,18,46,0.391,5,18,0.278,8,18,0.444,9,26,12,7,0,22,12,30.0,57.0,0.526,17.0,29.0,0.586,7.0,10.0,0.7,8.0,27.0,22.0,14.0,2.0,11.0,15.0
5132,Marshall,1,2014-11-14,,Jacksonville State,W,74,55,28,56,0.5,8,22,0.364,10,14,0.714,4,27,19,8,2,10,17,20.0,54.0,0.37,10.0,29.0,0.345,5.0,12.0,0.417,7.0,30.0,11.0,7.0,2.0,17.0,18.0
5133,Marshall,2,2014-11-16,,Savannah State,W,66,47,24,56,0.429,6,20,0.3,12,22,0.545,7,46,18,6,10,14,19,21.0,64.0,0.328,2.0,15.0,0.133,3.0,16.0,0.188,9.0,36.0,5.0,10.0,6.0,12.0,18.0
5134,Marshall,3,2014-11-18,,NON-FBS-SCHOOL,W,87,65,27,58,0.466,13,30,0.433,20,25,0.8,13,46,19,8,4,24,15,26.0,64.0,0.406,6.0,20.0,0.3,7.0,14.0,0.5,10.0,27.0,10.0,15.0,1.0,20.0,21.0
5135,Marshall,4,2014-11-21,@,Louisville,L,67,85,23,63,0.365,7,24,0.292,14,27,0.519,18,48,16,1,1,21,33,27.0,70.0,0.386,3.0,22.0,0.136,28.0,44.0,0.636,20.0,46.0,10.0,13.0,6.0,7.0,24.0
5136,Marshall,5,2014-11-26,,Morehead State,L,68,77,23,64,0.359,7,29,0.241,15,26,0.577,8,33,16,5,5,9,23,26.0,53.0,0.491,10.0,18.0,0.556,15.0,28.0,0.536,5.0,36.0,20.0,7.0,5.0,13.0,26.0
5137,Marshall,6,2014-11-28,,Cleveland State,L,59,68,19,46,0.413,6,19,0.316,15,19,0.789,9,30,11,3,2,16,15,23.0,56.0,0.411,9.0,21.0,0.429,13.0,19.0,0.684,11.0,29.0,16.0,9.0,0.0,10.0,16.0
5138,Marshall,7,2014-12-01,,South Carolina,L,59,77,16,56,0.286,5,26,0.192,22,34,0.647,17,40,9,6,3,18,20,30.0,63.0,0.476,4.0,20.0,0.2,13.0,24.0,0.542,12.0,37.0,17.0,13.0,3.0,15.0,24.0
5139,Marshall,8,2014-12-06,,Penn State,L,69,73,22,57,0.386,7,25,0.28,18,32,0.563,8,31,9,4,4,11,27,23.0,55.0,0.418,6.0,20.0,0.3,21.0,32.0,0.656,10.0,42.0,13.0,7.0,1.0,13.0,26.0
5140,Marshall,9,2014-12-14,N,West Virginia,L,66,69,19,38,0.5,9,24,0.375,19,25,0.76,6,24,15,8,5,24,30,22.0,57.0,0.386,3.0,17.0,0.176,22.0,34.0,0.647,17.0,31.0,13.0,11.0,2.0,15.0,26.0
5141,Marshall,10,2014-12-16,,NON-FBS-SCHOOL,W,90,76,35,75,0.467,12,37,0.324,8,16,0.5,18,48,24,9,2,16,21,24.0,64.0,0.375,16.0,39.0,0.41,12.0,18.0,0.667,9.0,33.0,20.0,13.0,3.0,17.0,15.0
5142,Marshall,11,2014-12-20,@,Arkansas State,L,58,67,21,71,0.296,10,38,0.263,6,8,0.75,13,37,9,7,3,13,25,21.0,57.0,0.368,5.0,20.0,0.25,20.0,29.0,0.69,10.0,44.0,12.0,2.0,4.0,14.0,13.0
5143,Marshall,12,2014-12-22,@,Nevada,L,55,83,17,66,0.258,5,28,0.179,16,27,0.593,12,32,9,4,0,10,21,31.0,67.0,0.463,3.0,14.0,0.214,18.0,27.0,0.667,17.0,55.0,18.0,6.0,4.0,15.0,25.0
5144,Marshall,13,2014-12-30,@,Akron,L,63,70,23,53,0.434,10,23,0.435,7,13,0.538,5,29,15,11,4,19,21,23.0,64.0,0.359,12.0,32.0,0.375,12.0,18.0,0.667,17.0,39.0,12.0,12.0,6.0,17.0,13.0
5145,Marshall,14,2015-01-04,@,Western Kentucky,L,62,81,19,57,0.333,5,23,0.217,19,25,0.76,9,32,6,11,1,19,22,30.0,63.0,0.476,9.0,25.0,0.36,12.0,20.0,0.6,13.0,41.0,18.0,8.0,2.0,17.0,22.0
5146,Marshall,15,2015-01-08,,Old Dominion,L,51,72,17,46,0.37,10,28,0.357,7,10,0.7,4,21,13,9,2,22,14,28.0,58.0,0.483,10.0,29.0,0.345,6.0,8.0,0.75,11.0,36.0,18.0,10.0,2.0,17.0,13.0
5147,Marshall,16,2015-01-10,,Charlotte,L,72,77,24,59,0.407,10,29,0.345,14,23,0.609,10,36,16,5,4,11,20,28.0,53.0,0.528,9.0,17.0,0.529,12.0,25.0,0.48,3.0,34.0,16.0,6.0,2.0,12.0,21.0
5148,Marshall,17,2015-01-15,@,Florida International,L (1 OT),62,66,22,70,0.314,12,31,0.387,6,16,0.375,18,44,13,10,1,18,24,24.0,52.0,0.462,2.0,11.0,0.182,16.0,27.0,0.593,5.0,33.0,11.0,6.0,8.0,16.0,18.0
5149,Marshall,18,2015-01-17,@,Florida Atlantic,L,62,76,25,56,0.446,2,13,0.154,10,16,0.625,8,33,5,4,2,12,18,27.0,61.0,0.443,8.0,28.0,0.286,14.0,19.0,0.737,10.0,36.0,9.0,5.0,3.0,8.0,12.0
5150,Marshall,19,2015-01-22,,UTSA,L,68,82,24,63,0.381,7,27,0.259,13,14,0.929,5,27,15,9,4,16,28,24.0,50.0,0.48,6.0,16.0,0.375,28.0,38.0,0.737,6.0,38.0,16.0,3.0,2.0,16.0,16.0
5151,Marshall,20,2015-01-24,,UTEP,W,78,71,26,64,0.406,10,27,0.37,16,22,0.727,10,38,15,10,3,10,17,28.0,59.0,0.475,5.0,16.0,0.313,10.0,19.0,0.526,6.0,30.0,17.0,6.0,4.0,13.0,21.0
5152,Marshall,21,2015-01-29,@,Southern Mississippi,W,69,54,27,57,0.474,11,29,0.379,4,9,0.444,9,39,16,7,3,14,16,19.0,52.0,0.365,2.0,17.0,0.118,14.0,23.0,0.609,7.0,29.0,8.0,9.0,0.0,10.0,10.0
5153,Marshall,22,2015-01-31,@,Louisiana Tech,L,57,81,17,52,0.327,4,17,0.235,19,27,0.704,14,36,4,10,3,23,20,32.0,65.0,0.492,6.0,22.0,0.273,11.0,14.0,0.786,10.0,33.0,24.0,11.0,5.0,13.0,20.0
5154,Marshall,23,2015-02-05,,Rice,W,69,55,27,51,0.529,10,25,0.4,5,8,0.625,8,32,14,6,2,16,13,20.0,55.0,0.364,9.0,31.0,0.29,6.0,10.0,0.6,10.0,27.0,10.0,10.0,0.0,12.0,10.0
5155,Marshall,24,2015-02-07,,North Texas,W,80,73,29,61,0.475,9,25,0.36,13,28,0.464,13,38,13,7,3,10,16,26.0,63.0,0.413,6.0,16.0,0.375,15.0,25.0,0.6,10.0,34.0,10.0,5.0,2.0,10.0,20.0
5156,Marshall,25,2015-02-14,,Western Kentucky,W,87,82,30,62,0.484,12,29,0.414,15,20,0.75,11,30,20,5,3,9,14,30.0,70.0,0.429,13.0,30.0,0.433,9.0,12.0,0.75,15.0,35.0,15.0,5.0,0.0,11.0,18.0
5157,Marshall,26,2015-02-19,@,Middle Tennessee,L,51,90,18,54,0.333,6,20,0.3,9,14,0.643,4,23,9,5,2,12,10,35.0,67.0,0.522,14.0,32.0,0.438,6.0,8.0,0.75,12.0,44.0,21.0,4.0,3.0,8.0,15.0
5158,Marshall,27,2015-02-21,@,UAB,L,54,72,17,59,0.288,4,25,0.16,16,20,0.8,11,35,7,6,4,13,19,27.0,66.0,0.409,3.0,12.0,0.25,15.0,21.0,0.714,15.0,44.0,15.0,6.0,3.0,11.0,17.0
5159,Marshall,28,2015-02-26,,Florida International,W,87,69,26,52,0.5,11,27,0.407,24,33,0.727,8,33,18,5,0,14,23,23.0,54.0,0.426,4.0,18.0,0.222,19.0,32.0,0.594,7.0,24.0,10.0,8.0,1.0,12.0,22.0
5160,Marshall,29,2015-02-28,,Florida Atlantic,W,79,63,29,49,0.592,6,14,0.429,15,22,0.682,5,28,11,6,2,12,16,23.0,53.0,0.434,6.0,17.0,0.353,11.0,13.0,0.846,5.0,24.0,7.0,4.0,1.0,13.0,22.0
5161,Marshall,30,2015-03-05,@,Old Dominion,L,50,67,19,48,0.396,6,20,0.3,6,9,0.667,7,27,12,4,2,22,18,28.0,58.0,0.483,5.0,16.0,0.313,6.0,10.0,0.6,13.0,34.0,13.0,12.0,4.0,15.0,16.0
5162,Marshall,31,2015-03-07,@,Charlotte,L,73,86,27,62,0.435,6,15,0.4,13,19,0.684,9,35,9,8,3,17,23,28.0,69.0,0.406,4.0,13.0,0.308,26.0,34.0,0.765,16.0,46.0,13.0,9.0,1.0,11.0,16.0
5163,Marshall,32,2015-03-11,N,Western Kentucky,L,45,59,18,59,0.305,3,19,0.158,6,13,0.462,12,38,7,5,4,16,16,21.0,60.0,0.35,8.0,28.0,0.286,9.0,12.0,0.75,14.0,41.0,12.0,6.0,4.0,12.0,16.0
