Index,Team,G,Date,Site,Opponent,W/L,Tm,Opp,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF,oFG,oFGA,oFG%,o3P,o3PA,o3P%,oFT,oFTA,oFT%,oORB,oTRB,oAST,oSTL,oBLK,oTOV,oPF
6953,North Florida,27,2024-02-14,@,Queens (NC),W,93,79,31,66,.470,13,34,.382,18,22,.818,12,39,11,4,8,9,18,29,64,.453,5,19,.263,16,22,.727,9,32,14,5,1,10,17
6954,North Florida,28,2024-02-16,@,Kennesaw State,W,82,81,27,64,.422,14,40,.350,14,19,.737,7,33,16,8,7,9,12,30,65,.462,6,18,.333,15,22,.682,10,40,12,8,3,11,16
6955,North Florida,29,2024-02-23,@,Jacksonville,L,50,62,13,44,.295,8,34,.235,16,17,.941,1,26,5,5,3,20,17,22,59,.373,4,14,.286,14,21,.667,12,40,8,14,1,9,14
6956,North Florida,30,2024-02-28,,Florida Gulf Coast,L,60,79,20,55,.364,10,35,.286,10,16,.625,7,29,11,4,2,11,12,31,63,.492,15,29,.517,2,3,.667,9,34,17,7,3,9,14
6957,North Florida,31,2024-03-01,,Stetson,W,78,59,28,56,.500,15,32,.469,7,8,.875,5,29,12,5,7,8,19,20,57,.351,1,9,.111,18,24,.750,11,29,4,5,2,8,12
6958,North Florida,32,2024-03-05,@,Austin Peay,L (1 OT),98,101,35,63,.556,10,22,.455,18,24,.750,6,29,12,2,6,9,22,39,71,.549,4,14,.286,19,26,.731,10,33,8,6,2,3,18
6959,North Texas,1,2023-11-07,,Northern Iowa,W (1 OT),83,77,27,57,.474,11,22,.500,18,22,.818,9,32,11,9,3,13,14,31,68,.456,8,23,.348,7,12,.583,13,34,11,8,1,13,22
6960,North Texas,2,2023-11-11,,Omaha,W,75,64,27,48,.563,8,20,.400,13,16,.813,7,30,12,2,1,8,17,20,49,.408,4,13,.308,20,25,.800,4,18,6,3,1,6,16
6961,North Texas,3,2023-11-16,N,St. John's (NY),L,52,53,18,55,.327,6,19,.316,10,13,.769,12,38,8,8,2,13,19,18,53,.340,6,23,.261,11,19,.579,12,35,12,7,8,15,16
6962,North Texas,4,2023-11-17,N,Louisiana State,L,62,66,19,60,.317,12,32,.375,12,12,1.000,11,30,9,4,3,10,17,24,48,.500,4,13,.308,14,18,.778,6,31,10,8,1,13,12
6963,North Texas,5,2023-11-19,N,Towson,W,65,39,26,52,.500,6,20,.300,7,10,.700,6,26,14,14,2,13,18,14,43,.326,4,19,.211,7,14,.500,11,27,9,6,4,21,8
6964,North Texas,6,2023-11-26,,NON-FBS-SCHOOL,W,79,50,23,51,.451,9,23,.391,24,34,.706,10,38,15,6,3,10,10,18,54,.333,6,22,.273,8,10,.800,3,24,7,5,3,11,24
6965,North Texas,7,2023-12-02,,Mississippi Valley State,W,79,48,29,54,.537,10,23,.435,11,14,.786,11,33,13,7,2,8,17,18,52,.346,3,8,.375,9,13,.692,9,26,5,5,0,13,13
6966,North Texas,8,2023-12-05,@,Boise State,L,64,69,23,57,.404,4,17,.235,14,19,.737,11,30,6,10,2,18,19,20,45,.444,9,22,.409,20,26,.769,4,23,12,11,3,17,17
6967,North Texas,9,2023-12-10,N,Fordham,L,59,60,23,60,.383,5,13,.385,8,11,.727,11,37,9,8,11,13,16,23,60,.383,8,21,.381,6,12,.500,11,36,14,6,5,12,12
6968,North Texas,10,2023-12-17,N,Mississippi State,L,54,72,18,47,.383,5,24,.208,13,15,.867,8,28,4,1,1,16,21,25,60,.417,5,21,.238,17,25,.680,16,35,15,8,5,3,15
6969,North Texas,11,2023-12-23,,UT Arlington,W,78,52,28,53,.528,12,27,.444,10,15,.667,8,29,13,9,3,10,19,15,50,.300,3,19,.158,19,26,.731,10,29,7,6,2,14,16
6970,North Texas,12,2023-12-30,,NON-FBS-SCHOOL,W,80,57,28,70,.400,12,32,.375,12,17,.706,13,40,14,8,3,10,16,21,61,.344,4,16,.250,11,12,.917,6,33,4,8,7,13,17
6971,North Texas,13,2024-01-04,@,Wichita State,W,74,62,26,56,.464,8,21,.381,14,21,.667,10,35,10,10,3,10,23,20,54,.370,7,23,.304,15,27,.556,10,31,10,9,6,14,17
6972,North Texas,14,2024-01-06,,Tulane,W,70,56,21,53,.396,11,22,.500,17,23,.739,12,44,13,4,4,9,19,19,51,.373,5,18,.278,13,20,.650,4,22,5,6,3,8,18
6973,North Texas,15,2024-01-13,,Temple,W,69,51,25,53,.472,8,19,.421,11,17,.647,14,33,13,4,2,11,15,16,52,.308,4,18,.222,15,16,.938,11,25,5,6,1,11,14
6974,North Texas,16,2024-01-17,@,East Carolina,W,60,59,24,60,.400,5,24,.208,7,9,.778,14,35,10,4,3,10,12,20,48,.417,8,22,.364,11,18,.611,5,25,12,8,5,9,11
6975,North Texas,17,2024-01-20,@,Charlotte,L,44,56,17,53,.321,1,17,.059,9,11,.818,11,30,4,6,2,6,11,20,47,.426,6,16,.375,10,13,.769,7,32,11,4,4,10,12
6976,North Texas,18,2024-01-25,,Southern Methodist,W,68,66,25,56,.446,10,23,.435,8,19,.421,11,28,16,8,4,8,17,23,51,.451,4,11,.364,16,23,.696,9,30,10,6,3,11,18
6977,North Texas,19,2024-01-28,@,Florida Atlantic,L,63,66,26,57,.456,8,20,.400,3,4,.750,10,28,11,5,3,9,17,24,57,.421,9,26,.346,9,15,.600,13,33,11,7,3,12,11
6978,North Texas,20,2024-01-31,,UAB,L (1 OT),79,82,27,62,.435,7,22,.318,18,25,.720,13,33,9,8,5,10,20,28,58,.483,5,16,.313,21,24,.875,7,31,11,10,4,10,19
6979,North Texas,21,2024-02-03,,South Florida,L,55,60,18,46,.391,5,15,.333,14,22,.636,5,27,8,9,4,8,15,20,48,.417,8,20,.400,12,19,.632,8,34,12,7,4,11,14
6980,North Texas,22,2024-02-07,@,Tulsa,W,68,55,22,50,.440,9,21,.429,15,25,.600,7,30,8,10,1,9,19,16,43,.372,4,18,.222,19,27,.704,4,23,6,6,5,16,18
6981,North Texas,23,2024-02-11,@,Southern Methodist,L,68,71,26,57,.456,12,23,.522,4,5,.800,9,24,14,5,3,13,15,25,52,.481,8,20,.400,13,19,.684,14,32,13,12,6,12,9
6982,North Texas,24,2024-02-15,,Memphis,W,76,66,24,54,.444,16,28,.571,12,14,.857,8,30,16,8,5,13,15,22,59,.373,9,29,.310,13,16,.813,16,37,12,8,2,14,15
6983,North Texas,25,2024-02-18,@,UAB,L,62,71,25,60,.417,4,18,.222,8,10,.800,5,24,9,10,2,8,19,21,49,.429,3,12,.250,26,31,.839,11,36,7,3,9,14,12
6984,North Texas,26,2024-02-24,,UTSA,L,62,64,22,57,.386,5,21,.238,13,16,.813,8,29,8,6,2,9,15,21,51,.412,11,28,.393,11,15,.733,9,31,7,7,6,15,16
6985,North Texas,27,2024-02-28,@,Tulane,W,80,76,26,57,.456,8,23,.348,20,25,.800,4,29,14,8,4,10,24,23,49,.469,7,19,.368,23,34,.676,5,28,11,7,2,13,18
6986,North Texas,28,2024-03-03,,East Carolina,W,84,69,29,57,.509,13,28,.464,13,15,.867,10,26,14,3,0,8,16,25,47,.532,6,16,.375,13,22,.591,4,19,8,5,3,5,15
6987,North Texas,29,2024-03-06,,Florida Atlantic,L,76,80,26,57,.456,6,17,.353,18,20,.900,7,24,8,5,4,9,22,25,47,.532,7,15,.467,23,30,.767,6,30,11,6,5,13,19
6988,North Texas,30,2024-03-09,@,Rice,W,71,55,26,53,.491,10,22,.455,9,16,.563,6,32,12,8,4,8,16,19,51,.373,6,21,.286,11,15,.733,8,33,9,5,4,9,13
6989,North Texas,31,2024-03-14,N,Tulane,W,81,71,27,64,.422,12,25,.480,15,21,.714,11,34,18,9,4,6,14,26,58,.448,8,18,.444,11,18,.611,10,34,16,5,7,14,17
6990,North Texas,32,2024-03-15,N,Florida Atlantic,L,71,77,24,59,.407,7,21,.333,16,20,.800,11,27,8,7,2,9,22,25,52,.481,3,12,.250,24,34,.706,11,32,10,7,2,11,18
6991,North Texas,33,2024-03-19,@,Louisiana State,W,84,77,29,59,.492,11,26,.423,15,23,.652,9,30,13,10,3,10,10,27,60,.450,11,23,.478,12,12,1.000,9,31,15,9,4,12,14
6992,North Texas,34,2024-03-23,@,Seton Hall,L,58,72,22,63,.349,8,25,.320,6,7,.857,11,29,14,8,1,9,12,28,58,.483,9,20,.450,7,7,1.000,11,37,15,3,7,11,10
6993,Northeastern,1,2023-11-06,,Boston University,W,67,58,23,53,.434,6,19,.316,15,18,.833,6,33,13,8,2,12,8,23,57,.404,9,24,.375,3,6,.500,6,28,10,9,3,13,18
6994,Northeastern,2,2023-11-11,@,La Salle,L,74,79,27,62,.435,8,21,.381,12,20,.600,16,39,11,3,5,11,14,29,60,.483,9,24,.375,12,12,1.000,6,20,19,6,6,4,17
6995,Northeastern,3,2023-11-14,@,Harvard,L,56,80,20,54,.370,6,21,.286,10,17,.588,7,27,10,6,5,12,11,31,64,.484,10,22,.455,8,12,.667,12,40,14,7,8,10,13
6996,Northeastern,4,2023-11-19,@,East Carolina,W,82,76,31,56,.554,8,23,.348,12,18,.667,10,32,20,3,6,12,19,28,58,.483,6,23,.261,14,20,.700,8,23,14,4,1,8,17
6997,Northeastern,5,2023-11-20,N,Kennesaw State,L,77,79,24,48,.500,2,11,.182,27,34,.794,8,32,11,10,3,21,17,30,67,.448,5,23,.217,14,17,.824,11,30,13,9,6,15,24
6998,Northeastern,6,2023-11-21,N,Georgia Southern,W,93,76,31,53,.585,11,25,.440,20,27,.741,9,30,22,11,4,13,13,28,61,.459,12,31,.387,8,12,.667,9,24,10,4,1,13,20
6999,Northeastern,7,2023-11-25,@,Princeton,L,66,80,25,50,.500,6,18,.333,10,11,.909,8,24,13,5,2,12,18,28,57,.491,9,24,.375,15,16,.938,12,27,13,4,3,6,13
7000,Northeastern,8,2023-11-29,@,Seton Hall,L,75,88,27,60,.450,7,22,.318,14,19,.737,10,25,13,6,1,9,16,32,54,.593,8,18,.444,16,19,.842,9,32,16,7,6,11,14
7001,Northeastern,9,2023-12-02,,Old Dominion,W,81,68,18,43,.419,5,15,.333,40,51,.784,6,32,8,6,5,12,17,29,60,.483,6,21,.286,4,9,.444,2,23,10,6,2,12,31
7002,Northeastern,10,2023-12-06,,Vermont,L,71,73,30,64,.469,5,17,.294,6,7,.857,10,30,10,8,1,6,13,26,53,.491,15,29,.517,6,7,.857,6,25,18,2,3,12,9
7003,Northeastern,11,2023-12-16,@,Virginia,L,54,56,24,51,.471,6,23,.261,0,3,.000,6,33,18,3,2,17,17,22,53,.415,2,14,.143,10,18,.556,5,24,13,8,4,5,10
7004,Northeastern,12,2023-12-19,@,Central Connecticut State,W,79,74,28,57,.491,4,15,.267,19,25,.760,13,38,18,5,1,9,13,28,57,.491,6,15,.400,12,15,.800,5,21,12,6,3,8,15
7005,Northeastern,13,2023-12-30,@,Rhode Island,L,71,82,28,55,.509,3,13,.231,12,16,.750,5,19,13,9,5,15,18,31,56,.554,7,16,.438,13,20,.650,9,32,16,10,5,15,13
7006,Northeastern,14,2024-01-04,,Stony Brook,L,53,62,20,60,.333,4,18,.222,9,12,.750,13,40,9,4,2,13,17,21,56,.375,5,16,.313,15,20,.750,9,31,7,9,3,11,13
7007,Northeastern,15,2024-01-08,@,Monmouth,L,62,81,20,58,.345,10,32,.313,12,12,1.000,9,27,16,4,1,16,13,31,58,.534,9,19,.474,10,13,.769,8,31,12,10,4,10,13
7008,Northeastern,16,2024-01-11,,Hofstra,W,71,68,26,48,.542,6,20,.300,13,19,.684,8,32,13,7,2,16,14,26,55,.473,11,32,.344,5,8,.625,4,19,12,8,1,12,16
7009,Northeastern,17,2024-01-13,,Towson,W,67,59,25,43,.581,4,10,.400,13,17,.765,7,24,10,4,3,11,18,17,40,.425,6,16,.375,19,30,.633,9,18,9,8,3,11,17
7010,Northeastern,18,2024-01-18,@,North Carolina A&T,L,65,72,27,62,.435,2,18,.111,9,12,.750,10,31,6,5,3,13,21,19,44,.432,5,11,.455,29,32,.906,2,23,10,8,3,9,14
7011,Northeastern,19,2024-01-20,@,Elon,W,84,72,31,60,.517,7,16,.438,15,19,.789,9,28,20,11,0,8,10,27,52,.519,11,26,.423,7,9,.778,3,22,16,5,3,14,15
7012,Northeastern,20,2024-01-25,,UNC Wilmington,L,54,77,20,48,.417,5,16,.313,9,13,.692,5,19,9,4,5,13,10,29,56,.518,10,23,.435,9,10,.900,9,29,16,8,2,9,14
7013,Northeastern,21,2024-01-27,,William & Mary,L,68,72,24,61,.393,4,19,.211,16,21,.762,16,34,11,7,3,8,16,23,48,.479,10,25,.400,16,18,.889,3,21,11,5,2,9,17
7014,Northeastern,22,2024-02-01,@,Towson,L,76,83,26,57,.456,8,21,.381,16,19,.842,5,27,14,5,3,13,18,24,56,.429,9,19,.474,26,29,.897,6,26,17,10,8,8,17
7015,Northeastern,23,2024-02-03,@,Stony Brook,L,55,59,19,56,.339,6,27,.222,11,14,.786,8,35,8,9,4,12,15,23,58,.397,5,15,.333,8,11,.727,7,33,6,10,2,13,18
7016,Northeastern,24,2024-02-08,@,Campbell,W,86,76,31,55,.564,14,25,.560,10,12,.833,5,26,17,9,3,11,22,24,50,.480,9,24,.375,19,27,.704,7,23,15,5,3,14,16
7017,Northeastern,25,2024-02-10,,Monmouth,W,77,65,26,57,.456,8,24,.333,17,23,.739,13,39,16,7,3,9,15,26,55,.473,2,14,.143,11,17,.647,5,26,13,4,2,9,17
7018,Northeastern,26,2024-02-15,,College of Charleston,L,73,77,29,57,.509,10,23,.435,5,7,.714,7,30,17,4,5,12,16,29,69,.420,15,39,.385,4,8,.500,14,31,17,6,1,9,13
7019,Northeastern,27,2024-02-17,@,Hofstra,L,62,82,24,50,.480,8,22,.364,6,11,.545,5,24,18,6,3,13,11,32,57,.561,13,27,.481,5,6,.833,4,23,25,5,1,8,10
7020,Northeastern,28,2024-02-22,,Elon,W,61,58,22,52,.423,9,20,.450,8,10,.800,6,29,16,7,7,9,11,24,59,.407,9,30,.300,1,6,.167,9,32,12,6,1,12,10
7021,Northeastern,29,2024-02-24,,Hampton,W,70,62,28,61,.459,6,27,.222,8,9,.889,7,37,19,8,4,11,14,21,65,.323,5,21,.238,15,18,.833,11,33,7,8,2,10,12
7022,Northeastern,30,2024-02-29,@,Delaware,L,67,73,27,68,.397,5,20,.250,8,9,.889,9,30,10,6,8,9,18,23,52,.442,6,19,.316,21,26,.808,4,32,14,3,2,12,15
7023,Northeastern,31,2024-03-02,@,Drexel,L,59,73,26,56,.464,4,18,.222,3,5,.600,2,19,9,3,4,10,14,27,51,.529,8,16,.500,11,14,.786,8,32,16,5,1,13,10
7024,Northeastern,32,2024-03-09,N,Stony Brook,L,65,75,23,65,.354,7,23,.304,12,21,.571,17,39,17,7,2,9,18,23,54,.426,9,20,.450,20,22,.909,5,30,12,3,1,11,17
7025,Northern Arizona,1,2023-11-06,@,Connecticut,L,52,95,20,59,.339,3,15,.200,9,16,.563,6,22,8,4,4,10,24,32,57,.561,7,25,.280,24,37,.649,11,44,15,5,10,8,19
7026,Northern Arizona,2,2023-11-12,@,Grand Canyon,L,55,89,22,56,.393,5,18,.278,6,11,.545,4,22,13,6,2,16,21,31,55,.564,6,17,.353,21,28,.750,9,36,10,10,5,13,15
7027,Northern Arizona,3,2023-11-15,@,Seattle,W,62,60,25,59,.424,4,23,.174,8,13,.615,6,31,18,7,3,15,21,18,51,.353,3,16,.188,21,24,.875,6,31,8,7,2,18,19
7028,Northern Arizona,4,2023-11-17,N,Purdue Fort Wayne,L,67,77,27,59,.458,8,28,.286,5,10,.500,6,34,19,12,5,22,21,27,58,.466,7,24,.292,16,26,.615,9,34,10,14,1,19,16
7029,Northern Arizona,5,2023-11-18,N,VMI,W,78,69,28,60,.467,6,23,.261,16,27,.593,9,30,13,5,4,10,19,29,63,.460,3,19,.158,8,12,.667,14,39,8,6,0,14,23
7030,Northern Arizona,6,2023-11-22,@,Hawaii,L,61,70,23,55,.418,6,17,.353,9,18,.500,10,29,12,10,4,17,21,22,56,.393,5,24,.208,21,27,.778,6,28,8,5,2,14,15
7031,Northern Arizona,7,2023-11-29,@,UC Santa Barbara,L,59,70,22,57,.386,7,26,.269,8,11,.727,4,23,11,6,1,9,17,25,53,.472,5,15,.333,15,21,.714,8,36,11,7,2,14,12
7032,Northern Arizona,8,2023-12-02,,Pacific,W,78,58,29,56,.518,12,23,.522,8,13,.615,9,34,16,5,3,9,20,20,52,.385,4,18,.222,14,18,.778,6,22,9,5,0,12,16
7033,Northern Arizona,9,2023-12-06,@,Abilene Christian,W,78,76,28,57,.491,6,18,.333,16,20,.800,10,41,13,5,4,21,26,23,60,.383,5,19,.263,25,31,.806,9,28,9,12,1,10,18
7034,Northern Arizona,10,2023-12-09,@,Incarnate Word,W,76,75,28,59,.475,9,24,.375,11,13,.846,2,22,15,6,1,6,18,24,50,.480,8,22,.364,19,26,.731,5,29,11,5,0,12,14
7035,Northern Arizona,11,2023-12-16,,Southern Utah,W,76,74,32,60,.533,8,19,.421,4,11,.364,3,30,21,4,6,11,13,29,69,.420,7,26,.269,9,12,.750,12,34,16,8,4,11,11
7036,Northern Arizona,12,2023-12-20,@,San Francisco,L,51,91,16,50,.320,7,22,.318,12,18,.667,6,17,9,4,3,17,9,35,58,.603,15,30,.500,6,6,1.000,11,38,21,10,6,16,15
7037,Northern Arizona,13,2023-12-30,@,Northern Colorado,L,77,92,27,57,.474,11,28,.393,12,15,.800,5,20,13,5,0,10,20,34,49,.694,11,20,.550,13,23,.565,3,27,19,4,1,9,14
7038,Northern Arizona,14,2024-01-03,@,Omaha,L,55,81,18,50,.360,5,19,.263,14,23,.609,9,24,11,5,1,12,23,25,46,.543,5,15,.333,26,36,.722,8,37,13,8,4,8,19
7039,Northern Arizona,15,2024-01-06,,North Dakota,W,74,73,24,56,.429,9,19,.474,17,22,.773,9,35,15,4,1,11,16,26,64,.406,9,29,.310,12,18,.667,13,34,12,4,1,11,17
7040,Northern Arizona,16,2024-01-11,@,Montana State,L,50,79,15,51,.294,4,24,.167,16,19,.842,5,22,8,5,0,16,19,26,47,.553,8,20,.400,19,23,.826,4,34,13,11,1,13,19
7041,Northern Arizona,17,2024-01-13,@,Montana,L,47,90,20,54,.370,1,12,.083,6,12,.500,11,27,7,1,6,13,9,36,68,.529,14,27,.519,4,5,.800,11,36,21,6,1,5,14
7042,Northern Arizona,18,2024-01-18,,Portland State,W,84,65,30,71,.423,6,21,.286,18,28,.643,11,39,15,9,9,6,17,25,63,.397,3,18,.167,12,17,.706,7,32,5,2,6,15,21
7043,Northern Arizona,19,2024-01-20,,Sacramento State,W,70,61,22,59,.373,6,23,.261,20,24,.833,7,36,15,3,3,7,17,22,60,.367,4,12,.333,13,22,.591,9,37,10,4,2,8,22
7044,Northern Arizona,20,2024-01-25,@,Idaho,W,75,60,30,54,.556,7,17,.412,8,11,.727,4,28,13,9,3,12,12,23,56,.411,4,16,.250,10,14,.714,9,30,9,7,5,14,11
7045,Northern Arizona,21,2024-01-27,@,Eastern Washington,L,70,85,25,59,.424,6,27,.222,14,18,.778,6,20,13,10,1,13,24,27,53,.509,10,27,.370,21,30,.700,14,38,15,6,3,18,21
7046,Northern Arizona,22,2024-02-01,,Weber State,L,70,72,24,50,.480,6,17,.353,16,23,.696,5,26,16,6,2,12,23,24,51,.471,4,22,.182,20,28,.714,7,26,7,7,0,12,23
7047,Northern Arizona,23,2024-02-03,,Idaho State,L,79,81,26,56,.464,5,13,.385,22,29,.759,7,26,13,3,3,8,21,28,59,.475,6,16,.375,19,28,.679,12,35,15,7,1,10,23
7048,Northern Arizona,24,2024-02-08,,Montana,L,66,94,24,53,.453,4,13,.308,14,19,.737,2,22,17,3,6,11,13,37,63,.587,9,17,.529,11,12,.917,4,30,24,6,5,6,15
7049,Northern Arizona,25,2024-02-10,,Montana State,W,76,71,29,57,.509,6,16,.375,12,18,.667,6,39,17,8,4,17,18,26,65,.400,7,19,.368,12,17,.706,7,30,9,9,2,12,18
7050,Northern Arizona,26,2024-02-15,@,Sacramento State,W,73,58,27,54,.500,13,26,.500,6,9,.667,9,22,20,11,3,8,15,22,57,.386,1,10,.100,13,20,.650,18,36,11,6,5,13,11
7051,Northern Arizona,27,2024-02-17,@,Portland State,L,68,83,28,56,.500,4,20,.200,8,15,.533,6,27,17,4,0,15,18,29,58,.500,4,15,.267,21,30,.700,8,35,15,12,0,8,15
7052,Northern Arizona,28,2024-02-22,,Eastern Washington,W,78,71,27,55,.491,7,17,.412,17,19,.895,11,34,15,5,7,17,20,26,58,.448,7,24,.292,12,19,.632,9,25,23,10,5,14,21
7053,Northern Arizona,29,2024-02-24,,Idaho,L,76,86,24,62,.387,3,21,.143,25,28,.893,7,28,10,2,7,9,21,30,63,.476,5,14,.357,21,26,.808,8,33,14,4,5,8,20
7054,Northern Arizona,30,2024-02-29,@,Idaho State,W (2 OT),92,88,34,75,.453,7,20,.350,17,24,.708,16,38,11,8,2,12,24,29,62,.468,6,21,.286,24,35,.686,9,34,15,10,7,11,21
7055,Northern Arizona,31,2024-03-02,@,Weber State,L,58,85,17,54,.315,4,14,.286,20,29,.690,9,34,7,2,1,13,15,33,65,.508,8,22,.364,11,15,.733,8,36,12,9,5,5,20
7056,Northern Arizona,32,2024-03-04,,Northern Colorado,L,74,82,29,60,.483,6,23,.261,10,13,.769,6,29,16,4,1,12,14,35,56,.625,2,9,.222,10,12,.833,0,21,19,10,1,5,14
7057,Northern Arizona,33,2024-03-09,N,Idaho State,L,60,68,25,53,.472,6,17,.353,4,7,.571,5,30,7,6,2,12,16,27,63,.429,6,21,.286,8,16,.500,12,36,8,8,2,7,8
7058,Northern Colorado,1,2023-11-06,,NON-FBS-SCHOOL,W,87,58,27,62,.435,9,23,.391,24,39,.615,11,44,10,8,1,7,14,23,65,.354,6,32,.188,6,10,.600,10,39,9,6,4,18,28
7059,Northern Colorado,2,2023-11-08,,NON-FBS-SCHOOL,W,81,60,26,57,.456,8,32,.250,21,21,1.000,10,38,17,8,2,9,15,20,53,.377,11,25,.440,9,13,.692,6,26,8,7,1,12,20
7060,Northern Colorado,3,2023-11-14,,Colorado State,L,64,83,24,65,.369,7,27,.259,9,18,.500,10,36,10,3,3,10,16,29,61,.475,10,26,.385,15,20,.750,8,42,16,4,4,10,16
7061,Northern Colorado,4,2023-11-18,@,New Mexico State,L,71,76,23,53,.434,7,25,.280,18,28,.643,7,33,10,10,2,17,23,21,54,.389,9,23,.391,25,34,.735,7,33,11,15,4,14,23
7062,Northern Colorado,5,2023-11-21,N,Chicago State,W (1 OT),78,77,31,66,.470,8,27,.296,8,10,.800,14,33,10,6,5,20,18,29,57,.509,7,18,.389,12,19,.632,8,28,8,12,5,16,15
7063,Northern Colorado,6,2023-11-22,N,Radford,L,68,79,23,58,.397,12,31,.387,10,14,.714,5,28,14,3,0,12,17,29,62,.468,7,20,.350,14,17,.824,8,36,11,9,2,9,13
7064,Northern Colorado,7,2023-11-29,@,San Diego,L,72,74,25,65,.385,10,29,.345,12,15,.800,8,32,16,7,1,10,13,27,59,.458,6,18,.333,14,20,.700,10,37,14,8,3,16,17
7065,Northern Colorado,8,2023-12-02,,Cal State Northridge,W,75,71,26,66,.394,9,31,.290,14,23,.609,7,36,16,13,3,13,15,27,65,.415,7,21,.333,10,14,.714,7,40,8,9,5,19,23
7066,Northern Colorado,9,2023-12-11,@,Texas A&M-Commerce,L (2 OT),99,101,33,64,.516,10,27,.370,23,29,.793,7,39,19,6,3,13,19,32,73,.438,16,40,.400,21,26,.808,9,35,21,5,5,12,20
7067,Northern Colorado,10,2023-12-15,@,Colorado,L,68,90,25,60,.417,3,21,.143,15,20,.750,7,31,10,9,0,15,14,35,71,.493,9,27,.333,11,13,.846,11,41,23,9,0,12,14
7068,Northern Colorado,11,2023-12-21,@,Air Force,W,83,79,31,55,.564,9,20,.450,12,14,.857,5,26,17,5,1,12,15,29,55,.527,15,29,.517,6,8,.750,4,20,21,6,5,10,15
7069,Northern Colorado,12,2023-12-30,,Northern Arizona,W,92,77,34,49,.694,11,20,.550,13,23,.565,3,27,19,4,1,9,14,27,57,.474,11,28,.393,12,15,.800,5,20,13,5,0,10,20
7070,Northern Colorado,13,2024-01-03,@,North Dakota,W,97,87,37,59,.627,8,13,.615,15,18,.833,8,32,9,4,0,9,20,30,62,.484,9,27,.333,18,21,.857,6,21,11,3,2,6,15
7071,Northern Colorado,14,2024-01-06,,Denver,W,86,82,35,67,.522,9,19,.474,7,8,.875,5,31,21,6,1,11,14,28,62,.452,13,27,.481,13,18,.722,7,34,13,5,3,13,8
7072,Northern Colorado,15,2024-01-11,@,Montana,W (1 OT),98,92,38,75,.507,5,15,.333,17,23,.739,11,38,14,8,5,6,17,33,70,.471,12,28,.429,14,15,.933,7,36,15,2,4,14,19
7073,Northern Colorado,16,2024-01-13,@,Montana State,L,81,90,31,63,.492,7,22,.318,12,16,.750,5,24,17,4,3,11,17,33,58,.569,6,15,.400,18,24,.750,6,31,13,10,0,12,15
7074,Northern Colorado,17,2024-01-18,,Sacramento State,W,77,75,31,59,.525,6,20,.300,9,11,.818,5,25,15,6,3,4,11,28,55,.509,10,25,.400,9,12,.750,7,32,9,2,1,8,13
7075,Northern Colorado,18,2024-01-20,,Portland State,W,90,61,33,64,.516,11,25,.440,13,19,.684,10,45,20,3,1,9,21,22,61,.361,3,22,.136,14,18,.778,7,32,3,6,4,10,17
7076,Northern Colorado,19,2024-01-25,@,Eastern Washington,L,74,77,29,62,.468,9,27,.333,7,12,.583,5,30,11,7,0,12,20,28,59,.475,6,26,.231,15,19,.789,6,32,15,4,6,9,13
7077,Northern Colorado,20,2024-01-27,@,Idaho,W,89,68,36,63,.571,11,27,.407,6,6,1.000,6,34,20,6,2,9,9,26,56,.464,11,25,.440,5,8,.625,2,18,8,5,4,9,10
7078,Northern Colorado,21,2024-02-01,,Idaho State,W (2 OT),91,86,30,60,.500,9,20,.450,22,29,.759,5,36,14,8,4,10,27,27,71,.380,10,29,.345,22,35,.629,17,43,13,4,6,11,22
7079,Northern Colorado,22,2024-02-03,,Weber State,L,63,82,22,57,.386,6,19,.316,13,21,.619,9,38,13,3,4,14,19,29,59,.492,8,22,.364,16,23,.696,5,35,9,8,1,7,19
7080,Northern Colorado,23,2024-02-08,,Montana State,W,73,70,28,59,.475,5,19,.263,12,14,.857,9,39,15,8,8,15,13,27,64,.422,10,21,.476,6,7,.857,7,28,15,12,4,10,16
7081,Northern Colorado,24,2024-02-10,,Montana,W,87,71,32,52,.615,9,15,.600,14,18,.778,6,34,13,5,5,14,18,25,63,.397,3,19,.158,18,21,.857,11,26,9,6,3,8,17
7082,Northern Colorado,25,2024-02-15,@,Portland State,L (1 OT),72,82,29,78,.372,8,30,.267,6,13,.462,16,43,15,7,4,11,15,27,73,.370,11,37,.297,17,20,.850,14,43,14,8,4,10,18
7083,Northern Colorado,26,2024-02-17,@,Sacramento State,W,80,75,27,46,.587,5,11,.455,21,30,.700,4,19,13,9,3,8,14,30,53,.566,11,21,.524,4,9,.444,9,30,24,6,2,17,18
7084,Northern Colorado,27,2024-02-22,,Idaho,W,76,62,29,56,.518,7,18,.389,11,14,.786,5,33,21,5,3,7,14,22,57,.386,8,28,.286,10,15,.667,9,31,9,3,1,11,16
7085,Northern Colorado,28,2024-02-24,,Eastern Washington,L,76,85,28,70,.400,6,24,.250,14,16,.875,10,35,11,4,2,4,19,32,61,.525,9,24,.375,12,15,.800,5,36,14,2,3,8,13
7086,Northern Colorado,29,2024-02-29,@,Weber State,L (1 OT),81,85,33,60,.550,8,19,.421,7,11,.636,4,33,16,6,0,16,24,29,68,.426,7,30,.233,20,26,.769,12,37,16,9,2,9,15
