Index,Team,G,Date,Site,Opponent,W/L,Tm,Opp,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF,oFG,oFGA,oFG%,o3P,o3PA,o3P%,oFT,oFTA,oFT%,oORB,oTRB,oAST,oSTL,oBLK,oTOV,oPF
3548,Hofstra,26,2022-02-12,@,Delaware,W,80.0,66.0,33.0,70.0,0.471,9.0,21.0,0.429,5.0,6.0,0.833,8.0,37.0,15.0,7.0,4.0,6.0,17.0,21.0,53.0,0.396,8.0,21.0,0.381,16.0,21.0,0.762,4.0,24.0,11.0,5.0,6.0,10.0,11.0
3549,Hofstra,27,2022-02-15,@,Elon,W,97.0,64.0,34.0,65.0,0.523,17.0,37.0,0.459,12.0,13.0,0.923,6.0,27.0,18.0,13.0,2.0,5.0,19.0,20.0,41.0,0.488,7.0,16.0,0.438,17.0,25.0,0.68,2.0,24.0,13.0,2.0,1.0,16.0,14.0
3550,Hofstra,28,2022-02-19,,Northeastern,W,76.0,73.0,29.0,61.0,0.475,8.0,24.0,0.333,10.0,13.0,0.769,4.0,24.0,13.0,5.0,1.0,7.0,14.0,27.0,56.0,0.482,8.0,21.0,0.381,11.0,13.0,0.846,7.0,35.0,14.0,4.0,3.0,11.0,14.0
3551,Hofstra,29,2022-02-24,,Elon,L,55.0,81.0,18.0,61.0,0.295,6.0,27.0,0.222,13.0,16.0,0.813,6.0,25.0,12.0,7.0,4.0,8.0,11.0,31.0,65.0,0.477,8.0,26.0,0.308,11.0,12.0,0.917,12.0,46.0,12.0,3.0,2.0,13.0,19.0
3552,Hofstra,30,2022-02-26,,William & Mary,W,83.0,67.0,28.0,61.0,0.459,12.0,35.0,0.343,15.0,19.0,0.789,5.0,28.0,13.0,12.0,4.0,7.0,14.0,25.0,58.0,0.431,7.0,21.0,0.333,10.0,12.0,0.833,7.0,35.0,14.0,4.0,3.0,19.0,16.0
3553,Hofstra,31,2022-02-28,,College of Charleston,W,89.0,84.0,29.0,63.0,0.46,11.0,33.0,0.333,20.0,28.0,0.714,9.0,26.0,18.0,15.0,3.0,15.0,18.0,29.0,56.0,0.518,11.0,21.0,0.524,15.0,19.0,0.789,11.0,37.0,19.0,6.0,1.0,28.0,23.0
3554,Hofstra,32,2022-03-06,N,College of Charleston,L,76.0,92.0,28.0,66.0,0.424,10.0,31.0,0.323,10.0,12.0,0.833,6.0,19.0,17.0,8.0,2.0,10.0,17.0,34.0,62.0,0.548,9.0,21.0,0.429,15.0,19.0,0.789,11.0,38.0,14.0,6.0,5.0,13.0,17.0
3555,Holy Cross,1,2021-11-09,,NON-FBS-SCHOOL,W,98.0,51.0,41.0,72.0,0.569,9.0,19.0,0.474,7.0,13.0,0.538,14.0,45.0,18.0,10.0,3.0,18.0,10.0,21.0,62.0,0.339,2.0,11.0,0.182,7.0,11.0,0.636,5.0,22.0,9.0,9.0,1.0,19.0,15.0
3556,Holy Cross,2,2021-11-12,@,Boston College,L,55.0,85.0,24.0,52.0,0.462,4.0,17.0,0.235,3.0,8.0,0.375,7.0,29.0,9.0,3.0,3.0,18.0,18.0,34.0,57.0,0.596,3.0,14.0,0.214,14.0,20.0,0.7,5.0,26.0,17.0,12.0,2.0,8.0,15.0
3557,Holy Cross,3,2021-11-15,@,Quinnipiac,L,68.0,76.0,25.0,61.0,0.41,10.0,22.0,0.455,8.0,11.0,0.727,8.0,33.0,6.0,8.0,8.0,17.0,22.0,28.0,63.0,0.444,11.0,29.0,0.379,9.0,17.0,0.529,10.0,36.0,22.0,8.0,3.0,13.0,14.0
3558,Holy Cross,4,2021-11-20,N,Air Force,L,53.0,72.0,18.0,48.0,0.375,0.0,8.0,0.0,17.0,24.0,0.708,15.0,40.0,1.0,4.0,4.0,21.0,18.0,28.0,59.0,0.475,9.0,24.0,0.375,7.0,10.0,0.7,7.0,23.0,15.0,11.0,6.0,9.0,20.0
3559,Holy Cross,5,2021-11-21,N,Bryant,L,62.0,78.0,23.0,62.0,0.371,6.0,14.0,0.429,10.0,15.0,0.667,8.0,30.0,9.0,8.0,5.0,14.0,16.0,27.0,60.0,0.45,7.0,25.0,0.28,17.0,22.0,0.773,13.0,37.0,13.0,9.0,7.0,14.0,20.0
3560,Holy Cross,6,2021-11-24,,NON-FBS-SCHOOL,W,95.0,52.0,34.0,67.0,0.507,14.0,31.0,0.452,13.0,18.0,0.722,13.0,41.0,20.0,13.0,7.0,14.0,14.0,19.0,53.0,0.358,5.0,16.0,0.313,9.0,12.0,0.75,3.0,26.0,7.0,7.0,2.0,18.0,13.0
3561,Holy Cross,7,2021-11-27,,New Hampshire,L,55.0,70.0,20.0,55.0,0.364,7.0,18.0,0.389,8.0,8.0,1.0,3.0,21.0,7.0,8.0,4.0,10.0,14.0,26.0,55.0,0.473,7.0,19.0,0.368,11.0,12.0,0.917,8.0,36.0,10.0,5.0,2.0,10.0,13.0
3562,Holy Cross,8,2021-12-01,@,Central Connecticut State,L,67.0,73.0,23.0,59.0,0.39,6.0,17.0,0.353,15.0,19.0,0.789,10.0,27.0,7.0,5.0,4.0,10.0,19.0,25.0,50.0,0.5,8.0,17.0,0.471,15.0,20.0,0.75,4.0,25.0,10.0,6.0,3.0,13.0,18.0
3563,Holy Cross,9,2021-12-04,@,La Salle,L,65.0,84.0,22.0,59.0,0.373,6.0,19.0,0.316,15.0,20.0,0.75,7.0,27.0,14.0,5.0,3.0,8.0,15.0,34.0,63.0,0.54,7.0,23.0,0.304,9.0,13.0,0.692,11.0,42.0,13.0,5.0,6.0,11.0,16.0
3564,Holy Cross,10,2021-12-08,@,Fairfield,L,59.0,74.0,22.0,48.0,0.458,7.0,18.0,0.389,8.0,16.0,0.5,4.0,20.0,7.0,5.0,1.0,13.0,17.0,30.0,57.0,0.526,4.0,17.0,0.235,10.0,14.0,0.714,13.0,34.0,14.0,6.0,7.0,9.0,13.0
3565,Holy Cross,11,2021-12-11,,Siena,L,59.0,72.0,21.0,56.0,0.375,4.0,18.0,0.222,13.0,17.0,0.765,9.0,27.0,6.0,8.0,1.0,12.0,13.0,31.0,53.0,0.585,8.0,18.0,0.444,2.0,8.0,0.25,5.0,27.0,15.0,6.0,3.0,15.0,17.0
3566,Holy Cross,12,2021-12-19,@,Harvard,L,54.0,62.0,21.0,58.0,0.362,2.0,8.0,0.25,10.0,16.0,0.625,15.0,34.0,6.0,8.0,3.0,16.0,19.0,23.0,63.0,0.365,3.0,18.0,0.167,13.0,18.0,0.722,19.0,37.0,9.0,6.0,3.0,10.0,15.0
3567,Holy Cross,13,2022-01-01,,Navy,L,56.0,70.0,20.0,46.0,0.435,4.0,12.0,0.333,12.0,15.0,0.8,4.0,25.0,11.0,5.0,5.0,17.0,26.0,24.0,55.0,0.436,6.0,14.0,0.429,16.0,22.0,0.727,9.0,29.0,11.0,6.0,2.0,10.0,18.0
3568,Holy Cross,14,2022-01-04,@,Loyola (MD),L,70.0,79.0,23.0,56.0,0.411,9.0,27.0,0.333,15.0,20.0,0.75,7.0,28.0,17.0,4.0,2.0,12.0,18.0,29.0,59.0,0.492,10.0,26.0,0.385,11.0,13.0,0.846,5.0,32.0,21.0,6.0,4.0,12.0,18.0
3569,Holy Cross,15,2022-01-07,,Lafayette,W,79.0,74.0,31.0,56.0,0.554,2.0,8.0,0.25,15.0,26.0,0.577,8.0,36.0,6.0,9.0,3.0,7.0,17.0,30.0,65.0,0.462,8.0,26.0,0.308,6.0,11.0,0.545,8.0,31.0,18.0,4.0,1.0,10.0,21.0
3570,Holy Cross,16,2022-01-10,@,Lehigh,L,69.0,77.0,23.0,68.0,0.338,4.0,18.0,0.222,19.0,26.0,0.731,8.0,31.0,8.0,5.0,5.0,5.0,17.0,25.0,54.0,0.463,8.0,18.0,0.444,19.0,26.0,0.731,6.0,41.0,13.0,1.0,3.0,10.0,19.0
3571,Holy Cross,17,2022-01-22,,Bucknell,L,65.0,68.0,23.0,63.0,0.365,6.0,13.0,0.462,13.0,17.0,0.765,10.0,29.0,11.0,8.0,5.0,10.0,20.0,24.0,52.0,0.462,6.0,17.0,0.353,14.0,22.0,0.636,10.0,40.0,7.0,5.0,6.0,19.0,16.0
3572,Holy Cross,18,2022-01-26,@,American,L,49.0,67.0,20.0,58.0,0.345,2.0,14.0,0.143,7.0,11.0,0.636,13.0,33.0,3.0,6.0,3.0,13.0,17.0,26.0,51.0,0.51,3.0,9.0,0.333,12.0,16.0,0.75,7.0,31.0,14.0,5.0,6.0,10.0,13.0
3573,Holy Cross,19,2022-01-28,,Lehigh,W,67.0,65.0,24.0,59.0,0.407,4.0,10.0,0.4,15.0,20.0,0.75,12.0,41.0,8.0,5.0,4.0,9.0,17.0,21.0,53.0,0.396,9.0,17.0,0.529,14.0,20.0,0.7,4.0,30.0,8.0,0.0,2.0,9.0,18.0
3574,Holy Cross,20,2022-01-31,@,Boston University,W,75.0,70.0,32.0,54.0,0.593,5.0,11.0,0.455,6.0,9.0,0.667,4.0,29.0,17.0,1.0,10.0,11.0,10.0,26.0,63.0,0.413,12.0,29.0,0.414,6.0,8.0,0.75,11.0,29.0,13.0,7.0,5.0,10.0,16.0
3575,Holy Cross,21,2022-02-05,@,Army,W,69.0,65.0,20.0,52.0,0.385,8.0,19.0,0.421,21.0,26.0,0.808,3.0,33.0,8.0,5.0,4.0,8.0,19.0,22.0,55.0,0.4,7.0,26.0,0.269,14.0,23.0,0.609,9.0,37.0,12.0,4.0,2.0,10.0,22.0
3576,Holy Cross,22,2022-02-07,@,Colgate,L,60.0,87.0,23.0,57.0,0.404,7.0,29.0,0.241,7.0,13.0,0.538,3.0,22.0,12.0,8.0,1.0,12.0,16.0,34.0,59.0,0.576,13.0,23.0,0.565,6.0,8.0,0.75,6.0,37.0,24.0,4.0,0.0,14.0,16.0
3577,Holy Cross,23,2022-02-09,,Loyola (MD),W,68.0,64.0,27.0,52.0,0.519,3.0,8.0,0.375,11.0,17.0,0.647,6.0,24.0,6.0,7.0,0.0,11.0,9.0,25.0,54.0,0.463,7.0,23.0,0.304,7.0,10.0,0.7,8.0,28.0,14.0,6.0,4.0,13.0,13.0
3578,Holy Cross,24,2022-02-12,@,Bucknell,W,78.0,72.0,26.0,67.0,0.388,8.0,18.0,0.444,18.0,21.0,0.857,11.0,35.0,14.0,6.0,5.0,7.0,17.0,27.0,57.0,0.474,8.0,17.0,0.471,10.0,16.0,0.625,5.0,31.0,19.0,5.0,9.0,12.0,21.0
3579,Holy Cross,25,2022-02-14,,American,L,54.0,60.0,20.0,55.0,0.364,4.0,14.0,0.286,10.0,13.0,0.769,10.0,31.0,9.0,5.0,3.0,13.0,21.0,19.0,48.0,0.396,3.0,12.0,0.25,19.0,26.0,0.731,8.0,30.0,11.0,9.0,3.0,10.0,15.0
3580,Holy Cross,26,2022-02-16,,Boston University,L,65.0,78.0,24.0,62.0,0.387,6.0,16.0,0.375,11.0,17.0,0.647,10.0,31.0,11.0,5.0,3.0,7.0,18.0,32.0,61.0,0.525,3.0,10.0,0.3,11.0,21.0,0.524,10.0,39.0,9.0,5.0,1.0,7.0,18.0
3581,Holy Cross,27,2022-02-19,@,Navy,W,55.0,50.0,21.0,54.0,0.389,6.0,15.0,0.4,7.0,11.0,0.636,7.0,37.0,12.0,4.0,4.0,17.0,16.0,17.0,64.0,0.266,2.0,13.0,0.154,14.0,21.0,0.667,14.0,38.0,9.0,10.0,5.0,11.0,11.0
3582,Holy Cross,28,2022-02-21,@,Lafayette,L,61.0,84.0,21.0,54.0,0.389,8.0,22.0,0.364,11.0,15.0,0.733,8.0,28.0,12.0,3.0,3.0,10.0,7.0,32.0,57.0,0.561,13.0,24.0,0.542,7.0,8.0,0.875,4.0,27.0,23.0,4.0,3.0,6.0,11.0
3583,Holy Cross,29,2022-02-23,,Colgate,L,71.0,78.0,29.0,64.0,0.453,7.0,20.0,0.35,6.0,8.0,0.75,6.0,28.0,18.0,5.0,3.0,6.0,20.0,30.0,54.0,0.556,6.0,14.0,0.429,12.0,26.0,0.462,10.0,38.0,17.0,5.0,1.0,12.0,14.0
3584,Holy Cross,30,2022-02-26,,Army,L,58.0,66.0,18.0,65.0,0.277,8.0,27.0,0.296,14.0,20.0,0.7,14.0,37.0,9.0,6.0,2.0,11.0,23.0,20.0,50.0,0.4,4.0,15.0,0.267,22.0,28.0,0.786,6.0,39.0,4.0,4.0,1.0,13.0,17.0
3585,Holy Cross,31,2022-03-01,,American,L,63.0,69.0,23.0,54.0,0.426,5.0,17.0,0.294,12.0,14.0,0.857,7.0,24.0,13.0,2.0,7.0,13.0,20.0,25.0,47.0,0.532,0.0,3.0,0.0,19.0,25.0,0.76,6.0,30.0,15.0,8.0,2.0,10.0,16.0
3586,Houston,1,2021-11-09,,Hofstra,W (1 OT),83.0,75.0,29.0,65.0,0.446,10.0,24.0,0.417,15.0,25.0,0.6,17.0,46.0,15.0,4.0,3.0,10.0,13.0,29.0,74.0,0.392,12.0,43.0,0.279,5.0,5.0,1.0,13.0,38.0,13.0,6.0,3.0,11.0,20.0
3587,Houston,2,2021-11-12,,Rice,W,79.0,46.0,28.0,67.0,0.418,10.0,30.0,0.333,13.0,18.0,0.722,12.0,37.0,15.0,13.0,6.0,7.0,18.0,14.0,50.0,0.28,8.0,31.0,0.258,10.0,15.0,0.667,9.0,31.0,9.0,3.0,1.0,19.0,16.0
3588,Houston,3,2021-11-16,,Virginia,W,67.0,47.0,24.0,49.0,0.49,11.0,20.0,0.55,8.0,15.0,0.533,9.0,32.0,15.0,12.0,4.0,10.0,17.0,15.0,43.0,0.349,4.0,19.0,0.211,13.0,21.0,0.619,5.0,24.0,6.0,6.0,3.0,15.0,12.0
3589,Houston,4,2021-11-22,N,Butler,W,70.0,52.0,27.0,53.0,0.509,6.0,19.0,0.316,10.0,15.0,0.667,6.0,26.0,13.0,11.0,4.0,10.0,19.0,15.0,41.0,0.366,9.0,23.0,0.391,13.0,18.0,0.722,5.0,26.0,12.0,4.0,0.0,18.0,17.0
3590,Houston,5,2021-11-23,N,Wisconsin,L,63.0,65.0,23.0,54.0,0.426,9.0,23.0,0.391,8.0,15.0,0.533,7.0,32.0,10.0,7.0,2.0,12.0,18.0,23.0,49.0,0.469,7.0,24.0,0.292,12.0,15.0,0.8,1.0,25.0,11.0,7.0,3.0,8.0,19.0
3591,Houston,6,2021-11-24,N,Oregon,W,78.0,49.0,31.0,60.0,0.517,6.0,20.0,0.3,10.0,16.0,0.625,10.0,32.0,15.0,10.0,3.0,9.0,13.0,18.0,46.0,0.391,5.0,19.0,0.263,8.0,12.0,0.667,4.0,23.0,10.0,6.0,1.0,19.0,19.0
3592,Houston,7,2021-11-30,,Northwestern State,W,99.0,58.0,38.0,70.0,0.543,14.0,34.0,0.412,9.0,15.0,0.6,18.0,42.0,27.0,15.0,5.0,12.0,18.0,18.0,47.0,0.383,7.0,14.0,0.5,15.0,19.0,0.789,5.0,19.0,12.0,5.0,1.0,20.0,12.0
3593,Houston,8,2021-12-03,,Bryant,W,111.0,44.0,44.0,71.0,0.62,10.0,23.0,0.435,13.0,16.0,0.813,11.0,45.0,23.0,13.0,8.0,6.0,12.0,17.0,62.0,0.274,6.0,33.0,0.182,4.0,9.0,0.444,8.0,23.0,11.0,6.0,1.0,19.0,16.0
3594,Houston,9,2021-12-06,,Alcorn State,W,77.0,45.0,27.0,57.0,0.474,7.0,23.0,0.304,16.0,21.0,0.762,10.0,36.0,18.0,14.0,3.0,14.0,18.0,15.0,48.0,0.313,4.0,19.0,0.211,11.0,20.0,0.55,9.0,27.0,4.0,10.0,3.0,19.0,19.0
3595,Houston,10,2021-12-11,@,Alabama,L,82.0,83.0,31.0,73.0,0.425,9.0,26.0,0.346,11.0,19.0,0.579,17.0,38.0,11.0,8.0,6.0,9.0,28.0,26.0,50.0,0.52,7.0,18.0,0.389,24.0,31.0,0.774,5.0,30.0,14.0,4.0,1.0,12.0,20.0
3596,Houston,11,2021-12-14,,Louisiana,W,71.0,56.0,26.0,67.0,0.388,2.0,21.0,0.095,17.0,22.0,0.773,20.0,44.0,11.0,8.0,7.0,9.0,14.0,19.0,57.0,0.333,10.0,28.0,0.357,8.0,12.0,0.667,12.0,35.0,11.0,3.0,6.0,15.0,21.0
3597,Houston,12,2021-12-18,N,Oklahoma State,W,72.0,61.0,22.0,52.0,0.423,11.0,25.0,0.44,17.0,30.0,0.567,14.0,37.0,13.0,10.0,5.0,18.0,22.0,18.0,50.0,0.36,3.0,19.0,0.158,22.0,32.0,0.688,11.0,32.0,7.0,12.0,3.0,18.0,24.0
3598,Houston,13,2021-12-22,,Texas State,W,80.0,47.0,32.0,58.0,0.552,13.0,28.0,0.464,3.0,6.0,0.5,9.0,30.0,17.0,7.0,3.0,8.0,12.0,19.0,47.0,0.404,6.0,18.0,0.333,3.0,4.0,0.75,6.0,25.0,13.0,4.0,2.0,17.0,15.0
3599,Houston,14,2021-12-28,,Cincinnati,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3600,Houston,15,2022-01-02,@,Temple,W,66.0,61.0,23.0,62.0,0.371,4.0,22.0,0.182,16.0,20.0,0.8,20.0,35.0,11.0,7.0,4.0,10.0,14.0,20.0,51.0,0.392,10.0,27.0,0.37,11.0,18.0,0.611,11.0,25.0,14.0,8.0,4.0,15.0,22.0
3601,Houston,16,2022-01-05,@,South Florida,W,83.0,66.0,30.0,58.0,0.517,7.0,21.0,0.333,16.0,23.0,0.696,12.0,40.0,21.0,3.0,6.0,6.0,21.0,22.0,59.0,0.373,7.0,20.0,0.35,15.0,20.0,0.75,10.0,25.0,12.0,1.0,2.0,7.0,17.0
3602,Houston,17,2022-01-08,,Wichita State,W,76.0,66.0,29.0,64.0,0.453,6.0,21.0,0.286,12.0,17.0,0.706,14.0,36.0,16.0,8.0,8.0,13.0,16.0,23.0,57.0,0.404,6.0,23.0,0.261,14.0,17.0,0.824,8.0,28.0,9.0,5.0,2.0,12.0,15.0
3603,Houston,18,2022-01-15,@,Tulsa,W,66.0,64.0,23.0,58.0,0.397,9.0,28.0,0.321,11.0,14.0,0.786,13.0,36.0,11.0,5.0,9.0,13.0,14.0,24.0,60.0,0.4,9.0,24.0,0.375,7.0,10.0,0.7,6.0,27.0,13.0,6.0,2.0,10.0,17.0
3604,Houston,19,2022-01-18,,South Florida,W,74.0,55.0,27.0,60.0,0.45,9.0,25.0,0.36,11.0,18.0,0.611,8.0,33.0,19.0,6.0,7.0,9.0,15.0,20.0,57.0,0.351,7.0,22.0,0.318,8.0,12.0,0.667,7.0,35.0,14.0,8.0,3.0,15.0,17.0
3605,Houston,20,2022-01-22,,East Carolina,W,79.0,36.0,30.0,63.0,0.476,8.0,21.0,0.381,11.0,17.0,0.647,16.0,47.0,20.0,8.0,9.0,9.0,22.0,8.0,50.0,0.16,1.0,19.0,0.053,19.0,28.0,0.679,7.0,26.0,3.0,4.0,2.0,10.0,16.0
3606,Houston,21,2022-01-29,@,UCF,W,63.0,49.0,21.0,54.0,0.389,8.0,23.0,0.348,13.0,16.0,0.813,11.0,35.0,13.0,7.0,4.0,10.0,16.0,18.0,52.0,0.346,6.0,28.0,0.214,7.0,10.0,0.7,9.0,30.0,12.0,3.0,3.0,13.0,20.0
3607,Houston,22,2022-02-02,,Tulane,W,73.0,62.0,29.0,63.0,0.46,8.0,31.0,0.258,7.0,15.0,0.467,13.0,44.0,21.0,5.0,9.0,14.0,17.0,19.0,58.0,0.328,4.0,19.0,0.211,20.0,23.0,0.87,7.0,33.0,7.0,10.0,4.0,12.0,16.0
3608,Houston,23,2022-02-06,@,Cincinnati,W,80.0,58.0,32.0,60.0,0.533,8.0,21.0,0.381,8.0,11.0,0.727,8.0,37.0,15.0,6.0,3.0,9.0,20.0,18.0,53.0,0.34,4.0,20.0,0.2,18.0,24.0,0.75,7.0,24.0,8.0,6.0,3.0,10.0,12.0
3609,Houston,24,2022-02-09,@,Southern Methodist,L,83.0,85.0,32.0,59.0,0.542,8.0,19.0,0.421,11.0,18.0,0.611,9.0,32.0,21.0,6.0,7.0,13.0,20.0,26.0,56.0,0.464,12.0,23.0,0.522,21.0,27.0,0.778,3.0,24.0,17.0,6.0,0.0,9.0,15.0
3610,Houston,25,2022-02-12,,Memphis,L,59.0,69.0,24.0,52.0,0.462,7.0,23.0,0.304,4.0,9.0,0.444,9.0,26.0,12.0,8.0,3.0,18.0,15.0,21.0,45.0,0.467,9.0,22.0,0.409,18.0,19.0,0.947,6.0,26.0,16.0,6.0,2.0,18.0,14.0
3611,Houston,26,2022-02-17,,UCF,W,70.0,52.0,26.0,59.0,0.441,7.0,23.0,0.304,11.0,15.0,0.733,10.0,40.0,18.0,6.0,8.0,10.0,20.0,17.0,60.0,0.283,8.0,26.0,0.308,10.0,19.0,0.526,12.0,33.0,10.0,6.0,5.0,10.0,17.0
3612,Houston,27,2022-02-20,@,Wichita State,W (2 OT),76.0,74.0,29.0,74.0,0.392,9.0,31.0,0.29,9.0,12.0,0.75,14.0,37.0,17.0,11.0,5.0,10.0,20.0,22.0,56.0,0.393,7.0,25.0,0.28,23.0,26.0,0.885,6.0,36.0,10.0,6.0,6.0,14.0,16.0
3613,Houston,28,2022-02-23,@,Tulane,W,81.0,67.0,31.0,61.0,0.508,10.0,28.0,0.357,9.0,15.0,0.6,9.0,41.0,20.0,3.0,6.0,7.0,15.0,23.0,56.0,0.411,9.0,25.0,0.36,12.0,17.0,0.706,2.0,20.0,10.0,2.0,0.0,4.0,15.0
3614,Houston,29,2022-02-27,,Southern Methodist,W,75.0,61.0,29.0,64.0,0.453,2.0,15.0,0.133,15.0,23.0,0.652,17.0,44.0,20.0,8.0,5.0,9.0,19.0,20.0,51.0,0.392,4.0,21.0,0.19,17.0,25.0,0.68,4.0,21.0,7.0,3.0,2.0,10.0,17.0
3615,Houston,30,2022-03-01,,Cincinnati,W,71.0,53.0,23.0,54.0,0.426,5.0,16.0,0.313,20.0,24.0,0.833,13.0,40.0,11.0,6.0,3.0,12.0,14.0,20.0,50.0,0.4,8.0,27.0,0.296,5.0,16.0,0.313,8.0,26.0,9.0,7.0,2.0,14.0,20.0
3616,Houston,31,2022-03-03,,Temple,W,84.0,46.0,34.0,64.0,0.531,10.0,25.0,0.4,6.0,14.0,0.429,15.0,35.0,24.0,10.0,7.0,11.0,21.0,13.0,42.0,0.31,3.0,12.0,0.25,17.0,28.0,0.607,10.0,26.0,6.0,8.0,4.0,19.0,18.0
3617,Houston,32,2022-03-06,@,Memphis,L,61.0,75.0,21.0,47.0,0.447,7.0,23.0,0.304,12.0,17.0,0.706,8.0,24.0,18.0,14.0,6.0,19.0,19.0,26.0,54.0,0.481,7.0,15.0,0.467,16.0,20.0,0.8,11.0,30.0,14.0,14.0,2.0,17.0,18.0
3618,Houston,33,2022-03-11,N,Cincinnati,W,69.0,56.0,25.0,46.0,0.543,3.0,13.0,0.231,16.0,22.0,0.727,8.0,34.0,14.0,5.0,4.0,11.0,21.0,17.0,59.0,0.288,7.0,32.0,0.219,15.0,21.0,0.714,15.0,28.0,12.0,7.0,0.0,7.0,16.0
3619,Houston,34,2022-03-12,N,Tulane,W,86.0,66.0,32.0,65.0,0.492,11.0,29.0,0.379,11.0,14.0,0.786,15.0,40.0,24.0,6.0,2.0,10.0,14.0,23.0,50.0,0.46,6.0,20.0,0.3,14.0,21.0,0.667,2.0,19.0,19.0,6.0,1.0,9.0,12.0
3620,Houston,35,2022-03-13,N,Memphis,W,71.0,53.0,25.0,58.0,0.431,8.0,24.0,0.333,13.0,19.0,0.684,13.0,32.0,20.0,10.0,3.0,7.0,16.0,22.0,51.0,0.431,1.0,10.0,0.1,8.0,14.0,0.571,7.0,31.0,15.0,5.0,4.0,14.0,19.0
3621,Houston,36,2022-03-18,N,UAB,W,82.0,68.0,32.0,60.0,0.533,10.0,21.0,0.476,8.0,15.0,0.533,10.0,32.0,19.0,6.0,3.0,7.0,12.0,26.0,56.0,0.464,5.0,19.0,0.263,11.0,14.0,0.786,7.0,30.0,12.0,6.0,1.0,12.0,14.0
3622,Houston,37,2022-03-20,N,Illinois,W,68.0,53.0,25.0,59.0,0.424,6.0,22.0,0.273,12.0,17.0,0.706,15.0,38.0,10.0,8.0,6.0,8.0,16.0,17.0,50.0,0.34,6.0,25.0,0.24,13.0,16.0,0.813,6.0,27.0,11.0,6.0,2.0,15.0,15.0
3623,Houston,38,2022-03-24,N,Arizona,W,72.0,60.0,23.0,50.0,0.46,9.0,20.0,0.45,17.0,25.0,0.68,10.0,33.0,12.0,5.0,6.0,11.0,19.0,18.0,54.0,0.333,7.0,22.0,0.318,17.0,23.0,0.739,13.0,31.0,12.0,7.0,3.0,14.0,21.0
3624,Houston,39,2022-03-26,N,Villanova,L,44.0,50.0,17.0,57.0,0.298,1.0,20.0,0.05,9.0,14.0,0.643,13.0,35.0,7.0,6.0,4.0,9.0,14.0,15.0,52.0,0.288,5.0,21.0,0.238,15.0,15.0,1.0,10.0,35.0,6.0,3.0,2.0,9.0,12.0
3625,Houston Christian,1,2021-11-09,@,Texas,L,48.0,92.0,16.0,49.0,0.327,6.0,17.0,0.353,10.0,22.0,0.455,13.0,27.0,6.0,8.0,0.0,14.0,21.0,32.0,50.0,0.64,13.0,22.0,0.591,15.0,22.0,0.682,7.0,31.0,21.0,10.0,5.0,11.0,19.0
3626,Houston Christian,2,2021-11-13,,NON-FBS-SCHOOL,W,122.0,44.0,41.0,71.0,0.577,22.0,38.0,0.579,18.0,26.0,0.692,16.0,55.0,30.0,10.0,12.0,16.0,15.0,15.0,60.0,0.25,6.0,26.0,0.231,8.0,14.0,0.571,6.0,17.0,8.0,8.0,0.0,23.0,19.0
3627,Houston Christian,3,2021-11-17,@,Texas A&M,L,39.0,73.0,13.0,49.0,0.265,5.0,25.0,0.2,8.0,9.0,0.889,5.0,24.0,8.0,7.0,5.0,22.0,14.0,28.0,60.0,0.467,8.0,20.0,0.4,9.0,13.0,0.692,12.0,39.0,19.0,12.0,4.0,16.0,15.0
3628,Houston Christian,4,2021-11-21,@,Denver,L,61.0,74.0,23.0,54.0,0.426,4.0,14.0,0.286,11.0,16.0,0.688,7.0,27.0,11.0,3.0,2.0,13.0,22.0,25.0,50.0,0.5,4.0,14.0,0.286,20.0,27.0,0.741,5.0,28.0,7.0,7.0,3.0,7.0,15.0
3629,Houston Christian,5,2021-11-24,@,Oklahoma,L,40.0,57.0,16.0,46.0,0.348,2.0,13.0,0.154,6.0,10.0,0.6,6.0,31.0,7.0,6.0,1.0,20.0,16.0,21.0,56.0,0.375,5.0,25.0,0.2,10.0,13.0,0.769,6.0,30.0,11.0,8.0,2.0,11.0,13.0
3630,Houston Christian,6,2021-11-29,,NON-FBS-SCHOOL,W,100.0,62.0,34.0,74.0,0.459,6.0,23.0,0.261,26.0,39.0,0.667,24.0,55.0,21.0,8.0,4.0,15.0,19.0,21.0,55.0,0.382,7.0,21.0,0.333,13.0,20.0,0.65,4.0,22.0,11.0,7.0,3.0,17.0,27.0
3631,Houston Christian,7,2021-12-04,,Oral Roberts,L,67.0,85.0,26.0,56.0,0.464,6.0,21.0,0.286,9.0,15.0,0.6,8.0,27.0,11.0,4.0,4.0,16.0,24.0,29.0,60.0,0.483,12.0,28.0,0.429,15.0,22.0,0.682,12.0,37.0,9.0,7.0,1.0,12.0,18.0
3632,Houston Christian,8,2021-12-07,,NON-FBS-SCHOOL,W,84.0,67.0,32.0,66.0,0.485,5.0,17.0,0.294,15.0,20.0,0.75,11.0,43.0,21.0,11.0,4.0,17.0,16.0,24.0,63.0,0.381,12.0,34.0,0.353,7.0,10.0,0.7,7.0,30.0,14.0,8.0,7.0,20.0,19.0
