Index,Team,G,Date,Site,Opponent,W/L,Tm,Opp,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF,oFG,oFGA,oFG%,o3P,o3PA,o3P%,oFT,oFTA,oFT%,oORB,oTRB,oAST,oSTL,oBLK,oTOV,oPF
7045,Notre Dame,36,2018-03-17,,Penn State,L,63,73,23,60,.383,4,22,.182,13,17,.765,10,32,13,5,7,12,20,22,58,.379,9,26,.346,20,25,.800,8,32,11,8,5,9,17
7046,Oakland,1,2017-11-10,,Purdue Fort Wayne,W,85,71,27,54,.500,9,25,.360,22,28,.786,7,37,16,8,7,18,14,26,68,.382,5,17,.294,14,17,.824,11,34,12,7,1,14,24
7047,Oakland,2,2017-11-13,,New Orleans,W,87,68,33,58,.569,14,25,.560,7,11,.636,6,31,23,4,6,14,20,27,60,.450,3,8,.375,11,20,.550,8,25,21,9,4,10,20
7048,Oakland,3,2017-11-18,@,Toledo,L,74,87,26,69,.377,7,25,.280,15,20,.750,11,38,13,3,1,9,20,33,68,.485,4,21,.190,17,22,.773,11,42,13,1,6,8,17
7049,Oakland,4,2017-11-20,@,Syracuse,L,50,74,18,59,.305,6,22,.273,8,11,.727,8,28,12,5,3,17,18,31,64,.484,3,8,.375,9,18,.500,10,42,13,12,15,14,17
7050,Oakland,5,2017-11-24,@,Kansas,L,59,102,23,70,.329,6,30,.200,7,7,1.000,7,29,10,6,4,20,18,39,70,.557,6,16,.375,18,23,.783,9,44,14,14,9,12,11
7051,Oakland,6,2017-11-27,@,Oral Roberts,W (1 OT),93,86,33,68,.485,10,24,.417,17,28,.607,14,44,21,3,2,10,18,33,72,.458,10,22,.455,10,14,.714,8,33,18,6,9,11,24
7052,Oakland,7,2017-11-30,,Texas Southern,W,97,87,34,67,.507,7,20,.350,22,26,.846,7,36,26,8,8,8,14,33,71,.465,7,22,.318,14,17,.824,8,33,13,4,8,14,21
7053,Oakland,8,2017-12-02,@,Western Michigan,W,78,73,27,59,.458,14,24,.583,10,12,.833,9,36,17,6,3,14,15,29,62,.468,6,16,.375,9,12,.750,8,29,11,10,4,10,14
7054,Oakland,9,2017-12-06,@,Eastern Michigan,L,89,95,31,70,.443,11,30,.367,16,24,.667,13,33,17,6,7,15,24,35,62,.565,6,19,.316,19,30,.633,10,38,16,12,7,14,19
7055,Oakland,10,2017-12-09,,Chicago State,W,82,50,26,58,.448,4,23,.174,26,34,.765,10,45,17,8,9,12,15,16,59,.271,4,17,.235,14,17,.824,4,26,8,5,4,13,24
7056,Oakland,11,2017-12-16,N,Michigan State,L,73,86,22,62,.355,10,27,.370,19,23,.826,6,24,15,11,3,13,22,31,60,.517,9,23,.391,15,23,.652,14,43,18,7,6,17,16
7057,Oakland,12,2017-12-20,,Towson,W,97,86,28,52,.538,11,24,.458,30,36,.833,5,31,22,6,6,17,17,33,70,.471,9,17,.529,11,18,.611,8,27,16,10,4,12,24
7058,Oakland,13,2017-12-22,,Eastern Michigan,W,86,81,28,55,.509,9,25,.360,21,23,.913,10,33,21,5,2,15,15,34,69,.493,5,16,.313,8,10,.800,11,27,15,8,5,13,19
7059,Oakland,14,2017-12-28,@,Milwaukee,W,76,68,26,57,.456,5,18,.278,19,22,.864,3,34,16,5,9,12,13,27,70,.386,6,19,.316,8,11,.727,11,39,14,6,4,12,15
7060,Oakland,15,2017-12-30,@,Green Bay,L,79,80,29,70,.414,12,33,.364,9,11,.818,13,37,16,6,8,9,16,27,62,.435,11,21,.524,15,17,.882,9,35,19,5,4,12,15
7061,Oakland,16,2018-01-05,,Northern Kentucky,L,83,87,28,53,.528,8,20,.400,19,28,.679,3,21,22,7,7,9,17,32,61,.525,7,19,.368,16,21,.762,9,34,11,6,4,10,23
7062,Oakland,17,2018-01-07,,Wright State,L (1 OT),81,86,25,70,.357,10,27,.370,21,27,.778,15,37,19,11,5,15,22,29,61,.475,7,18,.389,21,26,.808,10,38,21,11,7,19,22
7063,Oakland,18,2018-01-10,,Youngstown State,W,95,82,34,54,.630,12,24,.500,15,18,.833,6,32,27,5,10,13,14,29,60,.483,12,18,.667,12,19,.632,9,26,11,8,0,12,22
7064,Oakland,19,2018-01-12,,Cleveland State,W,81,68,30,56,.536,8,19,.421,13,17,.765,4,33,25,5,3,11,13,22,61,.361,8,27,.296,16,20,.800,11,33,15,9,1,10,15
7065,Oakland,20,2018-01-15,@,Illinois-Chicago,W,78,68,27,55,.491,11,27,.407,13,18,.722,8,33,16,7,5,14,16,26,61,.426,5,18,.278,11,14,.786,9,30,15,8,2,12,21
7066,Oakland,21,2018-01-20,@,Detroit Mercy,W,92,86,31,61,.508,11,26,.423,19,27,.704,8,33,16,6,5,11,13,33,63,.524,11,28,.393,9,12,.750,2,26,13,8,2,10,20
7067,Oakland,22,2018-01-26,@,Northern Kentucky,W,83,70,29,56,.518,9,21,.429,16,24,.667,4,31,16,4,2,12,14,27,65,.415,6,25,.240,10,15,.667,7,31,14,6,3,11,18
7068,Oakland,23,2018-01-28,@,Wright State,L,51,64,16,52,.308,4,24,.167,15,19,.789,4,28,6,4,2,12,14,24,63,.381,5,18,.278,11,13,.846,9,39,15,5,1,12,15
7069,Oakland,24,2018-02-02,,Illinois-Chicago,L,73,79,23,63,.365,3,22,.136,24,30,.800,12,34,18,13,4,13,18,29,60,.483,6,15,.400,15,23,.652,12,41,15,9,5,20,20
7070,Oakland,25,2018-02-04,,IU Indy,W,82,74,27,54,.500,3,15,.200,25,33,.758,6,34,13,8,6,8,21,26,64,.406,8,23,.348,14,24,.583,12,38,12,2,2,13,28
7071,Oakland,26,2018-02-09,,Detroit Mercy,W,87,78,28,58,.483,8,21,.381,23,29,.793,11,35,19,7,5,13,14,27,62,.435,10,22,.455,14,17,.824,10,30,16,8,1,15,22
7072,Oakland,27,2018-02-14,@,Youngstown State,L,73,75,29,56,.518,7,13,.538,8,10,.800,12,37,12,3,9,18,16,27,66,.409,7,20,.350,14,20,.700,14,26,13,13,7,6,14
7073,Oakland,28,2018-02-16,@,Cleveland State,W,82,66,29,56,.518,6,17,.353,18,20,.900,11,38,14,2,2,9,13,23,55,.418,10,26,.385,10,11,.909,4,18,14,5,1,6,18
7074,Oakland,29,2018-02-19,@,IU Indy,L,67,74,23,66,.348,8,31,.258,13,19,.684,15,37,11,6,5,10,15,27,57,.474,6,12,.500,14,18,.778,9,40,16,6,9,10,16
7075,Oakland,30,2018-02-22,,Green Bay,L,90,96,32,68,.471,11,32,.344,15,21,.714,14,37,15,6,2,9,17,32,56,.571,15,26,.577,17,23,.739,2,25,20,5,0,11,19
7076,Oakland,31,2018-02-24,,Milwaukee,W,72,70,24,50,.480,11,25,.440,13,15,.867,5,27,21,4,3,15,14,26,60,.433,10,24,.417,8,9,.889,9,28,17,8,0,13,18
7077,Oakland,32,2018-03-04,N,IU Indy,W,62,55,24,54,.444,5,19,.263,9,14,.643,6,30,15,8,10,10,15,20,53,.377,5,14,.357,10,10,1.000,6,30,13,5,3,12,16
7078,Oakland,33,2018-03-05,N,Cleveland State,L,43,44,14,56,.250,5,24,.208,10,12,.833,10,40,6,4,7,13,15,18,51,.353,5,20,.250,3,11,.273,5,33,11,8,3,11,12
7079,Ohio,1,2017-11-11,,Alabama A&M,W,61,53,24,65,.369,5,21,.238,8,13,.615,4,33,11,9,6,15,13,21,62,.339,4,19,.211,7,8,.875,8,42,5,4,1,22,17
7080,Ohio,2,2017-11-16,N,Clemson,L,76,81,28,61,.459,10,26,.385,10,11,.909,4,27,15,4,1,11,21,26,53,.491,6,17,.353,23,28,.821,5,32,14,7,2,11,17
7081,Ohio,3,2017-11-17,N,Dayton,L,65,79,26,54,.481,6,16,.375,7,17,.412,5,26,13,5,1,13,16,28,62,.452,10,29,.345,13,15,.867,11,39,15,6,3,12,20
7082,Ohio,4,2017-11-19,N,Indiana State,W (4 OT),96,94,34,82,.415,11,33,.333,17,20,.850,7,46,15,7,3,18,27,28,79,.354,9,26,.346,29,38,.763,10,50,13,7,9,18,21
7083,Ohio,5,2017-11-24,,Mount St. Mary's,W,96,77,39,71,.549,9,24,.375,9,10,.900,7,31,19,8,1,5,9,31,62,.500,11,32,.344,4,4,1.000,4,24,15,1,3,13,12
7084,Ohio,6,2017-11-28,,Iona,L,88,93,33,65,.508,13,28,.464,9,15,.600,6,31,20,3,5,11,14,33,71,.465,14,35,.400,13,13,1.000,9,38,18,2,4,9,16
7085,Ohio,7,2017-12-01,,Coppin State,W,80,37,29,69,.420,8,20,.400,14,18,.778,12,48,16,11,3,10,8,13,61,.213,3,25,.120,8,11,.727,8,34,5,2,7,15,16
7086,Ohio,8,2017-12-07,@,Maryland,L,62,87,21,60,.350,5,20,.250,15,22,.682,6,28,9,10,3,15,18,32,66,.485,9,26,.346,14,16,.875,11,45,16,7,8,19,19
7087,Ohio,9,2017-12-10,,Western Kentucky,W,89,84,26,56,.464,6,19,.316,31,35,.886,5,34,12,7,1,13,19,32,68,.471,5,18,.278,15,24,.625,10,32,10,8,2,10,25
7088,Ohio,10,2017-12-16,@,Marshall,L (1 OT),96,99,36,83,.434,10,30,.333,14,18,.778,12,40,14,8,1,13,21,31,63,.492,10,29,.345,27,31,.871,3,37,22,7,12,16,18
7089,Ohio,11,2017-12-20,,Prairie View,W,84,65,25,55,.455,10,22,.455,24,30,.800,4,31,19,7,2,14,12,26,64,.406,7,26,.269,6,7,.857,10,33,10,6,4,15,19
7090,Ohio,12,2017-12-29,,NON-FBS-SCHOOL,W,65,58,26,63,.413,5,18,.278,8,14,.571,8,41,10,5,3,6,6,24,68,.353,8,30,.267,2,3,.667,8,38,14,4,0,8,13
7091,Ohio,13,2018-01-02,@,Central Michigan,L,50,75,20,56,.357,3,20,.150,7,16,.438,8,33,9,7,5,17,14,27,64,.422,10,28,.357,11,13,.846,10,38,15,7,1,12,15
7092,Ohio,14,2018-01-06,,Northern Illinois,W,78,68,26,46,.565,9,20,.450,17,22,.773,4,29,14,5,7,17,12,26,60,.433,7,20,.350,9,14,.643,9,28,8,10,2,11,22
7093,Ohio,15,2018-01-09,,Ball State,L,68,75,23,61,.377,8,18,.444,14,17,.824,7,32,13,6,2,9,18,28,56,.500,7,22,.318,12,19,.632,5,37,14,5,1,14,19
7094,Ohio,16,2018-01-12,@,Kent State,L,69,70,25,53,.472,9,19,.474,10,13,.769,4,29,15,5,3,13,18,25,56,.446,8,18,.444,12,23,.522,8,32,7,4,1,10,14
7095,Ohio,17,2018-01-16,,Toledo,L,57,91,22,63,.349,3,15,.200,10,16,.625,7,28,7,4,7,11,11,35,67,.522,13,22,.591,8,10,.800,7,39,18,5,3,12,15
7096,Ohio,18,2018-01-20,@,Eastern Michigan,W,72,66,23,47,.489,10,18,.556,16,24,.667,5,25,18,8,5,9,16,24,52,.462,6,17,.353,12,19,.632,5,28,10,6,4,15,19
7097,Ohio,19,2018-01-23,@,Akron,L,68,71,23,50,.460,9,23,.391,13,16,.813,5,23,16,6,4,12,17,26,55,.473,10,23,.435,9,14,.643,8,27,14,5,0,11,17
7098,Ohio,20,2018-01-26,,Buffalo,L,66,73,22,65,.338,7,21,.333,15,22,.682,11,34,11,4,7,12,18,27,64,.422,8,28,.286,11,17,.647,15,49,12,5,5,16,22
7099,Ohio,21,2018-01-30,@,Bowling Green State,L,50,66,19,58,.328,2,17,.118,10,20,.500,9,34,3,9,2,12,17,25,63,.397,6,17,.353,10,13,.769,11,45,9,6,1,13,17
7100,Ohio,22,2018-02-03,,Central Michigan,L (2 OT),98,101,36,71,.507,10,25,.400,16,31,.516,6,32,24,11,2,14,25,29,65,.446,12,34,.353,31,36,.861,9,40,15,10,5,16,25
7101,Ohio,23,2018-02-06,,Akron,W,99,75,32,59,.542,16,27,.593,19,23,.826,3,32,19,7,7,15,20,27,65,.415,6,26,.231,15,20,.750,10,32,5,6,2,15,20
7102,Ohio,24,2018-02-10,@,Western Michigan,L,60,69,23,53,.434,9,22,.409,5,9,.556,4,33,14,6,2,20,17,25,66,.379,6,24,.250,13,21,.619,13,39,12,8,5,9,14
7103,Ohio,25,2018-02-13,@,Toledo,L,74,82,27,63,.429,5,17,.294,15,20,.750,10,36,13,6,7,14,24,21,51,.412,8,22,.364,32,37,.865,4,31,15,4,5,11,16
7104,Ohio,26,2018-02-17,,Miami (OH),W (1 OT),92,87,35,67,.522,6,16,.375,16,19,.842,10,40,13,8,5,16,14,30,72,.417,13,37,.351,14,19,.737,13,35,15,14,1,16,19
7105,Ohio,27,2018-02-20,,Kent State,W,88,76,32,58,.552,10,24,.417,14,17,.824,6,29,19,6,1,10,13,31,69,.449,6,25,.240,8,10,.800,12,33,10,6,3,8,17
7106,Ohio,28,2018-02-24,@,Buffalo,L,82,108,27,60,.450,9,20,.450,19,29,.655,7,30,17,8,1,13,20,39,74,.527,8,25,.320,22,30,.733,14,46,27,4,2,11,22
7107,Ohio,29,2018-02-27,,Bowling Green State,W,75,59,29,66,.439,10,23,.435,7,8,.875,6,36,20,6,3,11,13,24,61,.393,3,20,.150,8,10,.800,8,39,10,8,3,18,15
7108,Ohio,30,2018-03-02,@,Miami (OH),W,75,66,27,54,.500,7,16,.438,14,21,.667,8,34,15,4,3,16,14,22,53,.415,9,29,.310,13,22,.591,4,23,10,10,5,11,15
7109,Ohio,31,2018-03-05,@,Miami (OH),L,55,68,21,59,.356,4,23,.174,9,13,.692,5,33,10,7,0,13,15,23,51,.451,7,23,.304,15,22,.682,2,34,6,5,5,11,15
7110,Ohio State,1,2017-11-10,,Robert Morris,W,95,64,40,67,.597,5,18,.278,10,16,.625,16,49,16,8,8,19,13,23,65,.354,10,25,.400,8,10,.800,6,16,12,7,2,18,22
7111,Ohio State,2,2017-11-12,,Radford,W,82,72,29,67,.433,8,27,.296,16,22,.727,14,43,10,5,4,15,19,24,59,.407,11,22,.500,13,17,.765,5,27,9,6,3,14,26
7112,Ohio State,3,2017-11-16,,Texas Southern,W,82,64,30,65,.462,9,28,.321,13,16,.813,11,37,19,5,4,10,17,22,53,.415,6,22,.273,14,15,.933,4,26,12,5,3,16,17
7113,Ohio State,4,2017-11-19,,Northeastern,W,80,55,28,56,.500,3,15,.200,21,27,.778,7,37,13,8,5,9,13,20,56,.357,7,26,.269,8,10,.800,7,29,12,3,1,16,22
7114,Ohio State,5,2017-11-23,N,Gonzaga,L,59,86,19,55,.345,6,20,.300,15,22,.682,9,27,14,4,2,15,18,31,53,.585,12,25,.480,12,18,.667,7,32,14,6,5,13,21
7115,Ohio State,6,2017-11-24,N,Stanford,W,79,71,25,61,.410,9,21,.429,20,25,.800,11,37,13,3,3,14,25,22,61,.361,6,21,.286,21,30,.700,7,28,11,6,4,13,25
7116,Ohio State,7,2017-11-26,N,Butler,L (1 OT),66,67,24,52,.462,5,15,.333,13,18,.722,5,39,13,4,2,24,21,25,69,.362,6,31,.194,11,20,.550,12,35,8,11,2,14,26
7117,Ohio State,8,2017-11-29,,Clemson,L,65,79,24,55,.436,9,21,.429,8,16,.500,8,28,15,3,4,12,13,29,52,.558,10,19,.526,11,13,.846,2,28,16,5,6,10,14
7118,Ohio State,9,2017-12-02,@,Wisconsin,W,83,58,31,47,.660,7,13,.538,14,19,.737,4,29,19,10,3,13,16,19,49,.388,10,27,.370,10,12,.833,5,17,10,5,1,13,18
7119,Ohio State,10,2017-12-04,,Michigan,W,71,62,22,45,.489,5,14,.357,22,29,.759,5,32,12,4,4,10,18,22,59,.373,8,28,.286,10,14,.714,11,31,13,5,0,8,20
7120,Ohio State,11,2017-12-09,,William & Mary,W,97,62,35,54,.648,11,21,.524,16,23,.696,9,29,19,7,3,11,12,27,52,.519,5,16,.313,3,6,.500,4,18,13,3,1,18,20
7121,Ohio State,12,2017-12-16,,Appalachian State,W,80,67,30,57,.526,3,14,.214,17,23,.739,5,27,13,11,3,11,20,25,53,.472,3,19,.158,14,20,.700,6,26,6,4,0,18,22
7122,Ohio State,13,2017-12-19,,The Citadel,W,94,65,37,74,.500,13,35,.371,7,9,.778,15,45,27,9,4,12,12,23,71,.324,13,43,.302,6,8,.750,13,34,13,7,1,16,12
7123,Ohio State,14,2017-12-23,N,North Carolina,L,72,86,26,59,.441,5,16,.313,15,19,.789,3,25,11,9,2,14,22,26,57,.456,13,25,.520,21,25,.840,9,38,17,6,2,17,17
7124,Ohio State,15,2017-12-30,,Miami (OH),W,72,59,23,55,.418,8,20,.400,18,23,.783,8,33,10,4,5,11,11,22,60,.367,9,33,.273,6,7,.857,5,30,11,5,1,14,20
7125,Ohio State,16,2018-01-04,@,Iowa,W,92,81,35,66,.530,7,20,.350,15,23,.652,10,37,16,6,5,9,22,29,68,.426,7,17,.412,16,23,.696,15,37,17,1,5,10,20
7126,Ohio State,17,2018-01-07,,Michigan State,W,80,64,31,59,.525,7,15,.467,11,17,.647,4,30,15,6,4,6,18,23,59,.390,7,25,.280,11,13,.846,9,33,13,3,1,11,17
7127,Ohio State,18,2018-01-11,,Maryland,W,91,69,32,57,.561,17,29,.586,10,12,.833,5,31,25,3,6,9,18,22,60,.367,8,22,.364,17,26,.654,13,34,12,7,4,7,12
7128,Ohio State,19,2018-01-14,@,Rutgers,W,68,46,27,58,.466,7,21,.333,7,10,.700,9,40,14,4,6,11,18,17,59,.288,6,18,.333,6,11,.545,9,29,6,4,4,5,10
7129,Ohio State,20,2018-01-17,@,Northwestern,W,71,65,26,55,.473,6,17,.353,13,17,.765,8,36,17,7,3,11,13,26,58,.448,8,27,.296,5,10,.500,4,24,19,5,6,10,14
7130,Ohio State,21,2018-01-20,N,Minnesota,W,67,49,27,66,.409,4,20,.200,9,10,.900,12,40,11,10,5,8,18,18,47,.383,3,14,.214,10,20,.500,5,32,8,3,2,15,11
7131,Ohio State,22,2018-01-22,,Nebraska,W,64,59,23,52,.442,2,14,.143,16,23,.696,9,34,14,4,2,6,15,21,54,.389,8,29,.276,9,11,.818,7,30,6,3,3,9,20
7132,Ohio State,23,2018-01-25,,Penn State,L,79,82,28,50,.560,7,15,.467,16,16,1.000,4,22,12,5,4,10,16,28,48,.583,11,14,.786,15,20,.750,6,21,10,2,1,10,13
7133,Ohio State,24,2018-01-30,,Indiana,W,71,56,29,52,.558,5,17,.294,8,10,.800,9,39,13,5,6,14,19,20,55,.364,6,19,.316,10,18,.556,9,24,11,5,0,7,13
7134,Ohio State,25,2018-02-04,,Illinois,W,75,67,23,50,.460,3,16,.188,26,33,.788,13,42,11,5,0,15,18,23,57,.404,9,28,.321,12,17,.706,4,20,11,8,0,10,23
7135,Ohio State,26,2018-02-07,@,Purdue,W,64,63,24,57,.421,6,18,.333,10,16,.625,5,26,15,7,1,7,20,20,47,.426,8,20,.400,15,19,.789,2,28,14,5,4,12,14
7136,Ohio State,27,2018-02-10,,Iowa,W,82,64,29,55,.527,9,22,.409,15,21,.714,8,33,18,8,3,9,17,25,59,.424,6,20,.300,8,10,.800,9,26,12,2,4,12,18
7137,Ohio State,28,2018-02-15,@,Penn State,L,56,79,21,54,.389,2,15,.133,12,17,.706,8,29,9,7,3,9,20,26,54,.481,9,20,.450,18,27,.667,9,31,14,8,7,10,19
7138,Ohio State,29,2018-02-18,@,Michigan,L,62,74,24,58,.414,5,11,.455,9,19,.474,13,37,8,5,5,14,22,25,52,.481,7,20,.350,17,24,.708,2,27,12,6,2,6,17
7139,Ohio State,30,2018-02-20,,Rutgers,W,79,52,33,56,.589,9,23,.391,4,6,.667,8,35,18,4,4,11,13,22,54,.407,2,12,.167,6,12,.500,8,24,10,8,3,9,10
7140,Ohio State,31,2018-02-23,@,Indiana,W (2 OT),80,78,33,69,.478,6,18,.333,8,13,.615,11,36,16,9,8,13,21,29,65,.446,7,16,.438,13,23,.565,11,31,16,7,3,12,13
7141,Ohio State,32,2018-03-02,N,Penn State,L,68,69,26,59,.441,8,23,.348,8,11,.727,9,26,16,4,7,7,18,22,58,.379,9,19,.474,16,20,.800,12,37,14,5,3,8,15
7142,Ohio State,33,2018-03-15,N,South Dakota State,W,81,73,27,72,.375,12,40,.300,15,19,.789,14,44,15,10,2,9,15,24,63,.381,13,31,.419,12,14,.857,6,33,8,3,2,13,15
7143,Ohio State,34,2018-03-17,N,Gonzaga,L,84,90,30,66,.455,11,26,.423,13,16,.813,7,23,12,6,2,12,24,31,58,.534,9,22,.409,19,31,.613,12,36,15,5,4,13,22
7144,Oklahoma,1,2017-11-12,,Omaha,W,108,89,39,70,.557,8,25,.320,22,27,.815,8,39,21,5,13,17,16,32,73,.438,12,22,.545,13,17,.765,5,24,19,13,2,13,17
7145,Oklahoma,2,2017-11-15,,Ball State,W,108,69,42,74,.568,15,29,.517,9,16,.563,10,48,25,9,5,10,17,23,77,.299,11,37,.297,12,15,.800,14,39,11,1,3,13,13
7146,Oklahoma,3,2017-11-23,N,Arkansas,L,83,92,30,65,.462,8,29,.276,15,20,.750,5,31,15,9,4,19,24,28,65,.431,9,18,.500,27,33,.818,9,40,14,8,4,16,19
7147,Oklahoma,4,2017-11-24,N,Portland,W,93,71,34,66,.515,10,30,.333,15,17,.882,9,39,22,9,4,12,18,23,58,.397,12,27,.444,13,20,.650,7,28,13,6,1,16,19
7148,Oklahoma,5,2017-11-26,N,Oregon,W,90,80,25,58,.431,6,23,.261,34,44,.773,11,35,13,9,5,16,17,31,74,.419,8,26,.308,10,14,.714,12,34,13,4,7,17,26
7149,Oklahoma,6,2017-11-30,,North Texas,W,82,72,32,59,.542,10,23,.435,8,12,.667,8,28,20,8,3,7,8,29,58,.500,13,29,.448,1,2,.500,7,29,17,3,3,12,14
7150,Oklahoma,7,2017-12-04,,UTSA,W,97,85,37,81,.457,11,37,.297,12,16,.750,14,52,15,8,7,14,16,31,81,.383,13,42,.310,10,14,.714,13,43,14,8,2,12,16
7151,Oklahoma,8,2017-12-08,N,Southern California,W,85,83,30,67,.448,15,31,.484,10,16,.625,11,31,15,4,8,10,15,30,67,.448,10,27,.370,13,14,.929,11,40,18,3,9,17,19
7152,Oklahoma,9,2017-12-16,@,Wichita State,W,91,83,29,72,.403,13,40,.325,20,26,.769,8,38,15,6,5,8,15,30,70,.429,6,24,.250,17,22,.773,8,42,15,4,3,10,18
7153,Oklahoma,10,2017-12-19,,Northwestern State,W,105,68,41,69,.594,11,25,.440,12,17,.706,7,37,27,12,5,14,15,28,65,.431,5,22,.227,7,11,.636,7,28,7,6,4,23,14
7154,Oklahoma,11,2017-12-22,,Northwestern,W,104,78,33,54,.611,17,28,.607,21,27,.778,6,30,22,6,2,13,18,29,65,.446,8,28,.286,12,19,.632,12,30,13,3,1,13,23
7155,Oklahoma,12,2017-12-30,@,TCU,W,90,89,29,62,.468,10,21,.476,22,31,.710,11,39,19,6,10,12,23,30,74,.405,8,19,.421,21,31,.677,16,39,23,8,5,8,22
7156,Oklahoma,13,2018-01-03,,Oklahoma State,W,109,89,35,64,.547,15,27,.556,24,34,.706,4,38,24,5,2,12,23,35,80,.438,9,28,.321,10,19,.526,13,39,12,7,3,11,24
7157,Oklahoma,14,2018-01-06,@,West Virginia,L,76,89,25,58,.431,7,20,.350,19,28,.679,9,34,9,6,1,17,19,32,70,.457,7,26,.269,18,21,.857,10,35,15,8,8,11,23
7158,Oklahoma,15,2018-01-09,,Texas Tech,W,75,65,25,61,.410,7,22,.318,18,21,.857,4,34,13,7,10,10,14,25,67,.373,6,25,.240,9,14,.643,10,42,9,4,9,13,16
7159,Oklahoma,16,2018-01-13,,TCU,W (1 OT),102,97,35,72,.486,19,33,.576,13,22,.591,12,37,14,6,7,16,17,38,78,.487,12,33,.364,9,11,.818,11,36,20,9,5,13,20
7160,Oklahoma,17,2018-01-16,@,Kansas State,L,69,87,26,62,.419,7,25,.280,10,13,.769,16,36,13,7,3,20,14,35,62,.565,9,17,.529,8,8,1.000,6,26,19,11,1,10,16
7161,Oklahoma,18,2018-01-20,@,Oklahoma State,L (1 OT),81,83,28,82,.341,10,35,.286,15,17,.882,22,52,11,10,8,14,14,33,82,.402,9,30,.300,8,14,.571,17,40,19,10,8,11,19
7162,Oklahoma,19,2018-01-23,,Kansas,W,85,80,28,57,.491,9,23,.391,20,25,.800,8,36,14,6,1,16,21,32,71,.451,10,32,.313,6,15,.400,14,34,17,7,2,11,19
7163,Oklahoma,20,2018-01-27,@,Alabama,L,73,80,29,71,.408,8,27,.296,7,9,.778,13,36,12,4,3,12,18,30,54,.556,8,19,.421,12,22,.545,7,35,15,8,12,17,11
7164,Oklahoma,21,2018-01-30,,Baylor,W,98,96,30,56,.536,12,22,.545,26,32,.813,5,32,11,4,7,13,17,35,74,.473,15,29,.517,11,16,.688,8,31,14,6,6,6,23
7165,Oklahoma,22,2018-02-03,@,Texas,L,74,79,32,62,.516,3,22,.136,7,11,.636,8,35,16,7,1,17,21,25,55,.455,9,25,.360,20,27,.741,5,25,11,6,1,13,11
7166,Oklahoma,23,2018-02-05,,West Virginia,L,73,75,25,56,.446,6,16,.375,17,19,.895,7,31,8,3,7,15,11,30,71,.423,9,25,.360,6,9,.667,14,34,14,9,5,9,17
7167,Oklahoma,24,2018-02-10,@,Iowa State,L,80,88,27,63,.429,6,27,.222,20,22,.909,9,36,15,9,4,16,22,30,65,.462,7,17,.412,21,27,.778,13,35,19,12,5,10,19
7168,Oklahoma,25,2018-02-13,@,Texas Tech,L,78,88,26,56,.464,7,22,.318,19,25,.760,7,30,9,5,4,14,25,30,62,.484,11,21,.524,17,25,.680,9,27,15,7,3,9,18
7169,Oklahoma,26,2018-02-17,,Texas,L,66,77,20,65,.308,8,30,.267,18,22,.818,8,31,10,5,1,7,15,30,55,.545,8,21,.381,9,15,.600,4,41,12,5,6,14,16
7170,Oklahoma,27,2018-02-19,@,Kansas,L,74,104,30,65,.462,5,19,.263,9,13,.692,8,22,12,3,2,11,12,39,64,.609,16,29,.552,10,11,.909,10,38,22,9,6,10,14
7171,Oklahoma,28,2018-02-24,,Kansas State,W,86,77,29,56,.518,11,23,.478,17,25,.680,6,32,13,6,4,13,17,29,65,.446,4,21,.190,15,22,.682,10,33,7,11,2,9,21
7172,Oklahoma,29,2018-02-27,@,Baylor,L,64,87,23,61,.377,6,26,.231,12,21,.571,10,26,13,5,2,17,14,36,70,.514,4,14,.286,11,13,.846,11,41,19,10,3,15,20
7173,Oklahoma,30,2018-03-02,,Iowa State,W,81,60,29,72,.403,7,29,.241,16,20,.800,10,42,11,7,4,5,21,21,65,.323,3,23,.130,15,27,.556,13,48,7,0,4,14,16
7174,Oklahoma,31,2018-03-07,N,Oklahoma State,L,60,71,22,58,.379,9,27,.333,7,12,.583,5,26,10,8,4,12,16,25,64,.391,11,26,.423,10,11,.909,14,47,12,5,3,16,14
7175,Oklahoma,32,2018-03-15,N,Rhode Island,L (1 OT),78,83,29,69,.420,4,20,.200,16,24,.667,16,50,12,4,5,14,18,30,77,.390,11,28,.393,12,20,.600,13,37,16,4,5,6,17
7176,Oklahoma State,1,2017-11-10,,Pepperdine,W,78,47,28,59,.475,10,29,.345,12,15,.800,5,38,18,6,3,10,22,13,46,.283,3,16,.188,18,29,.621,6,30,6,6,1,17,16
7177,Oklahoma State,2,2017-11-13,,Charlotte,W,83,65,29,62,.468,9,24,.375,16,18,.889,5,34,18,5,4,13,26,18,52,.346,4,13,.308,25,32,.781,6,28,9,5,1,14,15
7178,Oklahoma State,3,2017-11-16,,Oral Roberts,W,91,48,35,70,.500,13,33,.394,8,11,.727,16,45,23,5,6,7,10,20,60,.333,3,18,.167,5,8,.625,8,26,9,2,2,12,14
7179,Oklahoma State,4,2017-11-20,N,Texas A&M,L,55,72,20,67,.299,3,24,.125,12,22,.545,15,36,7,9,3,10,13,28,57,.491,9,24,.375,7,9,.778,7,41,16,5,5,19,19
