Index,Team,G,Date,Site,Opponent,W/L,Tm,Opp,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF,oFG,oFGA,oFG%,o3P,o3PA,o3P%,oFT,oFTA,oFT%,oORB,oTRB,oAST,oSTL,oBLK,oTOV,oPF
1389,Central Michigan,5,2013-11-22,,Montana State,L,54,59,17,50,0.34,6,29,0.207,14,18,0.778,4,31,7,4,2,14,16,21,54,0.389,5,19,0.263,12,16,0.75,7,37,12,6,2,12,19
1390,Central Michigan,6,2013-11-23,,Cal State Northridge,W,90,76,28,50,0.56,12,27,0.444,22,29,0.759,4,19,16,8,2,10,22,24,46,0.522,3,9,0.333,25,30,0.833,7,27,6,7,1,16,26
1391,Central Michigan,7,2013-11-26,@,Texas A&M-Corpus Christi,W,68,64,18,41,0.439,10,25,0.4,22,29,0.759,5,21,13,6,2,7,16,22,49,0.449,8,22,0.364,12,16,0.75,10,29,17,0,3,12,21
1392,Central Michigan,8,2013-11-30,,Jacksonville State,W,66,61,26,43,0.605,6,12,0.5,8,11,0.727,4,23,10,5,0,10,9,23,50,0.46,9,26,0.346,6,8,0.75,7,18,12,4,5,8,13
1393,Central Michigan,9,2013-12-07,@,SIU Edwardsville,W,65,64,26,61,0.426,7,30,0.233,6,10,0.6,14,34,9,8,1,16,17,24,53,0.453,7,23,0.304,9,14,0.643,10,29,13,6,3,15,16
1394,Central Michigan,10,2013-12-14,@,Dayton,L,58,84,22,56,0.393,3,22,0.136,11,18,0.611,6,21,5,4,1,11,21,27,53,0.509,7,19,0.368,23,31,0.742,11,39,15,4,4,10,20
1395,Central Michigan,11,2013-12-17,@,Jacksonville State,L,73,82,25,56,0.446,7,20,0.35,16,22,0.727,12,32,12,5,4,9,22,27,50,0.54,9,18,0.5,19,28,0.679,7,28,20,4,7,7,18
1396,Central Michigan,12,2014-01-03,,NON-FBS-SCHOOL,W,127,44,47,74,0.635,12,21,0.571,21,26,0.808,13,44,23,16,2,5,15,17,59,0.288,5,22,0.227,5,12,0.417,12,26,8,4,2,23,24
1397,Central Michigan,13,2014-01-08,,Miami (OH),L,70,77,23,57,0.404,9,29,0.31,15,22,0.682,10,33,14,6,1,17,16,27,56,0.482,6,14,0.429,17,21,0.81,7,29,11,12,0,13,20
1398,Central Michigan,14,2014-01-11,@,Toledo,L,71,86,25,56,0.446,5,21,0.238,16,22,0.727,8,26,12,5,0,12,23,28,49,0.571,8,17,0.471,22,27,0.815,5,30,23,5,2,11,25
1399,Central Michigan,15,2014-01-15,@,Bowling Green State,L,57,67,20,50,0.4,7,18,0.389,10,16,0.625,8,23,9,6,1,15,16,23,47,0.489,5,15,0.333,16,22,0.727,6,28,16,7,7,12,12
1400,Central Michigan,16,2014-01-18,,Eastern Michigan,L,59,72,19,54,0.352,6,26,0.231,15,26,0.577,11,30,10,7,0,12,25,21,48,0.438,1,13,0.077,29,35,0.829,9,35,7,9,2,12,22
1401,Central Michigan,17,2014-01-22,@,Miami (OH),L,80,86,27,58,0.466,13,31,0.419,13,21,0.619,8,26,13,4,1,9,19,32,54,0.593,7,14,0.5,15,19,0.789,5,29,18,7,2,11,13
1402,Central Michigan,18,2014-01-25,,Akron,L,74,82,25,53,0.472,7,18,0.389,17,23,0.739,4,24,9,7,0,16,24,29,56,0.518,12,27,0.444,12,26,0.462,10,32,10,9,3,17,18
1403,Central Michigan,19,2014-01-29,@,Ohio,L,67,71,24,60,0.4,5,21,0.238,14,18,0.778,10,25,8,9,1,11,19,24,53,0.453,5,21,0.238,18,23,0.783,10,37,12,8,6,15,18
1404,Central Michigan,20,2014-02-01,@,Western Michigan,L,72,75,19,46,0.413,9,29,0.31,25,27,0.926,4,14,9,11,1,9,18,26,50,0.52,5,20,0.25,18,19,0.947,10,30,13,7,2,14,23
1405,Central Michigan,21,2014-02-05,,Kent State,W (1 OT),78,73,25,60,0.417,9,24,0.375,19,30,0.633,13,33,13,9,0,11,17,28,55,0.509,9,26,0.346,8,15,0.533,8,34,12,7,3,16,27
1406,Central Michigan,22,2014-02-08,,Buffalo,L,70,79,24,59,0.407,11,35,0.314,11,14,0.786,7,24,14,5,3,8,20,29,56,0.518,7,18,0.389,14,17,0.824,7,37,12,5,4,11,16
1407,Central Michigan,23,2014-02-12,@,Northern Illinois,L,63,88,22,52,0.423,8,25,0.32,11,19,0.579,5,16,10,8,0,10,18,30,52,0.577,4,13,0.308,24,28,0.857,11,33,9,6,2,13,17
1408,Central Michigan,24,2014-02-15,@,Kent State,L,75,83,26,59,0.441,7,24,0.292,16,21,0.762,12,25,9,7,0,7,17,31,49,0.633,9,19,0.474,12,18,0.667,6,25,18,4,4,9,18
1409,Central Michigan,25,2014-02-19,,Ball State,W (3 OT),101,95,35,76,0.461,12,29,0.414,19,38,0.5,10,35,16,9,3,6,27,30,68,0.441,7,26,0.269,28,38,0.737,10,45,16,2,3,15,31
1410,Central Michigan,26,2014-02-23,,Northern Illinois,W,70,67,20,47,0.426,11,28,0.393,19,30,0.633,5,18,11,12,2,9,21,20,46,0.435,6,17,0.353,21,29,0.724,12,36,9,5,1,18,22
1411,Central Michigan,27,2014-02-26,@,Eastern Michigan,L,42,64,13,53,0.245,8,23,0.348,8,18,0.444,14,34,9,8,1,15,18,22,51,0.431,6,18,0.333,14,20,0.7,8,36,14,10,5,12,17
1412,Central Michigan,28,2014-03-01,@,Ball State,L,71,74,24,56,0.429,9,25,0.36,14,22,0.636,7,32,14,9,1,10,23,23,55,0.418,8,26,0.308,20,28,0.714,11,39,17,4,2,11,18
1413,Central Michigan,29,2014-03-04,,Toledo,L,69,73,27,52,0.519,5,22,0.227,10,13,0.769,8,26,11,4,2,10,16,27,50,0.54,8,17,0.471,11,16,0.688,7,22,14,7,2,8,16
1414,Central Michigan,30,2014-03-07,,Western Michigan,L,64,78,22,56,0.393,8,23,0.348,12,14,0.857,9,20,11,8,0,9,14,31,45,0.689,9,12,0.75,7,11,0.636,6,26,15,8,6,14,11
1415,Central Michigan,31,2014-03-10,@,Eastern Michigan,L,60,72,21,53,0.396,10,32,0.313,8,10,0.8,7,28,14,6,0,13,13,26,55,0.473,12,28,0.429,8,11,0.727,7,29,18,4,4,10,9
1416,Charleston Southern,1,2013-11-08,,NON-FBS-SCHOOL,W,130,51,50,72,0.694,13,31,0.419,17,19,0.895,15,49,25,11,6,11,17,18,56,0.321,5,18,0.278,10,17,0.588,3,12,6,6,0,19,16
1417,Charleston Southern,2,2013-11-10,@,Delaware,W,95,93,34,68,0.5,12,24,0.5,15,24,0.625,14,37,14,9,2,10,17,34,73,0.466,12,35,0.343,13,15,0.867,16,39,14,7,6,12,20
1418,Charleston Southern,3,2013-11-13,,UNC Wilmington,L (1 OT),78,80,25,61,0.41,13,33,0.394,15,25,0.6,13,42,14,4,1,19,18,30,75,0.4,6,18,0.333,14,18,0.778,17,39,12,7,7,9,19
1419,Charleston Southern,4,2013-11-17,@,New Mexico,L,93,109,28,59,0.475,15,34,0.441,22,24,0.917,2,18,19,7,3,12,28,34,57,0.596,9,18,0.5,32,43,0.744,10,36,25,8,6,12,20
1420,Charleston Southern,5,2013-11-20,@,Baylor,L,64,69,22,63,0.349,12,26,0.462,8,11,0.727,9,25,14,1,3,9,20,21,51,0.412,7,15,0.467,20,26,0.769,9,37,15,4,11,13,12
1421,Charleston Southern,6,2013-11-26,,NON-FBS-SCHOOL,W,105,58,32,62,0.516,9,19,0.474,32,45,0.711,19,48,17,9,3,10,12,19,52,0.365,8,27,0.296,12,17,0.706,3,18,8,5,3,18,27
1422,Charleston Southern,7,2013-12-03,,Delaware,L,80,85,27,66,0.409,6,25,0.24,20,25,0.8,7,28,14,7,2,9,20,27,60,0.45,11,22,0.5,20,26,0.769,7,34,10,2,6,15,20
1423,Charleston Southern,8,2013-12-14,@,Alabama,L,45,59,14,43,0.326,4,17,0.235,13,17,0.765,6,28,4,3,2,12,25,15,43,0.349,6,20,0.3,23,32,0.719,8,30,8,10,6,9,15
1424,Charleston Southern,9,2013-12-18,@,Western Carolina,L,84,92,27,63,0.429,11,31,0.355,19,26,0.731,9,32,15,7,3,9,17,29,61,0.475,20,35,0.571,14,18,0.778,9,38,21,3,3,14,20
1425,Charleston Southern,10,2013-12-21,@,Central Arkansas,W (2 OT),97,90,30,72,0.417,14,33,0.424,23,33,0.697,11,44,17,8,2,10,27,33,73,0.452,10,17,0.588,14,30,0.467,13,51,16,4,3,15,26
1426,Charleston Southern,11,2013-12-28,,NON-FBS-SCHOOL,W,122,40,38,57,0.667,20,33,0.606,26,34,0.765,10,31,22,9,4,4,11,14,47,0.298,5,15,0.333,7,13,0.538,9,20,6,3,1,20,24
1427,Charleston Southern,12,2013-12-30,@,Florida State,L,59,67,18,50,0.36,10,29,0.345,13,18,0.722,5,24,11,5,4,17,17,26,56,0.464,4,18,0.222,11,18,0.611,9,33,14,10,4,14,16
1428,Charleston Southern,13,2014-01-06,,NON-FBS-SCHOOL,W,105,45,36,72,0.5,11,33,0.333,22,31,0.71,20,52,21,7,9,6,20,14,54,0.259,5,22,0.227,12,23,0.522,9,24,5,3,1,15,19
1429,Charleston Southern,14,2014-01-08,,Coastal Carolina,W,70,58,21,49,0.429,13,31,0.419,15,23,0.652,6,33,13,8,4,12,16,23,59,0.39,3,16,0.188,9,16,0.563,10,30,12,6,3,11,21
1430,Charleston Southern,15,2014-01-11,@,Winthrop,L,68,85,21,51,0.412,9,27,0.333,17,31,0.548,10,28,11,5,2,14,16,31,60,0.517,15,28,0.536,8,14,0.571,10,35,16,7,2,11,23
1431,Charleston Southern,16,2014-01-15,,Presbyterian,W,95,58,36,72,0.5,13,34,0.382,10,13,0.769,13,40,19,9,3,6,13,25,54,0.463,1,10,0.1,7,11,0.636,4,28,8,2,2,15,15
1432,Charleston Southern,17,2014-01-18,,UNC Asheville,L,76,80,28,60,0.467,8,23,0.348,12,18,0.667,11,34,17,4,4,11,19,26,51,0.51,8,16,0.5,20,24,0.833,2,27,7,4,3,8,17
1433,Charleston Southern,18,2014-01-22,@,Gardner-Webb,W,78,76,29,60,0.483,8,16,0.5,12,16,0.75,8,30,15,2,4,11,17,28,58,0.483,4,15,0.267,16,23,0.696,7,26,18,5,4,7,15
1434,Charleston Southern,19,2014-01-25,,Longwood,L,85,88,26,53,0.491,10,26,0.385,23,26,0.885,6,23,14,6,2,9,14,35,61,0.574,8,15,0.533,10,12,0.833,8,27,17,6,2,9,17
1435,Charleston Southern,20,2014-01-29,@,Campbell,L,57,65,21,64,0.328,6,29,0.207,9,13,0.692,12,33,13,9,1,9,14,22,47,0.468,11,24,0.458,10,18,0.556,4,30,18,5,10,10,12
1436,Charleston Southern,21,2014-02-01,,Liberty,W,80,66,29,58,0.5,10,24,0.417,12,17,0.706,10,36,10,7,3,13,16,22,65,0.338,7,23,0.304,15,16,0.938,12,32,10,4,3,12,19
1437,Charleston Southern,22,2014-02-05,,Radford,L,76,82,31,61,0.508,4,11,0.364,10,13,0.769,10,26,9,8,0,12,22,28,49,0.571,5,15,0.333,21,31,0.677,8,25,13,8,5,12,13
1438,Charleston Southern,23,2014-02-08,@,VMI,L,84,92,28,82,0.341,7,22,0.318,21,30,0.7,20,40,13,9,2,7,22,28,58,0.483,11,22,0.5,25,33,0.758,10,38,10,3,8,14,22
1439,Charleston Southern,24,2014-02-15,,Winthrop,W,84,64,27,47,0.574,9,18,0.5,21,28,0.75,4,32,13,5,6,7,18,19,52,0.365,10,23,0.435,16,20,0.8,4,23,7,3,2,9,21
1440,Charleston Southern,25,2014-02-17,@,High Point,L,70,76,25,52,0.481,11,28,0.393,9,15,0.6,5,23,12,10,2,8,18,26,52,0.5,11,22,0.5,13,21,0.619,10,33,19,4,4,12,13
1441,Charleston Southern,26,2014-02-19,@,UNC Asheville,L,71,82,22,64,0.344,8,26,0.308,19,24,0.792,13,38,12,4,1,14,21,26,59,0.441,7,18,0.389,23,30,0.767,6,39,16,6,7,7,17
1442,Charleston Southern,27,2014-02-22,@,Presbyterian,W,86,47,33,67,0.493,11,21,0.524,9,13,0.692,11,39,15,8,3,10,14,20,51,0.392,2,11,0.182,5,9,0.556,2,25,9,1,2,17,10
1443,Charleston Southern,28,2014-02-26,,Gardner-Webb,L,76,78,29,54,0.537,7,15,0.467,11,13,0.846,11,29,7,4,2,13,16,28,56,0.5,5,9,0.556,17,24,0.708,8,22,14,6,5,9,9
1444,Charleston Southern,29,2014-03-01,@,Coastal Carolina,L,61,63,20,50,0.4,6,23,0.261,15,22,0.682,8,36,11,8,3,14,24,22,59,0.373,4,19,0.211,15,23,0.652,12,34,9,6,2,12,20
1445,Charleston Southern,30,2014-03-05,N,Campbell,W,81,71,27,57,0.474,9,27,0.333,18,25,0.72,12,39,10,1,0,8,14,22,48,0.458,13,25,0.52,14,22,0.636,3,24,14,5,1,8,23
1446,Charleston Southern,31,2014-03-07,@,Coastal Carolina,L (2 OT),68,73,25,67,0.373,3,20,0.15,15,17,0.882,8,38,3,8,2,12,22,22,76,0.289,9,36,0.25,20,28,0.714,23,53,7,8,1,15,17
1447,Charlotte,1,2013-11-08,,East Tennessee State,W,80,75,25,63,0.397,2,17,0.118,28,35,0.8,14,41,13,12,4,15,21,26,61,0.426,7,19,0.368,16,24,0.667,9,31,9,4,2,19,29
1448,Charlotte,2,2013-11-12,@,College of Charleston,L,82,83,28,59,0.475,3,8,0.375,23,37,0.622,12,32,11,10,2,10,18,31,63,0.492,12,28,0.429,9,18,0.5,11,34,12,5,3,15,25
1449,Charlotte,3,2013-11-15,,Elon,W,83,69,28,55,0.509,4,13,0.308,23,33,0.697,10,44,11,5,3,19,12,27,65,0.415,10,27,0.37,5,6,0.833,3,22,16,9,3,12,27
1450,Charlotte,4,2013-11-21,N,Kansas State,W,68,61,22,56,0.393,4,15,0.267,20,29,0.69,14,42,10,7,5,16,21,22,59,0.373,5,26,0.192,12,19,0.632,13,32,8,6,3,12,27
1451,Charlotte,5,2013-11-22,N,Northeastern,W,86,77,27,53,0.509,10,16,0.625,22,28,0.786,6,30,17,5,7,9,23,27,61,0.443,5,15,0.333,18,30,0.6,13,35,7,3,3,11,23
1452,Charlotte,6,2013-11-24,N,Michigan,W,63,61,26,66,0.394,6,13,0.462,5,8,0.625,15,45,11,6,0,17,20,19,61,0.311,5,23,0.217,18,24,0.75,14,40,8,12,2,13,17
1453,Charlotte,7,2013-12-01,,UNC Asheville,W,77,56,28,55,0.509,8,21,0.381,13,25,0.52,13,42,16,4,4,11,13,20,58,0.345,4,15,0.267,12,20,0.6,12,30,6,7,2,12,20
1454,Charlotte,8,2013-12-04,,Davidson,L (1 OT),78,87,25,60,0.417,3,16,0.188,25,36,0.694,15,40,10,5,2,14,14,34,67,0.507,7,28,0.25,12,15,0.8,7,30,12,6,2,7,25
1455,Charlotte,9,2013-12-08,@,Appalachian State,W,77,59,32,63,0.508,4,10,0.4,9,15,0.6,12,39,12,9,4,13,16,21,64,0.328,4,24,0.167,13,22,0.591,15,35,8,8,2,11,16
1456,Charlotte,10,2013-12-17,@,Florida State,L,62,106,21,60,0.35,6,18,0.333,14,22,0.636,12,31,9,2,3,19,21,39,72,0.542,9,22,0.409,19,25,0.76,13,41,22,10,8,8,19
1457,Charlotte,11,2013-12-21,,South Carolina Upstate,W,81,76,27,52,0.519,10,21,0.476,17,23,0.739,9,30,20,4,3,16,13,28,61,0.459,11,25,0.44,9,11,0.818,11,28,22,7,2,11,18
1458,Charlotte,12,2013-12-29,,Georgia Tech,L,55,58,20,60,0.333,6,18,0.333,9,14,0.643,13,28,11,9,1,8,13,23,51,0.451,4,17,0.235,8,10,0.8,11,37,10,4,7,16,16
1459,Charlotte,13,2014-01-04,,North Carolina A&T,W,88,72,27,51,0.529,10,19,0.526,24,31,0.774,8,34,17,7,4,11,21,21,55,0.382,9,21,0.429,21,26,0.808,8,28,9,5,2,11,27
1460,Charlotte,14,2014-01-09,@,UTEP,W,73,68,26,54,0.481,6,15,0.4,15,22,0.682,11,38,17,3,1,14,23,23,55,0.418,6,24,0.25,16,23,0.696,5,23,16,6,2,8,20
1461,Charlotte,15,2014-01-11,@,UTSA,L,77,85,26,55,0.473,9,19,0.474,16,26,0.615,5,31,13,4,0,17,25,30,61,0.492,8,24,0.333,17,33,0.515,10,31,13,7,1,11,23
1462,Charlotte,16,2014-01-16,,Tulsa,W (1 OT),90,86,30,64,0.469,8,16,0.5,22,42,0.524,17,46,13,9,2,17,24,29,64,0.453,5,22,0.227,23,32,0.719,9,32,10,8,3,15,28
1463,Charlotte,17,2014-01-18,,North Texas,W,76,74,30,55,0.545,5,15,0.333,11,19,0.579,7,29,18,8,4,12,14,28,55,0.509,5,11,0.455,13,16,0.813,6,28,10,5,3,15,20
1464,Charlotte,18,2014-01-23,@,Louisiana Tech,L,60,80,23,56,0.411,4,13,0.308,10,20,0.5,9,34,15,6,1,23,18,31,65,0.477,4,19,0.211,14,20,0.7,9,34,20,12,3,14,19
1465,Charlotte,19,2014-01-25,@,Rice,L,69,71,23,48,0.479,4,16,0.25,19,23,0.826,6,32,11,9,3,18,20,22,51,0.431,12,24,0.5,15,21,0.714,6,22,17,6,0,12,21
1466,Charlotte,20,2014-01-30,,Florida Atlantic,W,62,53,20,60,0.333,6,18,0.333,16,20,0.8,11,39,12,5,1,11,17,21,56,0.375,6,23,0.261,5,13,0.385,8,34,10,7,5,13,19
1467,Charlotte,21,2014-02-01,,Florida International,W,73,61,27,53,0.509,8,15,0.533,11,17,0.647,10,31,15,6,3,12,14,25,65,0.385,1,12,0.083,10,18,0.556,18,39,8,6,2,10,18
1468,Charlotte,22,2014-02-07,@,Tulane,L,63,64,21,56,0.375,4,14,0.286,17,25,0.68,11,34,16,6,1,10,19,20,45,0.444,8,17,0.471,16,25,0.64,4,29,13,6,3,15,22
1469,Charlotte,23,2014-02-09,@,Southern Mississippi,L,64,81,23,55,0.418,9,26,0.346,9,12,0.75,9,20,12,7,1,20,21,25,50,0.5,5,13,0.385,26,36,0.722,11,34,16,10,1,16,17
1470,Charlotte,24,2014-02-15,,Marshall,L,56,59,22,62,0.355,4,23,0.174,8,18,0.444,19,43,12,6,3,15,17,22,55,0.4,2,13,0.154,13,20,0.65,10,30,5,5,4,10,16
1471,Charlotte,25,2014-02-20,,Middle Tennessee,L,49,71,22,51,0.431,2,11,0.182,3,10,0.3,9,29,13,3,5,20,14,27,58,0.466,7,14,0.5,10,16,0.625,8,29,17,10,7,6,16
1472,Charlotte,26,2014-02-22,,UAB,L,62,64,24,61,0.393,6,18,0.333,8,15,0.533,8,33,12,6,3,11,20,22,54,0.407,4,13,0.308,16,32,0.5,11,39,6,5,5,11,19
1473,Charlotte,27,2014-02-27,@,East Carolina,L,68,75,28,61,0.459,8,23,0.348,4,6,0.667,6,32,16,6,0,16,24,21,49,0.429,12,27,0.444,21,28,0.75,5,29,15,9,5,13,14
1474,Charlotte,28,2014-03-02,,Old Dominion,W,74,63,30,58,0.517,6,18,0.333,8,12,0.667,11,34,21,5,0,12,13,27,54,0.5,6,14,0.429,3,9,0.333,6,24,10,5,3,14,16
1475,Charlotte,29,2014-03-06,@,Marshall,W,74,70,28,56,0.5,5,18,0.278,13,21,0.619,11,39,16,7,5,16,16,27,70,0.386,8,23,0.348,8,14,0.571,15,34,12,11,5,11,19
1476,Charlotte,30,2014-03-12,N,UAB,W,80,70,27,55,0.491,8,16,0.5,18,30,0.6,9,38,15,7,0,13,21,26,59,0.441,9,26,0.346,9,24,0.375,12,35,11,6,3,13,22
1477,Charlotte,31,2014-03-13,N,Louisiana Tech,L,65,86,22,58,0.379,8,24,0.333,13,25,0.52,9,35,5,0,3,16,23,31,63,0.492,7,23,0.304,17,29,0.586,9,40,17,4,4,10,20
1478,Chattanooga,1,2013-11-08,,NON-FBS-SCHOOL,W,119,56,42,75,0.56,6,19,0.316,29,37,0.784,17,48,22,19,10,17,28,15,54,0.278,4,19,0.211,22,30,0.733,9,26,9,5,1,34,29
1479,Chattanooga,2,2013-11-11,@,Radford,L,78,89,22,61,0.361,10,28,0.357,24,31,0.774,8,30,5,6,4,10,26,29,56,0.518,6,12,0.5,25,39,0.641,12,44,16,5,2,17,24
1480,Chattanooga,3,2013-11-16,,NON-FBS-SCHOOL,W,108,51,39,70,0.557,10,23,0.435,20,34,0.588,16,43,16,20,8,12,23,17,45,0.378,1,5,0.2,16,28,0.571,4,21,10,6,4,28,25
1481,Chattanooga,4,2013-11-19,,Kennesaw State,L,69,73,29,62,0.468,2,15,0.133,9,16,0.563,15,45,7,8,8,22,18,29,62,0.468,5,11,0.455,10,20,0.5,8,28,10,13,3,15,16
1482,Chattanooga,5,2013-11-22,@,Nevada,L,81,83,28,56,0.5,7,23,0.304,18,29,0.621,9,30,12,7,2,11,24,31,60,0.517,4,9,0.444,17,28,0.607,14,32,9,3,2,14,22
1483,Chattanooga,6,2013-11-24,@,UCLA,L,65,106,26,74,0.351,9,30,0.3,4,11,0.364,7,21,11,8,2,15,16,44,70,0.629,4,9,0.444,14,21,0.667,10,45,23,11,7,11,12
1484,Chattanooga,7,2013-11-28,N,Morehead State,L,75,88,27,53,0.509,8,23,0.348,13,21,0.619,7,15,11,6,0,16,20,34,47,0.723,2,5,0.4,18,25,0.72,5,27,10,9,2,17,20
1485,Chattanooga,8,2013-11-29,N,IU Indy,W,87,76,30,51,0.588,5,11,0.455,22,29,0.759,9,36,9,6,3,17,20,26,57,0.456,5,13,0.385,19,22,0.864,5,20,6,8,1,8,18
1486,Chattanooga,9,2013-12-02,@,Georgia,L,56,87,19,64,0.297,7,19,0.368,11,18,0.611,10,33,7,5,7,13,18,34,67,0.507,5,18,0.278,14,23,0.609,14,48,19,7,10,8,16
1487,Chattanooga,10,2013-12-10,,NON-FBS-SCHOOL,W,86,68,32,57,0.561,7,16,0.438,15,28,0.536,12,40,19,7,2,17,16,23,54,0.426,12,24,0.5,10,15,0.667,6,24,11,8,3,17,21
1488,Chattanooga,11,2013-12-15,@,Northern Kentucky,L,71,87,18,50,0.36,7,25,0.28,28,29,0.966,7,20,9,4,1,11,21,32,48,0.667,7,12,0.583,16,26,0.615,8,31,17,6,2,15,23
1489,Chattanooga,12,2013-12-18,@,UAB,L,52,67,19,62,0.306,8,30,0.267,6,8,0.75,12,26,11,5,1,8,15,25,55,0.455,6,17,0.353,11,16,0.688,13,43,14,3,6,14,13
1490,Chattanooga,13,2013-12-29,,Grand Canyon,W,69,64,25,63,0.397,4,19,0.211,15,20,0.75,12,33,13,7,5,9,17,20,55,0.364,5,25,0.2,19,23,0.826,10,35,14,5,3,12,17
1491,Chattanooga,14,2013-12-30,N,Maine,W,86,80,31,60,0.517,11,25,0.44,13,27,0.481,11,40,20,8,3,14,13,31,66,0.47,9,22,0.409,9,13,0.692,9,33,19,9,2,14,22
1492,Chattanooga,15,2014-01-04,@,Furman,W,72,63,26,68,0.382,6,21,0.286,14,22,0.636,18,40,13,5,9,11,18,25,57,0.439,3,14,0.214,10,14,0.714,10,35,11,4,4,13,20
1493,Chattanooga,16,2014-01-06,@,The Citadel,W,82,78,27,65,0.415,6,23,0.261,22,27,0.815,20,38,11,11,7,12,21,28,62,0.452,9,18,0.5,13,19,0.684,15,33,19,5,6,17,18
1494,Chattanooga,17,2014-01-09,,Samford,W,90,81,25,54,0.463,9,19,0.474,31,41,0.756,11,34,14,9,7,15,17,30,66,0.455,7,25,0.28,14,21,0.667,11,32,14,5,6,13,26
1495,Chattanooga,18,2014-01-11,,Wofford,W,70,69,26,57,0.456,2,8,0.25,16,26,0.615,13,33,8,5,7,11,20,26,60,0.433,4,18,0.222,13,19,0.684,10,33,12,6,2,10,22
1496,Chattanooga,19,2014-01-16,@,Appalachian State,W,80,70,27,56,0.482,8,15,0.533,18,24,0.75,9,37,12,2,10,13,19,25,62,0.403,3,14,0.214,17,25,0.68,4,25,11,6,1,8,21
1497,Chattanooga,20,2014-01-18,@,Wofford,W,71,57,21,49,0.429,4,11,0.364,25,32,0.781,8,34,4,8,5,9,15,20,59,0.339,5,15,0.333,12,14,0.857,10,32,8,5,3,15,23
1498,Chattanooga,21,2014-01-23,,Elon,W,84,63,24,51,0.471,8,14,0.571,28,32,0.875,9,32,13,4,6,9,19,21,50,0.42,6,18,0.333,15,19,0.789,6,22,13,2,3,13,19
1499,Chattanooga,22,2014-01-25,,UNC Greensboro,W,77,67,24,51,0.471,5,21,0.238,24,33,0.727,6,30,10,8,6,12,20,27,60,0.45,2,10,0.2,11,19,0.579,8,34,10,5,1,18,28
1500,Chattanooga,23,2014-01-30,@,Davidson,L,51,94,16,49,0.327,0,13,0.0,19,25,0.76,7,24,3,5,5,14,15,42,71,0.592,6,14,0.429,4,8,0.5,12,41,19,6,4,9,18
1501,Chattanooga,24,2014-02-01,,Furman,W,67,52,28,65,0.431,6,21,0.286,5,5,1.0,10,33,18,10,8,11,17,21,54,0.389,3,10,0.3,7,13,0.538,7,32,10,5,4,17,12
1502,Chattanooga,25,2014-02-04,@,Eastern Kentucky,L,63,74,20,37,0.541,6,14,0.429,17,21,0.81,8,32,12,3,6,24,22,26,63,0.413,6,19,0.316,16,25,0.64,12,22,12,8,3,5,14
1503,Chattanooga,26,2014-02-08,@,Samford,L (1 OT),85,92,27,72,0.375,11,30,0.367,20,31,0.645,12,34,20,9,5,9,23,35,63,0.556,4,11,0.364,18,23,0.783,7,42,18,6,6,15,24
1504,Chattanooga,27,2014-02-14,,Western Carolina,W,83,73,26,61,0.426,6,16,0.375,25,35,0.714,14,45,16,4,4,13,20,26,68,0.382,4,25,0.16,17,26,0.654,16,37,11,7,9,9,25
1505,Chattanooga,28,2014-02-20,,Georgia Southern,L,61,77,20,50,0.4,6,20,0.3,15,27,0.556,8,25,13,6,3,14,12,31,59,0.525,9,22,0.409,6,7,0.857,8,34,12,7,5,14,20
1506,Chattanooga,29,2014-02-23,@,UNC Greensboro,L,84,88,23,59,0.39,4,17,0.235,34,45,0.756,16,43,7,8,3,15,26,28,60,0.467,7,13,0.538,25,32,0.781,11,33,16,10,6,11,31
1507,Chattanooga,30,2014-02-27,@,Western Carolina,W (1 OT),83,81,23,50,0.46,8,16,0.5,29,38,0.763,11,31,7,9,3,14,16,27,61,0.443,12,27,0.444,15,22,0.682,12,30,15,3,5,13,23
1508,Chattanooga,31,2014-03-01,,Appalachian State,W,63,44,20,53,0.377,6,15,0.4,17,27,0.63,18,48,12,4,8,13,23,15,49,0.306,1,5,0.2,13,29,0.448,7,25,7,4,6,7,20
1509,Chattanooga,32,2014-03-08,N,Georgia Southern,L,55,62,20,47,0.426,4,20,0.2,11,16,0.688,8,30,13,4,2,14,19,21,49,0.429,3,15,0.2,17,25,0.68,7,27,5,3,1,9,14
1510,Chattanooga,33,2014-03-18,@,East Tennessee State,L,66,79,22,70,0.314,10,31,0.323,12,21,0.571,20,42,13,2,8,11,18,27,59,0.458,4,13,0.308,21,25,0.84,8,38,12,8,8,8,16
1511,Chicago State,1,2013-11-08,@,Indiana,L,72,100,21,81,0.259,8,36,0.222,22,27,0.815,14,31,9,12,6,9,36,27,59,0.458,1,8,0.125,45,55,0.818,15,56,8,3,13,19,20
1512,Chicago State,2,2013-11-09,,NON-FBS-SCHOOL,W,77,52,29,59,0.492,4,13,0.308,15,24,0.625,5,30,13,17,0,15,27,13,47,0.277,4,14,0.286,22,34,0.647,10,33,7,3,0,27,21
1513,Chicago State,3,2013-11-12,,Jacksonville State,W,79,75,28,57,0.491,9,20,0.45,14,23,0.609,7,31,15,9,1,10,20,24,55,0.436,11,21,0.524,16,24,0.667,8,32,10,5,0,13,18
