Index,Team,G,Date,Site,Opponent,W/L,Tm,Opp,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF,oFG,oFGA,oFG%,o3P,o3PA,o3P%,oFT,oFTA,oFT%,oORB,oTRB,oAST,oSTL,oBLK,oTOV,oPF
2288,Duquesne,3,2019-11-15,,Lipscomb,W,58,36,22,60,0.367,1,22,0.045,13,17,0.765,12,41,12,15,5,13,15,14,48,0.292,0,18,0.0,8,12,0.667,4,31,4,8,3,21,16
2289,Duquesne,4,2019-11-21,N,Indiana State,W,74,71,20,51,0.392,9,24,0.375,25,32,0.781,9,31,8,7,2,10,23,25,53,0.472,4,17,0.235,17,23,0.739,5,28,7,2,3,14,26
2290,Duquesne,5,2019-11-22,N,Air Force,W,69,63,28,54,0.519,7,23,0.304,6,12,0.5,5,34,15,3,7,8,19,22,54,0.407,5,17,0.294,14,21,0.667,3,24,8,3,0,7,16
2291,Duquesne,6,2019-11-24,N,Loyola Marymount,W,71,50,26,57,0.456,12,29,0.414,7,8,0.875,9,31,13,9,9,9,13,20,48,0.417,5,15,0.333,5,10,0.5,8,28,8,4,3,15,16
2292,Duquesne,7,2019-12-04,,VMI,W,71,58,25,57,0.439,8,26,0.308,13,15,0.867,12,36,15,6,10,13,7,21,60,0.35,10,35,0.286,6,8,0.75,8,29,14,5,3,10,12
2293,Duquesne,8,2019-12-09,,Columbia,W,90,54,38,65,0.585,10,30,0.333,4,5,0.8,7,35,24,7,9,10,15,18,52,0.346,5,21,0.238,13,21,0.619,8,27,11,5,1,17,11
2294,Duquesne,9,2019-12-14,N,Radford,W,71,49,27,53,0.509,7,24,0.292,10,13,0.769,7,38,20,5,6,15,12,18,57,0.316,6,23,0.261,7,12,0.583,7,25,9,6,1,9,16
2295,Duquesne,10,2019-12-21,N,Austin Peay,W,86,77,25,49,0.51,6,19,0.316,30,34,0.882,7,26,12,7,4,16,21,27,59,0.458,7,19,0.368,16,18,0.889,8,28,8,7,2,15,24
2296,Duquesne,11,2019-12-22,N,UAB,L,68,77,20,55,0.364,5,27,0.185,23,30,0.767,7,20,12,12,2,11,24,24,45,0.533,6,12,0.5,23,31,0.742,7,31,10,6,4,20,28
2297,Duquesne,12,2019-12-29,N,Marshall,L,61,83,23,68,0.338,3,16,0.188,12,16,0.75,15,36,7,8,6,14,7,35,68,0.515,8,18,0.444,5,8,0.625,11,40,18,10,8,15,14
2298,Duquesne,13,2020-01-02,,Saint Louis,W,73,59,22,48,0.458,9,24,0.375,20,25,0.8,5,33,13,7,9,21,14,23,63,0.365,6,20,0.3,7,18,0.389,11,35,17,10,3,15,24
2299,Duquesne,14,2020-01-05,,Davidson,W,71,64,26,53,0.491,6,20,0.3,13,17,0.765,7,33,18,6,5,10,11,24,62,0.387,10,29,0.345,6,7,0.857,10,29,13,7,4,9,14
2300,Duquesne,15,2020-01-08,@,Saint Joseph's,W,78,60,30,60,0.5,8,27,0.296,10,15,0.667,8,36,15,4,9,7,17,21,73,0.288,5,35,0.143,13,22,0.591,20,43,9,2,5,10,14
2301,Duquesne,16,2020-01-11,@,George Washington,W,66,61,22,50,0.44,9,19,0.474,13,19,0.684,8,36,14,7,7,17,11,24,56,0.429,8,26,0.308,5,11,0.455,4,28,16,9,5,10,18
2302,Duquesne,17,2020-01-15,,Fordham,W (1 OT),58,56,19,51,0.373,10,25,0.4,10,18,0.556,8,34,17,4,7,14,8,21,59,0.356,11,27,0.407,3,5,0.6,8,31,12,5,5,12,19
2303,Duquesne,18,2020-01-22,@,Rhode Island,L,55,77,18,55,0.327,5,23,0.217,14,22,0.636,13,41,8,1,4,15,18,31,63,0.492,6,14,0.429,9,17,0.529,9,35,16,9,2,6,20
2304,Duquesne,19,2020-01-25,@,Massachusetts,L,64,73,22,60,0.367,7,23,0.304,13,25,0.52,10,33,13,4,2,10,25,21,60,0.35,4,24,0.167,27,35,0.771,16,49,14,6,2,12,20
2305,Duquesne,20,2020-01-29,,Dayton,L,69,73,27,59,0.458,8,24,0.333,7,13,0.538,12,26,15,10,3,11,9,29,49,0.592,8,18,0.444,7,7,1.0,5,25,14,7,2,17,14
2306,Duquesne,21,2020-02-02,,La Salle,W,71,69,28,55,0.509,8,23,0.348,7,11,0.636,8,29,19,6,6,14,13,24,61,0.393,9,26,0.346,12,21,0.571,16,36,16,9,1,13,12
2307,Duquesne,22,2020-02-05,@,Saint Louis,W,82,68,27,57,0.474,9,23,0.391,19,23,0.826,10,37,17,8,4,14,19,26,59,0.441,5,18,0.278,11,21,0.524,8,25,15,7,4,12,17
2308,Duquesne,23,2020-02-08,,St. Bonaventure,L,80,83,24,55,0.436,14,34,0.412,18,22,0.818,4,21,14,2,8,6,14,30,61,0.492,10,21,0.476,13,17,0.765,12,38,18,3,5,10,19
2309,Duquesne,24,2020-02-16,@,Fordham,W,59,54,20,53,0.377,7,32,0.219,12,16,0.75,9,36,11,9,4,14,13,18,52,0.346,6,21,0.286,12,14,0.857,4,29,11,10,0,12,18
2310,Duquesne,25,2020-02-19,,George Washington,L,67,70,27,68,0.397,5,24,0.208,8,13,0.615,10,32,17,9,4,7,16,25,52,0.481,9,20,0.45,11,18,0.611,8,37,14,5,2,16,12
2311,Duquesne,26,2020-02-22,@,Dayton,L,70,80,28,58,0.483,6,18,0.333,8,11,0.727,6,25,13,5,3,7,17,27,53,0.509,6,20,0.3,20,25,0.8,7,31,18,2,3,8,12
2312,Duquesne,27,2020-02-26,@,St. Bonaventure,W (1 OT),81,77,31,73,0.425,10,35,0.286,9,16,0.563,13,35,23,5,4,11,18,30,69,0.435,5,21,0.238,12,19,0.632,15,43,18,5,4,13,18
2313,Duquesne,28,2020-02-29,,George Mason,W,81,78,28,50,0.56,6,16,0.375,19,33,0.576,7,21,12,8,5,12,22,29,55,0.527,4,21,0.19,16,24,0.667,14,35,12,8,5,19,25
2314,Duquesne,29,2020-03-03,@,Virginia Commonwealth,W (1 OT),80,77,27,57,0.474,9,26,0.346,17,26,0.654,13,38,14,8,3,15,18,30,59,0.508,6,20,0.3,11,21,0.524,9,27,15,7,5,13,23
2315,Duquesne,30,2020-03-06,,Richmond,L,62,73,21,60,0.35,10,30,0.333,10,25,0.4,10,37,13,6,2,13,14,28,67,0.418,7,23,0.304,10,13,0.769,12,49,23,9,2,13,20
2316,East Carolina,1,2019-11-05,,VMI,W,80,68,31,58,0.534,4,12,0.333,14,24,0.583,11,37,17,4,7,13,15,25,67,0.373,9,24,0.375,9,13,0.692,9,28,13,7,0,8,22
2317,East Carolina,2,2019-11-08,@,Navy,L,57,62,22,54,0.407,5,18,0.278,8,13,0.615,9,27,15,12,4,19,27,19,42,0.452,6,16,0.375,18,26,0.692,6,27,11,8,0,20,16
2318,East Carolina,3,2019-11-12,@,Appalachian State,L,62,68,21,59,0.356,5,22,0.227,15,19,0.789,10,30,11,4,2,14,22,20,45,0.444,8,20,0.4,20,28,0.714,5,33,11,7,3,13,19
2319,East Carolina,4,2019-11-16,,Liberty,L,57,77,20,52,0.385,5,15,0.333,12,22,0.545,8,29,10,7,4,10,20,26,55,0.473,11,23,0.478,14,19,0.737,11,34,16,4,3,10,19
2320,East Carolina,5,2019-11-22,N,Evansville,W,85,68,30,56,0.536,4,12,0.333,21,28,0.75,8,40,14,5,1,16,28,19,50,0.38,13,33,0.394,17,28,0.607,2,21,14,3,0,14,26
2321,East Carolina,6,2019-11-23,N,Kansas City,L,68,74,16,54,0.296,4,19,0.211,32,35,0.914,12,36,8,5,6,8,22,28,59,0.475,8,16,0.5,10,17,0.588,8,32,15,6,6,14,27
2322,East Carolina,7,2019-11-24,N,Rice,L,69,77,26,72,0.361,1,20,0.05,16,22,0.727,18,38,4,4,2,11,26,24,56,0.429,8,27,0.296,21,29,0.724,8,33,12,3,1,14,20
2323,East Carolina,8,2019-11-30,@,James Madison,L,89,99,30,66,0.455,13,27,0.481,16,18,0.889,5,23,18,5,2,8,23,31,52,0.596,12,26,0.462,25,32,0.781,5,32,19,3,10,11,18
2324,East Carolina,9,2019-12-03,,Coppin State,L,75,85,27,72,0.375,7,30,0.233,14,23,0.609,14,37,18,5,3,10,18,31,61,0.508,10,29,0.345,13,16,0.813,2,31,15,6,4,11,17
2325,East Carolina,10,2019-12-14,,Campbell,W,79,67,24,51,0.471,5,17,0.294,26,29,0.897,7,35,15,8,1,19,17,25,64,0.391,8,28,0.286,9,13,0.692,9,28,11,11,5,16,20
2326,East Carolina,11,2019-12-17,,Maryland-Eastern Shore,W,71,57,23,52,0.442,5,19,0.263,20,25,0.8,6,33,18,7,2,18,23,22,62,0.355,3,21,0.143,10,18,0.556,10,35,8,6,4,16,21
2327,East Carolina,12,2019-12-22,,Charlotte,W,60,56,19,46,0.413,4,12,0.333,18,27,0.667,5,37,9,6,5,14,16,20,61,0.328,5,24,0.208,11,14,0.786,7,30,11,11,4,11,23
2328,East Carolina,13,2019-12-28,,Eastern Kentucky,W,82,74,28,60,0.467,8,21,0.381,18,29,0.621,12,44,19,11,8,22,18,26,73,0.356,8,27,0.296,14,19,0.737,14,39,12,10,0,18,23
2329,East Carolina,14,2020-01-01,@,Wichita State,L,69,75,29,59,0.492,4,16,0.25,7,9,0.778,7,31,14,3,4,17,23,25,57,0.439,9,27,0.333,16,29,0.552,11,33,15,12,3,11,11
2330,East Carolina,15,2020-01-07,,South Florida,W,62,59,23,50,0.46,7,18,0.389,9,20,0.45,5,32,13,8,4,13,20,20,57,0.351,4,21,0.19,15,26,0.577,11,37,7,9,4,11,20
2331,East Carolina,16,2020-01-11,,Southern Methodist,W,71,68,24,56,0.429,11,28,0.393,12,16,0.75,8,30,18,6,1,8,19,20,52,0.385,8,30,0.267,20,24,0.833,9,29,12,4,2,9,16
2332,East Carolina,17,2020-01-15,,Tulsa,L,49,65,14,48,0.292,2,26,0.077,19,24,0.792,7,30,8,5,3,13,20,23,53,0.434,3,14,0.214,16,22,0.727,9,37,6,5,1,10,20
2333,East Carolina,18,2020-01-19,@,Cincinnati,L,57,82,20,61,0.328,6,23,0.261,11,16,0.688,9,29,13,9,4,17,19,30,66,0.455,7,24,0.292,15,22,0.682,13,43,22,12,8,12,16
2334,East Carolina,19,2020-01-22,@,Southern Methodist,L,64,84,26,60,0.433,5,19,0.263,7,12,0.583,11,24,18,9,1,10,15,29,53,0.547,15,31,0.484,11,15,0.733,10,34,22,2,2,12,15
2335,East Carolina,20,2020-01-25,,Tulane,W,81,62,26,50,0.52,10,19,0.526,19,27,0.704,6,40,22,10,6,17,18,22,60,0.367,8,23,0.348,10,19,0.526,6,28,10,10,1,14,17
2336,East Carolina,21,2020-01-29,,Houston,L,59,69,19,58,0.328,4,23,0.174,17,26,0.654,10,37,12,4,1,8,25,22,56,0.393,5,16,0.313,20,32,0.625,10,39,12,3,6,10,24
2337,East Carolina,22,2020-02-01,@,Temple,L,64,76,22,56,0.393,4,17,0.235,16,19,0.842,6,28,9,4,1,10,22,23,47,0.489,10,25,0.4,20,27,0.741,3,28,16,4,2,14,19
2338,East Carolina,23,2020-02-06,,UCF,L,64,68,23,56,0.411,6,19,0.316,12,16,0.75,9,30,16,6,1,12,21,24,50,0.48,10,23,0.435,10,19,0.526,6,30,15,7,3,12,17
2339,East Carolina,24,2020-02-08,@,Tulane,W,81,67,29,55,0.527,3,12,0.25,20,24,0.833,8,39,18,6,3,16,22,23,61,0.377,9,34,0.265,12,20,0.6,7,25,13,11,1,10,21
2340,East Carolina,25,2020-02-12,@,Tulsa,L,56,70,19,54,0.352,7,23,0.304,11,16,0.688,6,31,12,11,3,17,27,21,48,0.438,5,18,0.278,23,34,0.676,7,35,13,11,6,14,14
2341,East Carolina,26,2020-02-16,,Cincinnati,L (1 OT),67,70,24,60,0.4,5,14,0.357,14,19,0.737,8,31,11,11,2,15,15,29,57,0.509,7,17,0.412,5,16,0.313,8,36,17,6,5,22,20
2342,East Carolina,27,2020-02-19,@,Memphis,L,73,77,26,58,0.448,4,20,0.2,17,22,0.773,5,34,19,5,4,15,24,26,59,0.441,7,24,0.292,18,31,0.581,8,37,15,8,2,13,19
2343,East Carolina,28,2020-02-23,,Temple,W,67,63,23,58,0.397,4,15,0.267,17,24,0.708,10,41,14,9,5,10,20,22,62,0.355,6,24,0.25,13,26,0.5,11,37,10,8,5,14,20
2344,East Carolina,29,2020-02-26,@,South Florida,L (1 OT),68,73,30,61,0.492,4,15,0.267,4,6,0.667,5,32,7,8,1,12,18,23,61,0.377,7,30,0.233,20,27,0.741,16,42,14,3,1,16,11
2345,East Carolina,30,2020-02-29,,Connecticut,L,63,84,22,51,0.431,2,8,0.25,17,25,0.68,10,25,13,2,2,13,22,24,55,0.436,10,29,0.345,26,30,0.867,14,35,16,7,4,12,22
2346,East Carolina,31,2020-03-08,@,UCF,L,62,94,25,56,0.446,4,18,0.222,8,12,0.667,6,27,11,3,0,16,17,33,61,0.541,15,29,0.517,13,17,0.765,6,31,24,9,2,9,14
2347,East Tennessee State,1,2019-11-06,,NON-FBS-SCHOOL,W,79,50,28,58,0.483,8,20,0.4,15,22,0.682,11,35,14,10,7,12,17,17,48,0.354,3,10,0.3,13,16,0.813,4,23,4,6,0,16,23
2348,East Tennessee State,2,2019-11-09,@,Tennessee-Martin,W,92,75,35,56,0.625,10,20,0.5,12,20,0.6,10,36,20,8,7,19,25,27,67,0.403,8,27,0.296,13,18,0.722,14,25,13,4,2,15,19
2349,East Tennessee State,3,2019-11-14,,Winthrop,W,61,58,21,50,0.42,7,21,0.333,12,23,0.522,10,30,13,7,6,11,13,25,54,0.463,5,17,0.294,3,9,0.333,10,30,12,6,2,14,19
2350,East Tennessee State,4,2019-11-19,@,Kansas,L,63,75,23,60,0.383,9,30,0.3,8,15,0.533,11,32,12,11,4,16,19,30,54,0.556,1,14,0.071,14,18,0.778,5,29,19,14,8,15,16
2351,East Tennessee State,5,2019-11-23,,Delaware State,W,98,66,31,60,0.517,8,25,0.32,28,36,0.778,15,46,21,13,7,14,17,22,61,0.361,8,26,0.308,14,20,0.7,8,25,11,6,3,17,26
2352,East Tennessee State,6,2019-11-24,,Southern Utah,W,70,58,21,47,0.447,9,24,0.375,19,25,0.76,5,34,13,6,6,14,16,23,58,0.397,4,16,0.25,8,16,0.5,8,33,4,8,3,15,21
2353,East Tennessee State,7,2019-11-26,,Appalachian State,W,78,69,26,57,0.456,10,27,0.37,16,26,0.615,11,41,15,3,4,12,20,22,54,0.407,9,26,0.346,16,27,0.593,7,33,12,7,2,9,23
2354,East Tennessee State,8,2019-11-30,@,Little Rock,W,67,63,23,51,0.451,11,22,0.5,10,12,0.833,6,22,9,6,1,11,17,21,45,0.467,8,20,0.4,13,18,0.722,9,29,12,6,1,17,17
2355,East Tennessee State,9,2019-12-04,@,The Citadel,W,96,84,36,65,0.554,9,23,0.391,15,21,0.714,16,45,13,6,5,16,20,31,63,0.492,8,23,0.348,14,21,0.667,5,20,14,8,1,9,17
2356,East Tennessee State,10,2019-12-07,@,North Dakota State,L,68,78,24,51,0.471,6,18,0.333,14,17,0.824,7,25,9,8,1,15,25,22,48,0.458,8,21,0.381,26,30,0.867,8,27,11,9,0,13,19
2357,East Tennessee State,11,2019-12-15,,NON-FBS-SCHOOL,W,97,41,36,68,0.529,10,25,0.4,15,21,0.714,9,40,22,20,5,9,15,14,57,0.246,3,27,0.111,10,17,0.588,9,33,5,4,7,24,19
2358,East Tennessee State,12,2019-12-18,@,Louisiana State,W,74,63,31,68,0.456,8,26,0.308,4,9,0.444,19,39,14,5,2,8,10,25,53,0.472,7,22,0.318,6,8,0.75,4,24,14,5,6,15,15
2359,East Tennessee State,13,2019-12-21,,Cleveland State,W,80,55,26,57,0.456,5,19,0.263,23,30,0.767,13,35,16,7,5,10,17,20,54,0.37,1,8,0.125,14,18,0.778,11,31,11,6,1,19,21
2360,East Tennessee State,14,2019-12-29,,NON-FBS-SCHOOL,W,117,48,44,79,0.557,12,29,0.414,17,32,0.531,17,49,24,17,5,10,9,19,61,0.311,4,31,0.129,6,7,0.857,6,26,6,6,5,26,20
2361,East Tennessee State,15,2020-01-01,,Wofford,W,49,48,18,47,0.383,5,24,0.208,8,12,0.667,9,31,8,5,6,15,15,18,49,0.367,6,20,0.3,6,10,0.6,8,29,5,7,2,14,14
2362,East Tennessee State,16,2020-01-04,@,Furman,L,56,65,24,60,0.4,5,23,0.217,3,9,0.333,7,24,10,13,2,12,16,24,52,0.462,7,21,0.333,10,12,0.833,10,37,17,6,5,18,16
2363,East Tennessee State,17,2020-01-08,@,UNC Greensboro,W,64,57,17,46,0.37,4,17,0.235,26,33,0.788,9,34,8,8,3,17,20,22,55,0.4,3,13,0.231,10,17,0.588,10,28,7,9,5,14,28
2364,East Tennessee State,18,2020-01-11,,VMI,W,61,55,18,52,0.346,5,20,0.25,20,31,0.645,12,31,10,9,3,8,17,19,48,0.396,7,21,0.333,10,11,0.909,6,33,13,3,1,18,22
2365,East Tennessee State,19,2020-01-15,,Samford,W,88,63,34,65,0.523,9,27,0.333,11,18,0.611,10,35,19,11,3,8,18,21,53,0.396,6,17,0.353,15,19,0.789,9,34,6,3,3,16,18
2366,East Tennessee State,20,2020-01-18,@,Western Carolina,W,85,66,29,58,0.5,10,23,0.435,17,22,0.773,6,34,12,7,1,8,21,19,50,0.38,7,21,0.333,21,31,0.677,8,32,6,3,1,11,18
2367,East Tennessee State,21,2020-01-25,,Chattanooga,W,75,64,28,58,0.483,4,18,0.222,15,18,0.833,5,28,15,11,4,6,19,23,45,0.511,5,15,0.333,13,19,0.684,4,30,12,3,1,18,20
2368,East Tennessee State,22,2020-01-29,,Mercer,L,55,71,22,60,0.367,3,22,0.136,8,18,0.444,11,24,12,6,1,11,18,27,42,0.643,4,11,0.364,13,21,0.619,3,34,14,3,4,17,20
2369,East Tennessee State,23,2020-02-01,,UNC Greensboro,W,82,65,29,52,0.558,9,16,0.563,15,24,0.625,8,30,19,7,3,13,13,27,56,0.482,6,18,0.333,5,10,0.5,8,24,11,8,4,14,21
2370,East Tennessee State,24,2020-02-05,@,Chattanooga,W,80,64,32,61,0.525,9,23,0.391,7,11,0.636,10,29,18,8,4,6,15,22,49,0.449,5,15,0.333,15,17,0.882,6,24,7,2,3,12,13
2371,East Tennessee State,25,2020-02-08,@,Mercer,W,73,60,24,48,0.5,5,15,0.333,20,28,0.714,4,30,9,10,2,12,19,20,56,0.357,5,20,0.25,15,22,0.682,10,35,12,5,2,15,25
2372,East Tennessee State,26,2020-02-12,,The Citadel,W,91,67,33,60,0.55,9,21,0.429,16,24,0.667,11,37,19,7,4,8,17,24,49,0.49,10,24,0.417,9,15,0.6,1,18,9,2,3,13,17
2373,East Tennessee State,27,2020-02-15,@,VMI,W,72,67,18,46,0.391,5,20,0.25,31,35,0.886,5,29,8,6,1,10,19,21,58,0.362,9,33,0.273,16,20,0.8,10,30,10,8,3,12,28
2374,East Tennessee State,28,2020-02-19,,Furman,W,75,66,26,54,0.481,8,25,0.32,15,20,0.75,13,41,11,4,3,15,18,22,52,0.423,6,22,0.273,16,21,0.762,5,21,8,8,1,10,19
2375,East Tennessee State,29,2020-02-22,@,Samford,W,80,74,32,68,0.471,8,22,0.364,8,11,0.727,20,41,15,8,4,13,13,28,57,0.491,12,20,0.6,6,9,0.667,8,26,14,8,7,13,12
2376,East Tennessee State,30,2020-02-26,@,Wofford,W,60,54,23,54,0.426,7,17,0.412,7,11,0.636,5,26,10,8,1,14,15,22,48,0.458,4,19,0.211,6,8,0.75,4,26,10,5,5,17,17
2377,East Tennessee State,31,2020-02-29,,Western Carolina,W,68,67,24,64,0.375,10,32,0.313,10,13,0.769,11,27,14,7,3,11,24,21,40,0.525,8,19,0.421,17,27,0.63,6,35,14,4,3,22,18
2378,East Tennessee State,32,2020-03-07,N,VMI,W,70,57,26,51,0.51,6,19,0.316,12,18,0.667,4,30,12,6,3,16,18,21,59,0.356,8,25,0.32,7,8,0.875,8,34,10,8,2,17,16
2379,East Tennessee State,33,2020-03-08,N,Western Carolina,W,97,75,34,58,0.586,8,18,0.444,21,29,0.724,7,33,15,6,3,11,27,23,53,0.434,7,25,0.28,22,31,0.71,6,23,12,7,2,12,25
2380,East Tennessee State,34,2020-03-09,N,Wofford,W,72,58,23,47,0.489,9,21,0.429,17,19,0.895,8,27,12,4,2,12,16,23,53,0.434,6,25,0.24,6,11,0.545,7,24,7,6,2,9,18
2381,Eastern Illinois,1,2019-11-05,@,Texas Tech,L,60,85,23,57,0.404,6,16,0.375,8,13,0.615,5,28,10,5,1,14,20,32,58,0.552,8,15,0.533,13,19,0.684,4,33,25,7,5,13,16
2382,Eastern Illinois,2,2019-11-08,@,Wisconsin,L,52,65,21,63,0.333,7,19,0.368,3,8,0.375,10,33,9,6,4,11,22,21,55,0.382,3,18,0.167,20,24,0.833,12,41,7,6,12,11,13
2383,Eastern Illinois,3,2019-11-12,,Chicago State,W,98,34,35,72,0.486,9,23,0.391,19,23,0.826,13,45,29,12,3,10,18,11,47,0.234,1,13,0.077,11,18,0.611,2,29,4,4,4,26,18
2384,Eastern Illinois,4,2019-11-18,,NON-FBS-SCHOOL,W,114,61,42,75,0.56,7,23,0.304,23,31,0.742,13,49,29,14,5,11,18,22,65,0.338,4,21,0.19,13,23,0.565,9,31,9,5,1,19,23
2385,Eastern Illinois,5,2019-11-22,N,NON-FBS-SCHOOL,W,87,47,34,59,0.576,9,18,0.5,10,16,0.625,18,51,19,6,6,20,10,15,60,0.25,11,33,0.333,6,8,0.75,6,13,12,6,1,15,15
2386,Eastern Illinois,6,2019-11-23,N,Bethune-Cookman,L,63,66,24,58,0.414,7,23,0.304,8,13,0.615,7,22,14,4,0,13,18,25,50,0.5,3,20,0.15,13,18,0.722,8,34,15,7,1,14,16
2387,Eastern Illinois,7,2019-11-24,@,Incarnate Word,W,72,63,23,58,0.397,3,19,0.158,23,32,0.719,14,32,13,12,3,9,13,24,52,0.462,8,20,0.4,7,10,0.7,5,28,14,5,3,20,25
2388,Eastern Illinois,8,2019-12-04,@,Purdue Fort Wayne,L,69,74,29,65,0.446,5,17,0.294,6,8,0.75,10,30,7,8,2,15,18,26,55,0.473,9,22,0.409,13,21,0.619,11,32,11,8,2,19,12
2389,Eastern Illinois,9,2019-12-07,,Green Bay,W,93,80,34,56,0.607,8,16,0.5,17,23,0.739,11,37,17,5,4,21,17,25,59,0.424,9,25,0.36,21,23,0.913,8,19,10,11,2,15,20
2390,Eastern Illinois,10,2019-12-14,@,Milwaukee,W,75,68,28,57,0.491,7,16,0.438,12,16,0.75,13,46,12,10,8,21,17,21,69,0.304,9,22,0.409,17,23,0.739,15,33,8,7,5,14,20
2391,Eastern Illinois,11,2019-12-16,@,Western Illinois,W,85,47,31,64,0.484,8,24,0.333,15,17,0.882,9,39,12,13,5,9,14,16,55,0.291,4,22,0.182,11,17,0.647,10,34,9,2,1,19,13
2392,Eastern Illinois,12,2019-12-21,@,Grand Canyon,L,63,85,19,60,0.317,8,30,0.267,17,27,0.63,10,36,13,5,9,11,19,29,63,0.46,11,19,0.579,16,20,0.8,10,44,14,4,1,11,19
2393,Eastern Illinois,13,2020-01-02,@,Tennessee State,L,79,84,24,56,0.429,11,18,0.611,20,25,0.8,8,30,9,4,3,13,16,25,58,0.431,13,26,0.5,21,22,0.955,9,34,12,4,6,10,21
2394,Eastern Illinois,14,2020-01-04,@,Belmont,L,55,87,22,67,0.328,4,15,0.267,7,16,0.438,8,30,7,8,4,7,13,33,66,0.5,13,24,0.542,8,10,0.8,10,51,25,2,2,13,14
2395,Eastern Illinois,15,2020-01-09,@,Eastern Kentucky,L,74,77,28,64,0.438,3,16,0.188,15,19,0.789,12,36,14,7,7,11,20,27,60,0.45,4,14,0.286,19,28,0.679,13,35,5,9,4,14,15
2396,Eastern Illinois,16,2020-01-11,@,Morehead State,L,66,69,23,55,0.418,5,17,0.294,15,27,0.556,9,31,9,4,6,13,19,24,50,0.48,2,10,0.2,19,25,0.76,5,32,15,4,5,15,21
2397,Eastern Illinois,17,2020-01-16,,Jacksonville State,W,70,69,27,54,0.5,6,16,0.375,10,15,0.667,6,29,10,6,4,12,18,26,61,0.426,3,14,0.214,14,18,0.778,10,34,9,6,1,14,18
2398,Eastern Illinois,18,2020-01-18,,Tennessee Tech,W,84,59,32,60,0.533,12,26,0.462,8,11,0.727,5,27,22,8,4,10,13,19,49,0.388,10,24,0.417,11,17,0.647,5,27,13,6,4,19,11
2399,Eastern Illinois,19,2020-01-23,,Tennessee-Martin,W,95,83,34,63,0.54,8,24,0.333,19,26,0.731,10,28,22,10,3,9,18,26,59,0.441,6,19,0.316,25,30,0.833,12,31,7,7,1,15,21
2400,Eastern Illinois,20,2020-01-25,,Southeast Missouri State,W,61,59,23,43,0.535,2,9,0.222,13,28,0.464,3,32,6,8,11,14,14,23,66,0.348,5,19,0.263,8,14,0.571,11,37,9,9,1,11,22
2401,Eastern Illinois,21,2020-01-30,@,Murray State,L,70,73,28,71,0.394,4,17,0.235,10,15,0.667,20,41,7,9,3,7,15,24,48,0.5,7,18,0.389,18,23,0.783,5,27,9,2,4,12,14
2402,Eastern Illinois,22,2020-02-01,@,Austin Peay,L,64,68,26,49,0.531,7,13,0.538,5,13,0.385,7,29,13,6,3,15,15,27,50,0.54,5,13,0.385,9,16,0.563,6,25,12,11,2,13,14
2403,Eastern Illinois,23,2020-02-06,,Eastern Kentucky,L,84,91,31,68,0.456,10,28,0.357,12,16,0.75,10,36,19,8,7,15,23,30,60,0.5,8,17,0.471,23,33,0.697,7,31,17,9,2,14,16
2404,Eastern Illinois,24,2020-02-08,,Morehead State,W,71,65,27,62,0.435,6,19,0.316,11,18,0.611,9,37,9,6,8,9,15,24,68,0.353,5,21,0.238,12,15,0.8,15,45,8,5,1,15,16
2405,Eastern Illinois,25,2020-02-13,,SIU Edwardsville,L,74,76,28,60,0.467,5,16,0.313,13,18,0.722,8,32,13,8,4,11,13,30,64,0.469,7,21,0.333,9,13,0.692,10,33,16,4,5,13,14
2406,Eastern Illinois,26,2020-02-15,@,Tennessee-Martin,L (1 OT),79,80,33,66,0.5,6,24,0.25,7,15,0.467,16,39,20,5,3,11,10,29,57,0.509,13,26,0.5,9,12,0.75,3,26,20,6,1,10,14
2407,Eastern Illinois,27,2020-02-20,,Murray State,W,63,60,26,61,0.426,8,26,0.308,3,3,1.0,8,33,9,8,5,14,15,23,53,0.434,4,13,0.308,10,15,0.667,6,33,12,8,5,16,13
2408,Eastern Illinois,28,2020-02-22,,Austin Peay,W (1 OT),83,80,29,62,0.468,5,16,0.313,20,31,0.645,11,32,13,11,0,9,21,26,55,0.473,9,18,0.5,19,27,0.704,9,35,12,4,3,19,23
2409,Eastern Illinois,29,2020-02-27,@,Southeast Missouri State,W,72,70,29,67,0.433,5,20,0.25,9,13,0.692,9,32,14,4,4,7,17,25,62,0.403,5,20,0.25,15,19,0.789,9,36,14,5,2,13,18
2410,Eastern Illinois,30,2020-02-29,@,SIU Edwardsville,W,70,52,27,56,0.482,12,27,0.444,4,10,0.4,8,30,20,10,2,12,12,19,50,0.38,4,15,0.267,10,13,0.769,10,34,9,5,2,19,15
2411,Eastern Illinois,31,2020-03-04,N,Jacksonville State,W,67,61,24,53,0.453,8,16,0.5,11,15,0.733,7,27,15,9,9,14,17,21,56,0.375,3,13,0.231,16,18,0.889,11,32,11,7,3,15,19
2412,Eastern Illinois,32,2020-03-05,N,Austin Peay,L,65,76,26,63,0.413,4,22,0.182,9,18,0.5,8,33,14,6,1,11,18,29,55,0.527,7,12,0.583,11,18,0.611,3,36,22,7,1,10,22
