Name,Game,Opponent,Site,Outcome,Date,ORtg,DRtg,3PAr,TS%,TRB%,AST%,STL%,BLK%,eFG%,TOV%,ORB%,FTr,oeFG%,oTOV%,oDRB%,oFTr,Pace,o3PAr
Abilene Christian,1,NON-FBS-SCHOOL,,1,2016-11-11,108.75232774674114,87.76496838973597,0.34375,0.5131810193321616,0.6029411764705882,0.48148148148148145,0.11900334696913352,0.15625,0.4921875,0.16387337057728119,0.40540540540540543,0.234375,0.5094339622641509,0.16362960208255858,0.5945945945945946,0.20754716981132076,134.35,0.39622641509433965
Abilene Christian,2,New Hampshire,@,1,2016-11-17,98.64188706218727,80.9490579204466,0.33636363636363636,0.5271199388846447,0.5147058823529411,0.42857142857142855,0.11165387299371946,0.10294117647058823,0.509090909090909,0.17869907076483202,0.23880597014925373,0.4,0.4469026548672566,0.17445917655268667,0.7611940298507462,0.24778761061946902,283.20000000000005,0.39823008849557523
Abilene Christian,3,Charleston Southern,,0,2016-11-22,99.29078014184398,87.1230253709909,0.31645569620253167,0.5414777273939717,0.49214659685863876,0.4868421052631579,0.11488750598372427,0.10476190476190476,0.5316455696202531,0.18097334311567623,0.2222222222222222,0.3924050632911392,0.46449704142011833,0.17711823839157492,0.7777777777777778,0.2603550295857988,413.35,0.378698224852071
Abilene Christian,4,Oklahoma,@,0,2016-11-25,94.18820001763824,87.96536796536797,0.33488372093023255,0.5266791596804419,0.5,0.43,0.12813852813852813,0.10273972602739725,0.5186046511627908,0.20813122850339535,0.232,0.3767441860465116,0.44642857142857145,0.20432900432900433,0.768,0.4017857142857143,572.225,0.3482142857142857
Abilene Christian,5,NON-FBS-SCHOOL,,1,2016-11-27,95.9409594095941,86.28874616029042,0.33852140077821014,0.5481673694453454,0.5091463414634146,0.47540983606557374,0.12007819044959507,0.10614525139664804,0.5291828793774319,0.21856372409877944,0.22448979591836735,0.42023346303501946,0.4332129963898917,0.2150237363864842,0.7755102040816326,0.4187725631768953,710.4000000000001,0.35379061371841153
Abilene Christian,6,New Mexico,@,0,2016-11-30,95.1458661179034,88.81481040538127,0.3639344262295082,0.5442459493144993,0.5013054830287206,0.5,0.10953032918626109,0.09722222222222222,0.5245901639344263,0.2203123108582496,0.22033898305084745,0.38688524590163936,0.44,0.21667956425977736,0.7796610169491526,0.4338461538461538,833.0250000000001,0.3353846153846154
Abilene Christian,7,Charleston Southern,@,1,2016-12-03,98.67877786952933,91.7708753529649,0.352112676056338,0.5644780349551252,0.504524886877828,0.4764705882352941,0.10084711577248891,0.10441767068273092,0.5408450704225352,0.21676300578034682,0.22110552763819097,0.4056338028169014,0.4524421593830334,0.2117789431222267,0.7788944723618091,0.4318766066838046,980.2,0.35989717223650386
Abilene Christian,8,NON-FBS-SCHOOL,,1,2016-12-10,101.63729086516955,91.67650789485194,0.3463414634146341,0.5809553032627595,0.5141700404858299,0.5148514851485149,0.11022175567510825,0.10108303249097472,0.5548780487804879,0.21293728191822492,0.22072072072072071,0.40487804878048783,0.4576659038901602,0.2081966496085378,0.7792792792792793,0.45080091533180777,1130.4250000000002,0.36613272311212813
Abilene Christian,9,NON-FBS-SCHOOL,,1,2016-12-14,102.95641086939197,92.81030535832072,0.34182590233545646,0.5794241636021167,0.5142857142857142,0.5238095238095238,0.11019283746556473,0.10097719869706841,0.554140127388535,0.2008128137700215,0.21875,0.386411889596603,0.4678068410462777,0.19555348620649515,0.78125,0.4164989939637827,1271.775,0.3822937625754527
Abilene Christian,10,Sacramento State,@,0,2016-12-17,103.26949529150353,94.54570513041381,0.332089552238806,0.5857640139238987,0.5072463768115942,0.5335820895522388,0.10887916480033076,0.09117647058823529,0.5634328358208955,0.20033153458187844,0.2049469964664311,0.34888059701492535,0.47927927927927927,0.19570685318540468,0.7950530035335689,0.42702702702702705,1434.4,0.38738738738738737
Abilene Christian,11,San Francisco,@,0,2016-12-19,99.7134670487106,96.11254629773724,0.324459234608985,0.566365280289331,0.4942528735632184,0.5379310344827586,0.10831336176040338,0.09840425531914894,0.543261231281198,0.19866284622731614,0.19195046439628483,0.3161397670549085,0.49033816425120774,0.19421706246693018,0.8080495356037152,0.40418679549114334,1588.475,0.394524959742351
Abilene Christian,12,New Orleans,@,0,2016-12-29,99.7444708784915,97.37311030637466,0.3271604938271605,0.5666232856141756,0.4894459102902375,0.5401929260450161,0.1069149853423004,0.09443099273607748,0.5408950617283951,0.2032484506711311,0.20056497175141244,0.3287037037037037,0.49107142857142855,0.1988848652066448,0.7994350282485876,0.4255952380952381,1721.025,0.3854166666666667
Abilene Christian,13,Southeastern Louisiana,@,0,2016-12-31,98.43400447427294,98.8739946380697,0.32521489971346706,0.5600049667846277,0.47901234567901235,0.536144578313253,0.0997319034852547,0.09438202247191012,0.5358166189111748,0.2051617831614558,0.2,0.3237822349570201,0.5013812154696132,0.20160857908847185,0.8,0.4143646408839779,1848.85,0.38535911602209943
Abilene Christian,14,Central Arkansas,,0,2017-01-05,98.90276583910604,99.31184712114461,0.3337730870712401,0.5589529633651483,0.472,0.5457063711911357,0.10396554284865588,0.0899581589958159,0.5389182058047494,0.1982100419679426,0.1943127962085308,0.3245382585751979,0.5064102564102564,0.19406901331749096,0.8056872037914692,0.4128205128205128,1998.8,0.3871794871794872
Abilene Christian,15,Stephen F. Austin,,1,2017-01-07,99.05392620624409,98.32350560758469,0.3316645807259074,0.5616952789699571,0.4715969989281886,0.5511811023622047,0.10452075384437508,0.09375,0.5400500625782227,0.20056764427625354,0.19463087248322147,0.3504380475594493,0.5053892215568863,0.19609203376112846,0.8053691275167785,0.40119760479041916,2138.125,0.38682634730538923
Abilene Christian,16,Southeastern Louisiana,,0,2017-01-12,97.60871983094205,97.38479613593839,0.3357142857142857,0.5569234674451072,0.46646646646646645,0.5505050505050505,0.1044340977329098,0.09242144177449169,0.5345238095238095,0.20553887220553888,0.1928721174004193,0.3630952380952381,0.5011286681715575,0.20103563813585137,0.8071278825995807,0.4040632054176072,2272.925,0.3893905191873589
Abilene Christian,17,Lamar,,1,2017-01-14,97.45274923080144,96.98112434160637,0.3344519015659955,0.5556483757786954,0.4721435316336166,0.5536992840095465,0.10493308466378373,0.09598603839441536,0.5313199105145414,0.2084685099524876,0.2015810276679842,0.36129753914988816,0.49786324786324787,0.20412764126001678,0.7984189723320159,0.41346153846153844,2414.25,0.38782051282051283
Abilene Christian,18,Nicholls State,@,0,2017-01-19,96.90006932752303,96.79112164972497,0.33473242392444913,0.5498482634595931,0.4732620320855615,0.5542986425339367,0.10262191211055179,0.09866220735785954,0.5267576075550892,0.20679409725661088,0.20555555555555555,0.3515215110178384,0.4969512195121951,0.20291150803677283,0.7944444444444444,0.41565040650406504,2548.4,0.39227642276422764
Abilene Christian,19,Incarnate Word,@,0,2017-01-26,97.50617838687936,97.77843274509081,0.32906403940886697,0.551554689485724,0.47103918228279384,0.5473684210526316,0.10242051357624433,0.09791332263242375,0.5300492610837438,0.20295064779450311,0.20350877192982456,0.34285714285714286,0.5024177949709865,0.19968315956231808,0.7964912280701755,0.4197292069632495,2692.45,0.39748549323017407
Abilene Christian,20,Texas A&M-Corpus Christi,@,0,2017-01-28,97.45626274551896,98.43967139866659,0.332391713747646,0.5485079134952278,0.47068403908794787,0.5496957403651116,0.1048428237198093,0.09451219512195122,0.5263653483992468,0.20035061357375408,0.20701168614357263,0.3559322033898305,0.5059963099630996,0.19702007141977587,0.7929883138564274,0.41789667896678967,2818.7250000000004,0.3948339483394834
